 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6192,0.4902,0.45,0.37, FB 
1,0.6141,0.4499,0.46,0.34, FEx0.619y0.490d0.080 
1,0.6167,0.464,0.44,0.33, S 
1,0.6619,0.4422,0.43,0.3, S 
1,0.5991,0.4739,0.38,0.31, S 
1,0.4822,0.5619,0.43,0.25, S 
1,0.491,0.5191,0.47,0.26, S 
1,0.4777,0.4887,0.42,0.27, S 
1,0.4845,0.487,0.47,0.29, FB 
2,0.4658,0.5209,0.47,0.29, FEx0.484y0.487d0.115 
2,0.4848,0.4805,0.53,0.28, S 
2,0.4779,0.4977,0.51,0.29, FB 
2,0.4807,0.5074,0.47,0.28, NA 
2,0.4966,0.5148,0.46,0.29, NA 
2,0.5022,0.5175,0.47,0.29, NA 
2,0.5555,0.5072,0.49,0.31, FEx0.489y0.509d0.367 
2,0.5568,0.4681,0.46,0.34, S 
2,0.5654,0.4369,0.59,0.28, S 
3,0.2734,0.4944,0.51,0.27, S 
3,0.422,0.4882,0.52,0.26, S 
3,0.417,0.4627,0.5,0.29, S 
3,0.5422,0.3973,0.45,0.33, S 
3,0.554,0.4237,0.46,0.34, FB 
3,0.4816,0.4705,0.49,0.33, FEx0.554y0.424d0.083 
3,0.4253,0.5193,0.52,0.26, S 
3,0.4057,0.5012,0.5,0.28, S 
3,0.3949,0.4642,0.47,0.27, FB 
3,0.457,0.4406,0.46,0.3, FEx0.395y0.464d0.082 
4,0.4658,0.4038,0.5,0.34, S 
4,0.4562,0.3886,0.5,0.3, S 
4,0.4647,0.4081,0.5,0.32, FB 
4,0.4135,0.4857,0.49,0.25, FEx0.465y0.408d0.105 
4,0.4431,0.4157,0.47,0.3, S 
4,0.4328,0.3962,0.47,0.26, S 
4,0.4495,0.3639,0.47,0.27, FB 
4,0.4369,0.3819,0.49,0.29, NA 
4,0.4379,0.3756,0.51,0.29, NA 
4,0.4932,0.3848,0.5,0.3, FEx0.441y0.374d0.238 
4,0.5023,0.4134,0.53,0.34, S 
5,0.51,0.4056,0.52,0.33, FB 
5,0.4853,0.3518,0.53,0.35, FEx0.510y0.406d0.079 
5,0.5074,0.381,0.5,0.32, FB 
5,0.517,0.3909,0.5,0.32, NA 
5,0.5154,0.3788,0.52,0.32, NA 
5,0.3564,0.4227,0.57,0.27, FEx0.513y0.384d0.229 
5,0.3756,0.3579,0.57,0.29, S 
5,0.3933,0.432,0.54,0.26, S 
5,0.4034,0.477,0.48,0.33, S 
5,0.6332,0.3981,0.46,0.32, S 
5,0.6556,0.3905,0.51,0.32, S 
6,0.4761,0.4093,0.48,0.33, FB 
6,0.4745,0.3998,0.53,0.32, FEx0.476y0.409d0.123 
6,0.5019,0.3832,0.51,0.34, S 
6,0.5035,0.5295,0.31,0.2, S 
6,0.5644,0.4328,0.45,0.33, S 
6,0.5508,0.427,0.45,0.34, S 
6,0.5638,0.4043,0.47,0.33, S 
6,0.5605,0.3874,0.48,0.36, S 
6,0.5894,0.443,0.49,0.36, FB 
7,0.6107,0.4788,0.4,0.28, FEx0.589y0.443d0.151 
7,0.7282,0.4377,0.5,0.3, S 
7,0.6772,0.3886,0.49,0.32, S 
7,0.7145,0.3876,0.51,0.31, S 
7,0.7053,0.3555,0.45,0.34, S 
7,0.6796,0.3834,0.49,0.37, S 
7,0.6598,0.3977,0.6,0.3, S 
7,0.379,0.3292,0.62,0.31, S 
7,0.4071,0.3327,0.62,0.28, S 
7,0.4291,0.3576,0.63,0.31, S 
8,0.445,0.3732,0.59,0.36, S 
8,0.4537,0.392,0.64,0.36, S 
8,0.4555,0.4123,0.6,0.35, FB 
8,0.4422,0.4273,0.6,0.35, FEx0.455y0.412d0.065 
8,0.5703,0.3541,0.49,0.35, S 
8,0.6641,0.3101,0.6,0.33, S 
8,0.6769,0.2767,0.42,0.27, BE 
8,0.6118,0.344,0.51,0.36, S 
9,0.6188,0.3277,0.57,0.41, FB 
9,0.6076,0.3367,0.72,0.35, FEx0.619y0.328d0.066 
9,0.3516,0.5318,0.72,0.35, S 
9,0.3767,0.5209,0.74,0.34, S 
9,0.4173,0.5479,0.68,0.33, S 
9,0.4202,0.5708,0.7,0.34, S 
9,0.4297,0.5941,0.53,0.36, S 
9,0.6121,0.3994,0.55,0.38, S 
9,0.571,0.4059,0.53,0.38, S 
9,0.5446,0.4057,0.43,0.28, S 
9,0.7211,0.2633,0.48,0.28, S 
