 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5847,0.5733,0.51,0.46, FEx0.569y0.578d0.909 
1,0.5845,0.5609,0.51,0.44, S 
1,0.6013,0.5724,0.47,0.39, FB 
1,0.6162,0.5875,0.47,0.39, NA 
2,0.623,0.5868,0.48,0.42, NA 
2,0.6201,0.5807,0.48,0.41, NA 
2,0.6182,0.5717,0.45,0.52, NA 
2,0.5346,0.58,0.52,0.65, FEx0.616y0.580d1.124 
2,0.4366,0.5712,0.61,0.46, S 
3,0.4131,0.6003,0.6,0.37, S 
3,0.4213,0.6034,0.63,0.37, S 
3,0.4328,0.5911,0.74,0.48, FB 
4,0.4452,0.5718,0.83,0.75, FEx0.433y0.591d0.625 
4,0.4377,0.5478,0.87,0.79, FB 
5,0.4397,0.5526,0.9,0.83, FEx0.438y0.548d0.586 
5,0.4473,0.5695,0.9,0.68, FB 
6,0.4915,0.5852,0.6,0.27, FEx0.447y0.570d0.333 
6,0.5087,0.6006,0.42,0.14, S 
6,0.5219,0.5842,0.43,0.34, S 
7,0.54,0.6068,0.35,0.3, FB 
7,0.5412,0.5977,0.5,0.43, NA 
7,0.5501,0.601,0.44,0.63, FEx0.541y0.602d0.686 
8,0.5714,0.5966,0.45,0.44, S 
8,0.5791,0.602,0.54,0.47, FB 
8,0.5871,0.5912,0.51,0.43, FEx0.579y0.602d0.285 
8,0.5952,0.5697,0.5,0.49, S 
9,0.6082,0.5645,0.63,0.58, S 
9,0.6367,0.5866,0.65,0.65, S 
9,0.6248,0.5701,0.77,0.7, S 
