 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.3561,0.5102,0.33,0.26, NA 
1,0.3561,0.5087,0.33,0.26, NA 
1,0.3566,0.5068,0.33,0.29, NA 
1,0.3569,0.506,0.32,0.29, NA 
1,0.3572,0.5041,0.32,0.29, NA 
1,0.3584,0.5023,0.32,0.29, NA 
1,0.3595,0.5019,0.32,0.29, NA 
1,0.3577,0.5028,0.33,0.26, NA 
1,0.3562,0.5035,0.33,0.26, NA 
1,0.3559,0.5031,0.32,0.26, NA 
1,0.3555,0.5061,0.32,0.26, NA 
1,0.356,0.5076,0.32,0.26, NA 
1,0.3558,0.5075,0.42,0.28, NA 
1,0.3565,0.5069,0.41,0.28, NA 
1,0.3559,0.5068,0.42,0.28, NA 
1,0.3568,0.5079,0.41,0.28, NA 
1,0.3564,0.5085,0.41,0.28, NA 
1,0.3571,0.5047,0.34,0.25, NA 
1,0.3579,0.5025,0.33,0.25, NA 
1,0.3576,0.4962,0.27,0.25, NA 
1,0.3584,0.4915,0.27,0.25, NA 
1,0.3826,0.4821,0.14,0.27, FEx0.357y0.506d0.584 
1,0.3974,0.4757,0.14,0.27, FB 
1,0.3994,0.4742,0.15,0.3, NA 
1,0.4023,0.4772,0.14,0.29, NA 
1,0.3993,0.4736,0.19,0.29, NA 
1,0.3963,0.4671,0.19,0.3, NA 
1,0.3973,0.4605,0.19,0.32, NA 
1,0.3965,0.4591,0.2,0.32, NA 
1,0.396,0.4572,0.19,0.32, NA 
1,0.3953,0.4508,0.2,0.33, NA 
1,0.3971,0.4425,0.2,0.33, NA 
1,0.3978,0.4407,0.2,0.33, NA 
1,0.4,0.4369,0.23,0.33, NA 
1,0.4014,0.4359,0.22,0.33, NA 
1,0.4025,0.436,0.23,0.28, NA 
1,0.4023,0.4361,0.23,0.28, NA 
1,0.4016,0.4358,0.23,0.28, NA 
1,0.3996,0.4361,0.23,0.28, NA 
1,0.4022,0.4353,0.27,0.27, NA 
1,0.4046,0.4345,0.27,0.28, NA 
1,0.4055,0.4366,0.27,0.27, NA 
1,0.4062,0.4364,0.27,0.27, NA 
