 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6292,0.4505,0.17,0.0, S 
1,0.6434,0.4524,0.18,0.0, S 
1,0.726,0.4432,0.17,0.0, S 
1,0.7119,0.4867,0.18,0.0, S 
1,0.6691,0.4999,0.17,0.0, S 
1,0.6168,0.5366,0.17,0.0, S 
1,0.5232,0.511,0.18,0.0, S 
1,0.458,0.4775,0.2,0.0, S 
1,0.4078,0.5099,0.23,0.0, S 
1,0.4207,0.5213,0.23,0.0, FB 
1,0.4221,0.5092,0.22,0.0, NA 
1,0.3924,0.5085,0.22,0.0, NA 
1,0.3918,0.496,0.21,0.0, NA 
1,0.3862,0.4861,0.2,0.0, FEx0.407y0.509d0.211 
1,0.5523,0.5372,0.19,0.0, S 
1,0.5284,0.5344,0.19,0.0, FB 
1,0.5297,0.5508,0.17,0.0, NA 
1,0.5142,0.5569,0.17,0.0, NA 
2,0.4428,0.4666,0.19,0.0, FEx0.524y0.547d0.163 
2,0.4539,0.4587,0.19,0.0, FB 
2,0.4411,0.5057,0.18,0.0, NA 
2,0.4139,0.3178,0.2,0.0, FEx0.447y0.482d0.140 
2,0.4117,0.3471,0.21,0.0, S 
2,0.417,0.3487,0.2,0.0, FB 
2,0.57,0.3963,0.16,0.0, FEx0.417y0.349d0.031 
2,0.593,0.3935,0.18,0.0, S 
2,0.5922,0.404,0.17,0.0, S 
2,0.5649,0.396,0.16,0.0, S 
2,0.5518,0.4002,0.16,0.0, S 
2,0.5611,0.4142,0.16,0.0, FB 
2,0.5517,0.4167,0.16,0.0, NA 
2,0.5546,0.404,0.16,0.0, NA 
2,0.5568,0.3982,0.17,0.0, NA 
2,0.5572,0.3936,0.17,0.0, NA 
2,0.5544,0.3889,0.17,0.0, NA 
2,0.5646,0.4208,0.17,0.0, FEx0.556y0.403d0.248 
2,0.5775,0.4463,0.18,0.0, S 
2,0.7313,0.4685,0.18,0.0, FB 
3,0.7357,0.4479,0.18,0.0, NA 
3,0.6357,0.4737,0.17,0.0, FEx0.734y0.458d0.115 
3,0.5645,0.4891,0.15,0.0, BE 
3,0.1905,0.453,0.16,0.0, S 
3,0.2029,0.4836,0.17,0.0, S 
3,0.2426,0.4916,0.18,0.0, S 
3,0.2661,0.4969,0.19,0.0, S 
3,0.2639,0.5111,0.19,0.0, FB 
3,0.2732,0.5123,0.22,0.0, FEx0.264y0.511d0.042 
3,0.2613,0.4875,0.2,0.0, S 
3,0.1337,0.4417,0.16,0.0, S 
3,0.1591,0.4711,0.16,0.0, S 
