 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5305,0.5138,0.67,0.75, S 
1,0.5549,0.4844,0.7,0.75, S 
1,0.5562,0.4795,0.67,0.79, S 
1,0.5729,0.4815,0.74,0.74, S 
1,0.5785,0.4689,0.65,0.75, FB 
1,0.592,0.4658,0.65,0.68, FEx0.578y0.469d0.203 
2,0.5975,0.5004,0.71,0.68, S 
2,0.5978,0.4839,0.65,0.69, S 
2,0.5883,0.4776,0.75,0.71, S 
2,0.5868,0.4786,0.79,0.74, FB 
2,0.5961,0.4836,0.75,0.7, FEx0.587y0.479d0.373 
3,0.6162,0.4774,0.7,0.65, S 
3,0.6286,0.4767,0.66,0.61, FB 
3,0.6286,0.476,0.66,0.6, NA 
3,0.634,0.4791,0.55,0.59, NA 
4,0.6394,0.4861,0.56,0.6, NA 
4,0.6232,0.5674,0.76,0.8, S 
4,0.3891,0.461,0.75,0.71, S 
4,0.4092,0.4791,0.72,0.6, FB 
5,0.4185,0.4735,0.63,0.55, FEx0.409y0.479d0.173 
5,0.4395,0.4877,0.62,0.55, S 
5,0.4261,0.488,0.66,0.61, FB 
5,0.4355,0.4808,0.69,0.64, FEx0.426y0.488d0.263 
5,0.4595,0.4662,0.7,0.51, S 
6,0.4769,0.4529,0.6,0.51, FB 
6,0.4794,0.455,0.66,0.53, NA 
6,0.4882,0.4615,0.53,0.53, FEx0.478y0.454d0.321 
6,0.4943,0.4645,0.53,0.6, FB 
6,0.5002,0.4606,0.49,0.58, FEx0.494y0.465d0.226 
7,0.5,0.465,0.51,0.54, FB 
7,0.5052,0.4662,0.57,0.68, FEx0.500y0.465d0.168 
7,0.5184,0.4585,0.49,0.58, FB 
7,0.5214,0.4731,0.51,0.58, FEx0.518y0.459d0.237 
7,0.556,0.4933,0.48,0.48, S 
8,0.5723,0.4761,0.55,0.43, FB 
9,0.5835,0.483,0.64,0.63, FEx0.572y0.476d0.824 
