 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5639,0.3962,0.26,0.18, S 
1,0.5763,0.3916,0.31,0.17, S 
1,0.4168,0.5284,0.32,0.18, S 
1,0.4195,0.4863,0.3,0.15, S 
1,0.5224,0.4921,0.29,0.14, S 
1,0.5387,0.4519,0.27,0.17, S 
1,0.6254,0.4645,0.28,0.18, S 
1,0.7192,0.4118,0.23,0.18, S 
1,0.716,0.4025,0.27,0.16, S 
1,0.735,0.3893,0.27,0.16, S 
1,0.7547,0.3752,0.29,0.21, S 
2,0.5504,0.3636,0.3,0.2, S 
2,0.5259,0.3638,0.27,0.16, S 
2,0.6924,0.3993,0.3,0.17, S 
2,0.6456,0.4542,0.33,0.18, S 
2,0.6066,0.4722,0.34,0.22, S 
2,0.5695,0.4965,0.28,0.22, S 
2,0.9168,0.3776,0.27,0.17, S 
2,0.8464,0.4357,0.24,0.16, S 
3,0.931,0.3688,0.25,0.16, S 
3,0.81,0.3239,0.29,0.17, S 
3,0.852,0.3704,0.3,0.19, S 
3,0.8663,0.4038,0.27,0.23, S 
3,0.8795,0.4342,0.32,0.03, S 
3,0.8795,0.4342,0.41,0.24, S 
3,0.4613,0.5769,0.42,0.2, S 
3,0.4793,0.5946,0.4,0.21, S 
3,0.4929,0.6006,0.41,0.19, S 
4,0.4633,0.542,0.4,0.19, S 
4,0.4848,0.5517,0.4,0.18, S 
4,0.4965,0.5493,0.31,0.16, S 
4,0.3124,0.5159,0.35,0.18, S 
4,0.3255,0.4911,0.27,0.19, S 
4,0.5498,0.4512,0.29,0.2, S 
4,0.5564,0.4832,0.32,0.2, FB 
4,0.6249,0.4343,0.33,0.2, FEx0.556y0.483d0.081 
4,0.6016,0.4584,0.33,0.21, S 
5,0.5988,0.4681,0.32,0.21, S 
5,0.3572,0.6109,0.39,0.22, S 
5,0.3737,0.645,0.38,0.23, S 
5,0.4928,0.6309,0.37,0.19, S 
5,0.484,0.6122,0.37,0.19, FB 
5,0.4914,0.5998,0.34,0.2, NA 
5,0.471,0.6399,0.35,0.19, NA 
5,0.3215,0.5652,0.42,0.19, FEx0.482y0.617d0.334 
5,0.3174,0.5587,0.4,0.19, FB 
5,0.4193,0.5546,0.36,0.19, FEx0.317y0.559d0.097 
5,0.4428,0.5382,0.34,0.2, S 
6,0.4559,0.5517,0.35,0.2, FB 
6,0.4563,0.5687,0.34,0.19, FEx0.456y0.552d0.096 
6,0.4574,0.593,0.31,0.19, S 
6,0.4602,0.6054,0.31,0.19, S 
6,0.5047,0.5599,0.34,0.18, S 
6,0.5948,0.5543,0.32,0.17, S 
6,0.6907,0.4351,0.28,0.19, S 
6,0.6716,0.4581,0.28,0.17, S 
6,0.5722,0.4409,0.25,0.18, S 
7,0.5578,0.4183,0.25,0.16, S 
7,0.5627,0.4032,0.25,0.16, S 
7,0.5681,0.431,0.25,0.15, FB 
7,0.571,0.4471,0.3,0.15, FEx0.568y0.431d0.108 
7,0.3916,0.3922,0.3,0.16, S 
7,0.3737,0.3778,0.32,0.17, S 
7,0.5757,0.5225,0.33,0.17, S 
7,0.5422,0.7187,0.29,0.19, S 
7,0.5351,0.7295,0.28,0.2, S 
8,0.5301,0.7075,0.3,0.2, S 
8,0.5481,0.8137,0.35,0.19, S 
8,0.5344,0.8074,0.34,0.22, S 
8,0.5275,0.8233,0.31,0.17, S 
8,0.7353,0.7387,0.3,0.2, BB 
8,0.7248,0.5767,0.27,0.19, BE 
8,0.7232,0.5476,0.33,0.18, S 
8,0.7207,0.4944,0.29,0.15, S 
8,0.692,0.3345,0.26,0.18, S 
9,0.6668,0.3482,0.28,0.17, S 
9,0.5825,0.269,0.28,0.18, S 
9,0.5641,0.2994,0.27,0.19, S 
9,0.5323,0.3064,0.31,0.21, S 
9,0.5335,0.6967,0.32,0.2, FB 
9,0.51,0.7193,0.32,0.21, NA 
9,0.5024,0.5995,0.36,0.18, FEx0.522y0.708d0.164 
9,0.514,0.5906,0.34,0.18, S 
9,0.5181,0.5784,0.32,0.17, FB 
9,0.4713,0.6157,0.34,0.2, FEx0.518y0.578d0.086 
9,0.3617,0.6134,0.36,0.19, S 
