 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4652,0.3723,0.6,0.34, NA 
1,0.4785,0.371,0.57,0.3, NA 
1,0.4872,0.3735,0.57,0.3, NA 
1,0.4873,0.3732,0.57,0.3, NA 
1,0.4857,0.3741,0.57,0.3, NA 
1,0.4854,0.3826,0.55,0.32, NA 
1,0.4866,0.3876,0.56,0.32, NA 
1,0.4842,0.39,0.55,0.32, NA 
1,0.5314,0.4059,0.5,0.34, FEx0.475y0.380d0.701 
1,0.5112,0.4181,0.53,0.32, FB 
1,0.5348,0.3824,0.52,0.32, NA 
1,0.4552,0.2414,0.57,0.31, FEx0.522y0.401d0.170 
1,0.4613,0.3574,0.53,0.32, S 
1,0.4855,0.3733,0.56,0.28, S 
2,0.471,0.3829,0.57,0.27, S 
2,0.5764,0.449,0.54,0.35, S 
2,0.6063,0.4688,0.54,0.37, FB 
2,0.4684,0.4558,0.56,0.29, FEx0.606y0.469d0.131 
2,0.4861,0.4091,0.58,0.29, S 
2,0.5221,0.3987,0.55,0.29, S 
2,0.5054,0.4082,0.5,0.27, S 
2,0.5038,0.4275,0.52,0.31, S 
2,0.4972,0.4352,0.55,0.29, S 
3,0.4909,0.4339,0.54,0.29, FB 
3,0.4979,0.4333,0.55,0.29, NA 
3,0.4789,0.4527,0.56,0.28, FEx0.494y0.434d0.472 
3,0.6215,0.4025,0.47,0.32, S 
3,0.4735,0.4453,0.54,0.28, S 
3,0.4358,0.4111,0.48,0.26, S 
4,0.4137,0.4142,0.53,0.27, S 
4,0.4345,0.426,0.45,0.27, S 
4,0.4592,0.4365,0.49,0.28, S 
4,0.4703,0.4236,0.51,0.27, FB 
4,0.4844,0.4595,0.5,0.27, FEx0.470y0.424d0.071 
4,0.4856,0.5206,0.47,0.21, S 
4,0.4563,0.4908,0.46,0.27, S 
4,0.4572,0.4978,0.44,0.27, S 
4,0.4679,0.5053,0.45,0.27, S 
5,0.4283,0.489,0.45,0.26, S 
5,0.4124,0.4679,0.48,0.27, FB 
5,0.4226,0.4579,0.5,0.28, NA 
5,0.5409,0.5186,0.39,0.28, FEx0.417y0.463d0.183 
5,0.5874,0.5318,0.52,0.25, S 
5,0.5576,0.4717,0.45,0.26, S 
5,0.5643,0.477,0.44,0.28, S 
5,0.549,0.4698,0.42,0.27, S 
5,0.5522,0.4782,0.45,0.27, S 
5,0.5459,0.4703,0.43,0.28, S 
5,0.441,0.4583,0.48,0.25, S 
6,0.4397,0.4381,0.44,0.25, S 
6,0.4181,0.3888,0.5,0.26, S 
6,0.4269,0.4765,0.47,0.26, S 
6,0.4717,0.488,0.45,0.28, S 
6,0.3444,0.4665,0.48,0.25, S 
6,0.3592,0.4388,0.49,0.26, S 
7,0.4076,0.4168,0.46,0.27, S 
7,0.4051,0.4028,0.54,0.28, S 
7,0.3702,0.3989,0.53,0.28, S 
7,0.4127,0.3649,0.53,0.25, S 
7,0.3328,0.4792,0.53,0.27, S 
7,0.3734,0.4891,0.52,0.27, S 
7,0.4105,0.4926,0.52,0.28, S 
7,0.5201,0.4785,0.52,0.34, S 
7,0.5344,0.4271,0.53,0.36, S 
8,0.6287,0.3132,0.51,0.32, S 
8,0.616,0.2654,0.52,0.32, S 
8,0.566,0.2744,0.54,0.33, S 
8,0.5372,0.3032,0.54,0.33, S 
