 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5649,0.4115,0.52,0.35, S 
1,0.5252,0.4283,0.53,0.33, FB 
1,0.5114,0.4351,0.53,0.3, FEx0.525y0.428d0.099 
1,0.5076,0.4433,0.54,0.31, FB 
1,0.4899,0.4254,0.53,0.33, FEx0.508y0.443d0.170 
1,0.456,0.4157,0.56,0.34, S 
1,0.4355,0.4116,0.6,0.33, S 
1,0.4459,0.4261,0.57,0.31, S 
1,0.4515,0.4326,0.6,0.34, FB 
2,0.453,0.4126,0.64,0.35, NA 
2,0.4454,0.4166,0.68,0.33, NA 
2,0.4436,0.4402,0.64,0.34, NA 
2,0.4426,0.461,0.64,0.34, NA 
2,0.3529,0.4994,0.65,0.35, FEx0.447y0.433d0.485 
2,0.3094,0.4765,0.65,0.29, S 
2,0.3195,0.4867,0.65,0.29, FB 
2,0.3234,0.3711,0.63,0.32, FEx0.319y0.487d0.079 
2,0.3278,0.4139,0.64,0.32, FB 
2,0.3256,0.4069,0.63,0.3, NA 
2,0.3546,0.3846,0.63,0.33, FEx0.327y0.410d0.171 
3,0.3991,0.3713,0.65,0.33, S 
3,0.5086,0.3215,0.59,0.35, S 
3,0.5096,0.3082,0.6,0.35, FB 
3,0.5167,0.295,0.6,0.34, NA 
3,0.5131,0.3303,0.59,0.34, NA 
3,0.464,0.3077,0.62,0.34, FEx0.513y0.311d0.263 
3,0.4495,0.3229,0.59,0.32, FB 
3,0.4498,0.339,0.57,0.34, FEx0.449y0.323d0.089 
3,0.4448,0.3264,0.58,0.34, FB 
3,0.4338,0.2989,0.63,0.33, NA 
3,0.4213,0.2863,0.58,0.34, NA 
3,0.4077,0.2712,0.6,0.35, NA 
3,0.395,0.2621,0.6,0.35, NA 
4,0.5314,0.3172,0.63,0.35, FEx0.421y0.289d0.383 
4,0.6241,0.3464,0.57,0.32, S 
4,0.776,0.3198,0.59,0.35, S 
4,0.7877,0.3434,0.62,0.3, S 
4,0.3863,0.4522,0.54,0.31, S 
4,0.3727,0.4394,0.58,0.27, FB 
4,0.3855,0.4597,0.58,0.3, NA 
4,0.3755,0.4834,0.59,0.32, NA 
5,0.3783,0.4928,0.59,0.32, NA 
5,0.3866,0.4918,0.59,0.32, NA 
5,0.3869,0.4927,0.59,0.32, NA 
5,0.3868,0.4948,0.58,0.32, NA 
5,0.3843,0.5008,0.59,0.32, NA 
5,0.3877,0.493,0.64,0.36, NA 
5,0.3881,0.4835,0.64,0.36, NA 
5,0.4006,0.4722,0.65,0.3, FEx0.383y0.483d0.737 
5,0.4044,0.4642,0.65,0.3, FB 
5,0.4172,0.4461,0.64,0.36, NA 
5,0.4235,0.4372,0.64,0.36, NA 
5,0.4391,0.3955,0.63,0.38, FEx0.415y0.449d0.351 
5,0.4511,0.388,0.6,0.38, S 
6,0.4449,0.3149,0.66,0.39, S 
6,0.4144,0.3811,0.66,0.33, S 
6,0.4051,0.352,0.65,0.36, S 
6,0.5223,0.3041,0.61,0.36, S 
6,0.4999,0.2951,0.65,0.38, FB 
6,0.4656,0.3261,0.64,0.37, NA 
6,0.4593,0.335,0.63,0.35, FEx0.482y0.311d0.150 
6,0.4564,0.3588,0.6,0.37, S 
6,0.4465,0.3857,0.65,0.31, S 
6,0.4117,0.3833,0.68,0.37, S 
7,0.5133,0.3697,0.64,0.38, S 
7,0.4932,0.3689,0.57,0.4, S 
7,0.4902,0.3446,0.62,0.4, S 
7,0.4519,0.3505,0.6,0.37, S 
7,0.412,0.3005,0.64,0.35, S 
7,0.3708,0.1799,0.53,0.36, S 
7,0.329,0.1687,0.55,0.34, S 
7,0.2482,0.2508,0.54,0.29, S 
7,0.2476,0.3712,0.65,0.3, S 
7,0.2874,0.4168,0.68,0.35, S 
7,0.2894,0.4353,0.67,0.34, FB 
7,0.3186,0.4143,0.63,0.31, FEx0.289y0.435d0.078 
8,0.3302,0.4336,0.63,0.31, FB 
8,0.3481,0.4157,0.63,0.36, NA 
8,0.3619,0.4039,0.63,0.34, NA 
8,0.3947,0.4013,0.64,0.38, FEx0.346y0.418d0.250 
8,0.4006,0.3931,0.62,0.38, FB 
8,0.3814,0.393,0.65,0.38, FEx0.401y0.393d0.158 
8,0.3853,0.392,0.62,0.37, FB 
8,0.4033,0.3606,0.64,0.34, NA 
8,0.3753,0.3989,0.63,0.36, FEx0.394y0.377d0.259 
9,0.4101,0.4238,0.64,0.35, S 
9,0.2566,0.3644,0.58,0.37, S 
9,0.2715,0.3455,0.58,0.31, S 
9,0.3057,0.3747,0.66,0.34, S 
9,0.351,0.3512,0.7,0.36, S 
9,0.365,0.3702,0.6,0.35, S 
9,0.4186,0.41,0.6,0.39, S 
9,0.4234,0.4325,0.68,0.36, S 
9,0.4097,0.4785,0.72,0.36, S 
