 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6149,0.473,0.32,0.32, S 
1,0.6212,0.468,0.33,0.35, FB 
1,0.6281,0.4658,0.39,0.35, FEx0.621y0.468d0.205 
1,0.6358,0.4653,0.54,0.32, S 
1,0.3925,0.4812,0.56,0.44, S 
2,0.4231,0.468,0.66,0.5, S 
2,0.4664,0.4787,0.65,0.35, S 
3,0.4965,0.4873,0.53,0.35, S 
3,0.5067,0.4485,0.52,0.55, S 
3,0.5337,0.4721,0.42,0.41, FB 
3,0.5307,0.4689,0.51,0.51, NA 
4,0.5359,0.4676,0.51,0.57, NA 
4,0.5292,0.4672,0.48,0.44, NA 
4,0.5428,0.4672,0.46,0.55, FEx0.532y0.469d0.921 
4,0.5427,0.4618,0.49,0.64, S 
4,0.5409,0.463,0.43,0.45, FB 
5,0.5469,0.4491,0.46,0.47, NA 
5,0.5787,0.4435,0.48,0.29, FEx0.544y0.456d0.499 
5,0.5939,0.4551,0.51,0.44, FB 
5,0.6,0.4622,0.51,0.46, FEx0.594y0.455d0.226 
6,0.6137,0.4791,0.56,0.5, FB 
6,0.6042,0.4697,0.63,0.58, NA 
6,0.6048,0.4627,0.64,0.49, NA 
6,0.6089,0.4561,0.65,0.48, NA 
6,0.6103,0.4539,0.7,0.54, FEx0.608y0.467d0.817 
7,0.3889,0.4453,0.7,0.61, S 
7,0.3976,0.4571,0.67,0.54, S 
7,0.4156,0.4581,0.57,0.53, S 
7,0.4151,0.4358,0.48,0.45, FB 
8,0.433,0.4316,0.44,0.32, FEx0.415y0.436d0.331 
8,0.4548,0.424,0.41,0.26, S 
8,0.4788,0.4218,0.35,0.23, FB 
8,0.492,0.4239,0.35,0.23, NA 
9,0.5004,0.4228,0.35,0.25, FEx0.485y0.423d0.546 
9,0.52,0.4285,0.35,0.32, S 
9,0.533,0.4312,0.38,0.32, S 
