 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5233,0.5039,0.38,0.44, FEx0.510y0.416d0.113 
1,0.529,0.5437,0.4,0.43, S 
1,0.5298,0.5736,0.41,0.47, S 
1,0.5674,0.7353,0.38,0.52, S 
1,0.5956,0.8627,0.37,0.41, S 
1,0.4905,0.409,0.38,0.41, S 
1,0.4638,0.3601,0.34,0.45, S 
1,0.5268,0.5728,0.35,0.43, S 
2,0.541,0.6043,0.39,0.44, S 
2,0.5321,0.5897,0.37,0.42, S 
2,0.5047,0.601,0.38,0.45, S 
2,0.4433,0.5628,0.47,0.4, BE 
2,0.4881,0.6978,0.42,0.43, S 
3,0.5175,0.7658,0.25,0.44, BE 
3,0.5175,0.7658,0.25,0.36, S 
3,0.8894,0.4639,0.26,0.4, S 
3,0.9423,0.4106,0.35,0.47, S 
4,0.9423,0.4106,0.42,0.38, S 
4,0.5345,0.6591,0.4,0.49, S 
5,0.3998,0.6224,0.39,0.59, S 
5,0.6378,0.3009,0.4,0.59, S 
5,0.598,0.3638,0.4,0.58, S 
5,0.6131,0.3841,0.39,0.54, S 
5,0.6166,0.4131,0.39,0.52, S 
5,0.5719,0.6675,0.36,0.49, S 
5,0.5403,0.5887,0.38,0.46, S 
5,0.4893,0.5318,0.41,0.45, S 
5,0.4771,0.5605,0.41,0.47, S 
5,0.478,0.5719,0.4,0.48, FB 
5,0.4638,0.5724,0.42,0.48, FEx0.478y0.572d0.098 
6,0.4405,0.5227,0.43,0.47, S 
6,0.4176,0.5657,0.46,0.49, S 
6,0.4398,0.6193,0.48,0.49, S 
6,0.4716,0.6948,0.48,0.57, S 
6,0.5234,0.7157,0.43,0.55, S 
6,0.5641,0.6129,0.44,0.5, S 
6,0.4348,0.5578,0.41,0.47, S 
6,0.4439,0.5812,0.42,0.49, S 
6,0.577,0.5825,0.41,0.54, S 
7,0.5512,0.5861,0.45,0.52, S 
7,0.5856,0.6119,0.42,0.53, S 
7,0.6343,0.5707,0.39,0.57, S 
7,0.6576,0.5136,0.36,0.54, S 
7,0.5713,0.5146,0.44,0.55, S 
7,0.5069,0.5354,0.5,0.5, S 
7,0.4981,0.5623,0.46,0.54, S 
7,0.5026,0.5916,0.46,0.53, S 
7,0.4809,0.5754,0.45,0.53, S 
8,0.4779,0.635,0.44,0.54, S 
8,0.4466,0.6162,0.46,0.54, S 
8,0.4606,0.5947,0.45,0.5, S 
8,0.4719,0.5471,0.46,0.54, S 
8,0.4704,0.6162,0.46,0.52, S 
8,0.4839,0.5173,0.48,0.54, S 
8,0.481,0.509,0.46,0.51, S 
8,0.5024,0.5403,0.45,0.49, S 
9,0.5182,0.5573,0.46,0.44, BE 
9,0.3607,0.4647,0.51,0.44, S 
9,0.3424,0.3861,0.46,0.5, BE 
9,0.506,0.4625,0.47,0.55, S 
9,0.4712,0.5459,0.5,0.55, S 
9,0.4735,0.5988,0.47,0.55, S 
9,0.4762,0.6751,0.51,0.53, S 
