 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5308,0.5133,0.33,0.41, FEx0.510y0.539d0.187 
1,0.5396,0.5109,0.39,0.32, FB 
1,0.542,0.503,0.36,0.36, FEx0.540y0.511d0.207 
1,0.5715,0.5221,0.31,0.33, FB 
1,0.5799,0.5302,0.26,0.27, NA 
2,0.5853,0.5319,0.23,0.18, FEx0.576y0.526d0.406 
2,0.5826,0.5314,0.23,0.18, FB 
2,0.5935,0.5317,0.18,0.23, FEx0.583y0.531d0.188 
2,0.6054,0.5235,0.18,0.23, FB 
2,0.6061,0.5218,0.26,0.18, FEx0.605y0.523d0.161 
2,0.5986,0.5247,0.26,0.16, FB 
3,0.6147,0.5237,0.27,0.26, FEx0.599y0.525d0.181 
3,0.63,0.5235,0.27,0.26, FB 
3,0.6355,0.5314,0.26,0.26, NA 
3,0.6334,0.5391,0.27,0.25, NA 
3,0.6377,0.5365,0.23,0.23, FEx0.633y0.531d0.407 
3,0.6457,0.5315,0.23,0.23, FB 
3,0.6516,0.5284,0.34,0.22, FEx0.646y0.531d0.218 
4,0.4128,0.561,0.46,0.34, S 
4,0.421,0.5679,0.49,0.38, FB 
4,0.443,0.5664,0.54,0.35, FEx0.421y0.568d0.128 
4,0.4337,0.574,0.54,0.37, FB 
4,0.4598,0.5587,0.47,0.47, FEx0.434y0.574d0.215 
4,0.4697,0.5487,0.51,0.32, S 
5,0.4673,0.5464,0.45,0.32, FB 
5,0.4696,0.54,0.29,0.15, FEx0.467y0.546d0.276 
5,0.4848,0.5464,0.27,0.12, S 
6,0.4995,0.5379,0.28,0.14, S 
6,0.5251,0.5227,0.3,0.28, S 
6,0.5349,0.5394,0.48,0.3, S 
6,0.5403,0.5371,0.5,0.44, FB 
6,0.5429,0.5338,0.46,0.47, NA 
7,0.5313,0.5484,0.57,0.5, NA 
7,0.5324,0.5562,0.51,0.47, FEx0.538y0.540d0.501 
7,0.5365,0.5513,0.52,0.47, FB 
7,0.5429,0.5406,0.49,0.56, NA 
7,0.5474,0.534,0.49,0.56, FEx0.540y0.546d0.196 
7,0.5566,0.5408,0.46,0.53, FB 
7,0.5658,0.5387,0.46,0.53, NA 
7,0.5807,0.5328,0.37,0.45, FEx0.561y0.540d0.166 
8,0.5933,0.5322,0.36,0.45, FB 
8,0.5898,0.5349,0.39,0.41, NA 
8,0.5873,0.5416,0.38,0.41, NA 
8,0.5876,0.5337,0.31,0.32, NA 
8,0.5846,0.5316,0.31,0.31, FEx0.589y0.536d0.473 
8,0.5917,0.5371,0.31,0.31, FB 
8,0.592,0.5338,0.31,0.3, NA 
8,0.5943,0.5332,0.31,0.3, NA 
8,0.5899,0.5273,0.31,0.3, FEx0.593y0.535d0.359 
9,0.5988,0.5309,0.25,0.34, FB 
9,0.6027,0.5306,0.26,0.33, FEx0.599y0.531d0.130 
9,0.6221,0.5362,0.26,0.37, FB 
9,0.6403,0.5365,0.27,0.37, NA 
9,0.6416,0.5331,0.28,0.29, NA 
9,0.6453,0.5296,0.28,0.29, NA 
9,0.6502,0.5268,0.28,0.29, NA 
