 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4181,0.5302,0.68,0.4, S 
1,0.416,0.5444,0.6,0.43, S 
1,0.4429,0.5316,0.43,0.36, S 
1,0.4479,0.5361,0.46,0.36, S 
1,0.4533,0.5223,0.53,0.39, FB 
2,0.4615,0.5072,0.47,0.22, FEx0.453y0.522d0.242 
2,0.5048,0.5246,0.47,0.3, S 
2,0.5298,0.5085,0.48,0.51, S 
3,0.5143,0.5279,0.49,0.29, S 
3,0.5385,0.5555,0.55,0.48, S 
4,0.5442,0.538,0.54,0.66, S 
4,0.5469,0.5209,0.44,0.59, S 
4,0.5659,0.521,0.39,0.51, FB 
4,0.5855,0.5259,0.36,0.42, FEx0.566y0.521d0.095 
4,0.5862,0.5118,0.37,0.41, FB 
4,0.5706,0.5126,0.43,0.47, NA 
4,0.5709,0.5091,0.41,0.47, NA 
5,0.5869,0.5035,0.41,0.38, FEx0.576y0.511d0.391 
5,0.5961,0.5022,0.41,0.38, FB 
5,0.6048,0.5103,0.35,0.47, NA 
5,0.6073,0.5148,0.34,0.45, NA 
5,0.611,0.5234,0.34,0.44, NA 
5,0.6168,0.5332,0.34,0.43, NA 
5,0.6286,0.5328,0.47,0.59, FEx0.607y0.517d0.510 
5,0.631,0.5307,0.46,0.58, FB 
5,0.6334,0.5335,0.5,0.58, NA 
6,0.6334,0.5345,0.5,0.57, FEx0.632y0.532d0.198 
6,0.6328,0.5336,0.44,0.58, FB 
6,0.6264,0.5301,0.44,0.57, NA 
6,0.6386,0.5144,0.54,0.58, FEx0.630y0.532d0.245 
6,0.6442,0.5104,0.54,0.63, FB 
6,0.6498,0.5135,0.57,0.64, NA 
6,0.6509,0.5048,0.52,0.7, NA 
6,0.6516,0.4943,0.84,0.65, FEx0.648y0.510d0.624 
7,0.4012,0.5158,0.9,0.79, S 
7,0.439,0.5381,0.81,0.57, FB 
7,0.454,0.5629,0.7,0.56, FEx0.439y0.538d0.170 
7,0.4557,0.551,0.73,0.6, FB 
7,0.4629,0.5459,0.67,0.53, NA 
8,0.4716,0.5329,0.64,0.53, FEx0.459y0.548d0.337 
8,0.4734,0.5195,0.61,0.5, FB 
8,0.4819,0.5149,0.62,0.48, FEx0.473y0.519d0.184 
8,0.4907,0.5224,0.59,0.4, FB 
8,0.4894,0.5261,0.62,0.44, NA 
8,0.4809,0.5235,0.62,0.44, FEx0.490y0.524d0.292 
9,0.4941,0.5194,0.62,0.44, FB 
9,0.4937,0.5114,0.62,0.43, FEx0.494y0.519d0.160 
9,0.5063,0.5189,0.75,0.62, FB 
9,0.5136,0.5282,0.75,0.62, FEx0.506y0.519d0.158 
9,0.5364,0.5663,0.69,0.73, S 
