 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6107,0.6588,0.19,0.25, NA 
1,0.6117,0.664,0.2,0.21, NA 
1,0.6134,0.6658,0.19,0.22, NA 
1,0.6058,0.6595,0.2,0.21, NA 
1,0.6007,0.6561,0.2,0.21, NA 
1,0.6094,0.6579,0.2,0.3, NA 
1,0.6183,0.6539,0.2,0.31, NA 
1,0.6212,0.652,0.2,0.3, NA 
1,0.6223,0.6485,0.21,0.31, NA 
1,0.5943,0.6979,0.23,0.31, FEx0.598y0.665d1.074 
1,0.4866,0.7035,0.38,0.34, S 
1,0.4804,0.6626,0.38,0.3, FB 
1,0.4701,0.7001,0.42,0.34, NA 
1,0.3743,0.6982,0.38,0.36, FEx0.475y0.681d0.156 
1,0.3798,0.738,0.47,0.29, FB 
1,0.3551,0.7406,0.32,0.3, NA 
1,0.3509,0.7229,0.43,0.3, NA 
2,0.3363,0.7229,0.38,0.3, NA 
2,0.3272,0.7247,0.38,0.29, NA 
2,0.3264,0.7309,0.38,0.29, NA 
2,0.3272,0.7279,0.38,0.3, NA 
2,0.3293,0.726,0.47,0.34, NA 
2,0.3331,0.7314,0.38,0.29, NA 
2,0.3283,0.7421,0.39,0.29, NA 
2,0.3247,0.7485,0.38,0.29, NA 
2,0.3408,0.7359,0.59,0.33, NA 
2,0.3554,0.7234,0.6,0.33, NA 
2,0.3673,0.7135,0.59,0.33, NA 
2,0.373,0.7101,0.6,0.33, NA 
2,0.375,0.7118,0.6,0.33, NA 
2,0.3769,0.7122,0.59,0.34, NA 
2,0.3789,0.7122,0.54,0.43, NA 
2,0.3807,0.7108,0.54,0.42, NA 
2,0.3819,0.7121,0.53,0.43, NA 
2,0.3845,0.714,0.53,0.42, NA 
2,0.4161,0.6653,0.49,0.3, FEx0.354y0.724d1.169 
3,0.4356,0.6713,0.32,0.29, FB 
3,0.4469,0.6941,0.32,0.29, NA 
3,0.45,0.7217,0.31,0.34, NA 
3,0.4463,0.7179,0.32,0.29, NA 
3,0.4475,0.7113,0.32,0.29, NA 
3,0.4478,0.7085,0.33,0.29, NA 
3,0.4473,0.7069,0.32,0.29, NA 
3,0.4679,0.6803,0.39,0.3, FEx0.446y0.704d0.562 
3,0.4819,0.6641,0.38,0.3, FB 
3,0.4774,0.6778,0.33,0.26, NA 
3,0.4618,0.691,0.33,0.26, NA 
3,0.4691,0.6775,0.39,0.26, NA 
4,0.5281,0.6743,0.3,0.25, S 
4,0.5244,0.6769,0.24,0.2, S 
4,0.5476,0.6702,0.3,0.2, FB 
4,0.5311,0.6843,0.24,0.21, NA 
4,0.5291,0.6856,0.19,0.21, NA 
4,0.5447,0.6857,0.16,0.2, FEx0.536y0.680d0.263 
4,0.5581,0.6745,0.2,0.2, FB 
4,0.5613,0.6773,0.19,0.19, NA 
4,0.5548,0.675,0.16,0.15, NA 
5,0.5502,0.6625,0.16,0.15, NA 
5,0.5584,0.6565,0.15,0.2, NA 
5,0.5696,0.6528,0.16,0.2, NA 
5,0.5783,0.6547,0.16,0.19, NA 
5,0.5831,0.6585,0.15,0.19, NA 
5,0.5825,0.6585,0.11,0.12, NA 
5,0.5741,0.6558,0.11,0.13, NA 
5,0.5793,0.657,0.11,0.17, NA 
5,0.5841,0.6585,0.11,0.17, NA 
5,0.5841,0.6626,0.11,0.17, NA 
