 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.9286,0.1858,0.17,0.12, S 
1,0.9181,0.1826,0.21,0.14, S 
1,0.9733,0.2125,0.2,0.16, S 
1,0.8393,0.3209,0.16,0.23, S 
1,0.847,0.3192,0.15,0.21, S 
1,0.7231,0.4553,0.19,0.25, S 
1,0.6276,0.5606,0.19,0.24, S 
2,0.6678,0.7067,0.2,0.23, S 
2,0.7304,0.6296,0.19,0.21, S 
2,0.7888,0.447,0.19,0.22, S 
2,0.7115,0.5499,0.23,0.29, S 
2,0.67,0.5855,0.28,0.33, S 
2,0.4921,0.786,0.32,0.28, S 
2,0.4399,0.7928,0.27,0.27, S 
2,0.5577,0.5617,0.29,0.29, S 
2,0.5615,0.5568,0.32,0.22, S 
3,0.5615,0.5568,0.25,0.24, S 
3,0.4964,0.2236,0.29,0.27, S 
3,0.5066,0.2836,0.27,0.28, S 
3,0.4367,0.3279,0.28,0.26, S 
3,0.3857,0.3712,0.22,0.22, BE 
3,0.5164,0.4041,0.23,0.24, S 
4,0.4837,0.4995,0.28,0.24, S 
4,0.4696,0.5985,0.27,0.24, S 
4,0.4739,0.5602,0.26,0.21, S 
4,0.4728,0.5573,0.22,0.22, S 
4,0.5078,0.2834,0.21,0.23, S 
4,0.5183,0.2611,0.2,0.18, BE 
4,0.4282,0.563,0.22,0.18, S 
4,0.417,0.7091,0.22,0.19, S 
5,0.4108,0.7064,0.23,0.2, S 
5,0.3948,0.7344,0.24,0.21, S 
5,0.3808,0.7634,0.09,0.22, S 
5,0.3808,0.7634,0.11,0.1, S 
5,0.3808,0.7634,0.22,0.23, S 
6,0.4305,0.2188,0.24,0.2, S 
6,0.4434,0.217,0.21,0.21, S 
6,0.4606,0.227,0.22,0.2, S 
6,0.3546,0.3421,0.21,0.17, S 
6,0.3403,0.3341,0.22,0.15, S 
6,0.4251,0.3443,0.21,0.19, S 
6,0.4315,0.3177,0.2,0.14, S 
6,0.4134,0.3352,0.19,0.17, S 
6,0.4406,0.3322,0.19,0.14, S 
6,0.4583,0.3322,0.19,0.14, BE 
7,0.3403,0.0053,0.19,0.15, S 
7,0.3769,0.0123,0.18,0.14, S 
7,0.2803,0.1923,0.19,0.17, S 
7,0.314,0.2188,0.18,0.15, S 
7,0.2829,0.2149,0.16,0.11, S 
7,0.3498,0.1376,0.14,0.1, S 
7,0.3456,0.1392,0.15,0.09, S 
7,0.3542,0.1261,0.14,0.11, S 
7,0.5284,0.322,0.14,0.09, S 
7,0.5226,0.3093,0.14,0.1, S 
7,0.5065,0.3164,0.14,0.1, S 
8,0.4376,0.3068,0.12,0.11, S 
8,0.4494,0.2989,0.14,0.11, S 
8,0.4558,0.3054,0.13,0.11, S 
8,0.4456,0.3265,0.15,0.11, S 
8,0.4527,0.3061,0.13,0.14, S 
8,0.4688,0.212,0.13,0.13, S 
8,0.4677,0.226,0.12,0.1, S 
8,0.4912,0.2318,0.14,0.13, S 
9,0.5343,0.3121,0.15,0.12, S 
9,0.5412,0.3392,0.17,0.11, S 
9,0.5438,0.3286,0.15,0.1, S 
9,0.4399,0.3092,0.16,0.14, S 
9,0.4488,0.2925,0.18,0.12, S 
9,0.4353,0.2767,0.14,0.15, S 
9,0.5966,0.2953,0.17,0.17, S 
9,0.5503,0.3264,0.19,0.15, S 
9,0.4355,0.2394,0.17,0.17, S 
