 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5013,0.5454,0.15,0.25, NA 
1,0.5099,0.5479,0.15,0.24, NA 
1,0.5269,0.5244,0.15,0.19, FEx0.486y0.557d0.769 
1,0.5289,0.5064,0.14,0.27, FB 
1,0.5303,0.5018,0.1,0.22, NA 
1,0.5772,0.5399,0.1,0.1, FEx0.530y0.504d0.173 
1,0.582,0.532,0.29,0.14, FB 
1,0.5654,0.53,0.24,0.14, NA 
1,0.5525,0.5098,0.19,0.1, NA 
1,0.5787,0.5154,0.14,0.15, FEx0.567y0.524d0.462 
2,0.5824,0.5216,0.23,0.15, FB 
2,0.595,0.5161,0.14,0.15, NA 
2,0.6005,0.5166,0.24,0.19, NA 
2,0.594,0.514,0.14,0.15, NA 
2,0.578,0.5122,0.15,0.14, FEx0.593y0.517d0.341 
2,0.5768,0.5253,0.13,0.15, FB 
2,0.5893,0.5378,0.13,0.15, NA 
2,0.5938,0.5442,0.13,0.18, NA 
2,0.5943,0.5466,0.13,0.18, NA 
2,0.591,0.5475,0.13,0.18, NA 
2,0.5889,0.5473,0.13,0.17, NA 
3,0.5789,0.5545,0.13,0.17, FEx0.589y0.541d0.442 
3,0.5708,0.5646,0.13,0.17, FB 
3,0.5804,0.5483,0.14,0.23, NA 
3,0.6,0.5253,0.14,0.24, NA 
3,0.6148,0.5115,0.36,0.13, FEx0.584y0.546d0.389 
3,0.3262,0.6391,0.37,0.17, FB 
3,0.2958,0.6285,0.44,0.12, FEx0.326y0.639d0.104 
3,0.2969,0.6148,0.4,0.13, FB 
3,0.3142,0.6603,0.36,0.16, NA 
4,0.3047,0.6554,0.47,0.12, NA 
4,0.3022,0.6274,0.33,0.17, NA 
4,0.307,0.6172,0.27,0.11, NA 
4,0.3214,0.6175,0.54,0.2, FEx0.305y0.635d0.494 
4,0.3183,0.6292,0.56,0.2, FB 
4,0.3455,0.6153,0.18,0.24, NA 
4,0.3654,0.602,0.19,0.25, NA 
4,0.4211,0.5999,0.43,0.29, FEx0.343y0.615d0.245 
4,0.4669,0.6275,0.43,0.16, FB 
4,0.4426,0.6096,0.39,0.2, NA 
4,0.4261,0.6144,0.37,0.2, NA 
5,0.4775,0.606,0.28,0.15, NA 
5,0.5071,0.5987,0.28,0.15, NA 
5,0.5165,0.5969,0.27,0.15, NA 
5,0.5147,0.5903,0.28,0.16, NA 
5,0.507,0.5849,0.28,0.16, NA 
5,0.5027,0.5833,0.28,0.16, NA 
5,0.5003,0.5805,0.28,0.16, NA 
5,0.5009,0.5778,0.28,0.16, NA 
5,0.4982,0.5793,0.28,0.16, NA 
5,0.4959,0.5799,0.28,0.16, NA 
5,0.494,0.58,0.28,0.16, NA 
5,0.4817,0.5979,0.29,0.15, FEx0.489y0.594d1.006 
5,0.4826,0.6106,0.33,0.15, FB 
5,0.4859,0.6015,0.33,0.16, NA 
6,0.5051,0.5814,0.19,0.16, NA 
6,0.5236,0.564,0.24,0.2, NA 
6,0.5244,0.5544,0.24,0.19, NA 
6,0.5222,0.5509,0.24,0.2, NA 
6,0.5249,0.5472,0.19,0.24, NA 
6,0.517,0.5432,0.19,0.24, FEx0.510y0.573d0.656 
6,0.5091,0.5397,0.19,0.24, FB 
6,0.5113,0.5347,0.18,0.22, NA 
6,0.5862,0.5543,0.05,0.17, FEx0.510y0.537d0.201 
6,0.5844,0.5256,0.04,0.14, FB 
6,0.5788,0.567,0.04,0.12, NA 
7,0.5832,0.5709,0.08,0.13, NA 
7,0.6107,0.5514,0.14,0.17, FEx0.582y0.554d0.324 
7,0.6243,0.5373,0.19,0.17, FB 
7,0.6256,0.5274,0.09,0.26, NA 
7,0.6287,0.5202,0.33,0.09, FEx0.625y0.532d0.283 
7,0.3446,0.6247,0.48,0.08, S 
7,0.3335,0.6386,0.35,0.17, S 
7,0.323,0.6731,0.37,0.16, FB 
8,0.3955,0.664,0.37,0.15, FEx0.323y0.673d0.100 
8,0.4046,0.6591,0.36,0.19, FB 
8,0.3987,0.6441,0.37,0.15, NA 
8,0.3878,0.6664,0.32,0.15, NA 
8,0.4459,0.6494,0.36,0.19, FEx0.397y0.656d0.301 
8,0.476,0.6323,0.37,0.11, FB 
8,0.4822,0.6271,0.32,0.11, NA 
8,0.4743,0.625,0.31,0.07, NA 
8,0.4652,0.6323,0.3,0.07, NA 
8,0.466,0.6295,0.32,0.07, NA 
9,0.4613,0.626,0.32,0.07, NA 
9,0.4643,0.6211,0.27,0.15, NA 
9,0.4712,0.6193,0.27,0.15, NA 
9,0.4756,0.6177,0.27,0.15, NA 
9,0.4793,0.6177,0.27,0.15, NA 
9,0.483,0.6093,0.27,0.16, NA 
9,0.4891,0.6035,0.27,0.16, NA 
9,0.4942,0.5973,0.27,0.16, NA 
9,0.4994,0.5905,0.27,0.16, NA 
9,0.4905,0.6005,0.31,0.15, NA 
9,0.4835,0.6088,0.32,0.15, NA 
9,0.4832,0.6136,0.31,0.15, NA 
9,0.4824,0.6148,0.31,0.15, NA 
9,0.5181,0.5898,0.27,0.2, FEx0.479y0.616d1.268 
9,0.527,0.5776,0.27,0.16, FB 
