 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5347,0.4039,0.55,0.51, NA 
1,0.5373,0.403,0.55,0.51, NA 
1,0.5319,0.4014,0.46,0.45, NA 
1,0.5272,0.4041,0.46,0.45, NA 
1,0.5278,0.4054,0.46,0.46, NA 
1,0.5304,0.4041,0.46,0.46, NA 
1,0.527,0.4078,0.47,0.49, NA 
1,0.5248,0.4094,0.47,0.49, NA 
1,0.5259,0.4121,0.47,0.49, NA 
1,0.5264,0.4119,0.47,0.5, NA 
1,0.5111,0.4321,0.42,0.5, FEx0.532y0.407d0.367 
1,0.4812,0.4367,0.49,0.5, S 
1,0.4657,0.5005,0.48,0.52, S 
1,0.4666,0.5363,0.45,0.51, FB 
1,0.4646,0.5466,0.44,0.5, NA 
1,0.4641,0.5201,0.47,0.5, NA 
1,0.4652,0.5149,0.46,0.51, FEx0.464y0.535d0.159 
1,0.4669,0.52,0.48,0.52, FB 
1,0.4678,0.5196,0.48,0.52, NA 
1,0.4664,0.5131,0.48,0.53, FEx0.467y0.520d0.057 
1,0.4634,0.4914,0.5,0.52, FEx0.466y0.514d0.028 
1,0.4768,0.4881,0.47,0.49, S 
1,0.4614,0.4547,0.49,0.49, S 
1,0.4735,0.4745,0.49,0.5, S 
1,0.4757,0.4616,0.47,0.5, S 
1,0.4781,0.4612,0.48,0.49, S 
1,0.5072,0.4284,0.49,0.48, S 
1,0.5206,0.4325,0.46,0.48, S 
1,0.5201,0.4194,0.45,0.5, S 
1,0.5296,0.4166,0.45,0.51, FB 
1,0.5284,0.4192,0.46,0.49, FEx0.530y0.417d0.020 
1,0.5348,0.4467,0.46,0.5, S 
1,0.5379,0.4609,0.46,0.51, S 
1,0.5473,0.4703,0.5,0.5, S 
1,0.5447,0.4954,0.49,0.52, S 
1,0.5509,0.5116,0.5,0.51, S 
2,0.5458,0.5344,0.47,0.52, S 
2,0.5277,0.5728,0.5,0.51, S 
2,0.5212,0.5778,0.48,0.49, S 
2,0.5301,0.5257,0.39,0.49, S 
2,0.5225,0.4844,0.43,0.54, S 
2,0.5037,0.4546,0.45,0.5, S 
2,0.5225,0.4372,0.45,0.48, S 
2,0.5314,0.4357,0.47,0.48, S 
2,0.5216,0.4107,0.49,0.49, S 
2,0.5311,0.4022,0.49,0.51, FB 
2,0.5278,0.4235,0.48,0.5, NA 
2,0.5262,0.4342,0.5,0.49, FEx0.529y0.413d0.060 
2,0.5159,0.4248,0.46,0.54, S 
2,0.5112,0.4102,0.46,0.5, S 
2,0.5067,0.4112,0.46,0.49, FB 
2,0.5095,0.4088,0.48,0.5, NA 
3,0.5105,0.4115,0.47,0.53, NA 
3,0.511,0.4033,0.48,0.52, FEx0.509y0.410d0.093 
3,0.5102,0.4011,0.47,0.52, FB 
3,0.5029,0.3917,0.47,0.52, FEx0.510y0.401d0.024 
3,0.5038,0.4034,0.52,0.55, FB 
3,0.5089,0.4126,0.52,0.55, NA 
3,0.4999,0.4481,0.49,0.53, FEx0.506y0.408d0.063 
3,0.4928,0.4774,0.5,0.53, FB 
3,0.4728,0.428,0.5,0.56, FEx0.493y0.477d0.037 
3,0.4784,0.4559,0.48,0.49, S 
3,0.485,0.4449,0.46,0.51, FB 
3,0.4801,0.4478,0.45,0.49, FEx0.485y0.445d0.030 
3,0.4897,0.4406,0.44,0.48, FB 
3,0.4709,0.4305,0.46,0.53, FEx0.490y0.441d0.032 
3,0.4703,0.415,0.45,0.52, FB 
3,0.478,0.4329,0.44,0.48, NA 
3,0.4825,0.4451,0.45,0.47, FEx0.474y0.424d0.067 
3,0.4802,0.44,0.46,0.49, FB 
3,0.4779,0.4394,0.46,0.49, NA 
3,0.477,0.4392,0.47,0.51, NA 
3,0.4782,0.4345,0.47,0.51, NA 
3,0.4778,0.4307,0.47,0.51, NA 
3,0.4941,0.404,0.48,0.51, FEx0.478y0.437d0.125 
3,0.5016,0.4095,0.44,0.49, FB 
3,0.5075,0.4119,0.43,0.48, FEx0.502y0.410d0.033 
3,0.5037,0.419,0.45,0.47, FB 
3,0.5051,0.4175,0.43,0.48, FEx0.504y0.419d0.032 
3,0.5103,0.4193,0.43,0.44, FB 
3,0.5105,0.4267,0.45,0.46, FEx0.510y0.419d0.027 
3,0.4923,0.4792,0.49,0.52, S 
3,0.4799,0.5328,0.45,0.6, S 
3,0.4778,0.549,0.48,0.57, FB 
4,0.4631,0.5323,0.49,0.6, NA 
4,0.4799,0.5586,0.46,0.59, NA 
4,0.4766,0.5461,0.5,0.57, NA 
4,0.4769,0.543,0.49,0.57, NA 
4,0.4775,0.5433,0.49,0.57, NA 
4,0.4777,0.5462,0.5,0.57, NA 
4,0.4783,0.5418,0.5,0.59, NA 
4,0.4788,0.5378,0.51,0.59, NA 
4,0.4791,0.5373,0.51,0.59, NA 
4,0.4844,0.5564,0.48,0.58, FEx0.476y0.544d0.269 
4,0.4958,0.5732,0.49,0.54, FB 
4,0.4932,0.5641,0.52,0.56, FEx0.496y0.573d0.035 
4,0.4953,0.543,0.53,0.56, S 
4,0.4894,0.5399,0.51,0.56, S 
4,0.491,0.5086,0.51,0.51, S 
4,0.4973,0.496,0.53,0.59, S 
4,0.4981,0.4682,0.47,0.55, S 
4,0.5033,0.4916,0.47,0.55, S 
4,0.5031,0.4791,0.48,0.56, S 
4,0.4994,0.4871,0.49,0.57, S 
4,0.5137,0.473,0.55,0.61, S 
4,0.5135,0.4878,0.56,0.57, S 
4,0.5252,0.5228,0.55,0.57, S 
4,0.5179,0.5627,0.5,0.55, S 
4,0.482,0.3961,0.5,0.48, S 
4,0.4835,0.4019,0.46,0.47, S 
5,0.4893,0.4053,0.46,0.45, S 
5,0.4832,0.401,0.46,0.45, S 
5,0.4796,0.4024,0.48,0.45, FB 
5,0.4948,0.3727,0.49,0.44, FEx0.480y0.402d0.024 
5,0.5039,0.3086,0.47,0.47, S 
5,0.5177,0.3255,0.48,0.47, S 
5,0.5086,0.3142,0.47,0.45, FB 
5,0.5093,0.3029,0.49,0.44, NA 
5,0.5052,0.3246,0.45,0.44, FEx0.509y0.308d0.048 
5,0.5064,0.3174,0.42,0.43, S 
5,0.5098,0.3191,0.41,0.43, S 
5,0.5125,0.3188,0.42,0.47, S 
5,0.5097,0.2997,0.47,0.47, S 
5,0.5008,0.2132,0.41,0.46, S 
5,0.5003,0.102,0.36,0.39, S 
5,0.4973,0.0258,0.38,0.39, S 
5,0.5019,0.0585,0.36,0.4, S 
5,0.5054,0.0581,0.35,0.4, FB 
5,0.5099,0.0931,0.35,0.4, FEx0.505y0.058d0.021 
5,0.5126,0.0855,0.36,0.42, FB 
5,0.5091,0.0969,0.39,0.41, NA 
5,0.5074,0.1026,0.38,0.41, NA 
5,0.5074,0.1,0.39,0.42, NA 
5,0.5075,0.1011,0.38,0.42, NA 
5,0.5081,0.1036,0.38,0.42, NA 
5,0.5077,0.1094,0.4,0.43, NA 
5,0.5081,0.115,0.4,0.43, NA 
5,0.5073,0.1208,0.39,0.43, NA 
5,0.5076,0.1721,0.4,0.45, FEx0.508y0.104d0.180 
5,0.4979,0.3025,0.44,0.51, S 
5,0.4852,0.4109,0.47,0.49, S 
5,0.4831,0.4148,0.49,0.52, S 
5,0.4798,0.432,0.47,0.52, S 
5,0.4778,0.4284,0.47,0.5, S 
5,0.479,0.4366,0.48,0.5, S 
5,0.4766,0.4433,0.49,0.54, S 
5,0.4709,0.456,0.5,0.53, S 
5,0.4799,0.4552,0.46,0.52, S 
5,0.4834,0.4839,0.49,0.5, S 
5,0.476,0.4677,0.48,0.52, S 
5,0.4761,0.4757,0.48,0.52, S 
5,0.4716,0.4946,0.46,0.5, S 
6,0.4777,0.5105,0.44,0.49, S 
6,0.4813,0.5147,0.45,0.49, S 
6,0.4848,0.5492,0.47,0.51, S 
6,0.4837,0.5397,0.48,0.51, S 
6,0.4897,0.5655,0.47,0.5, S 
6,0.4897,0.5999,0.39,0.47, S 
6,0.4943,0.6183,0.42,0.48, S 
6,0.4989,0.6439,0.41,0.43, S 
6,0.4961,0.6473,0.37,0.46, S 
6,0.4976,0.6325,0.37,0.45, FEx0.507y0.639d0.039 
6,0.4992,0.5831,0.39,0.5, S 
6,0.4904,0.5708,0.45,0.44, FEx0.507y0.584d0.031 
6,0.4882,0.5692,0.44,0.46, S 
6,0.4819,0.5587,0.39,0.49, FB 
6,0.4836,0.547,0.45,0.42, FEx0.482y0.559d0.027 
6,0.4906,0.553,0.38,0.46, FB 
6,0.5006,0.569,0.4,0.48, S 
6,0.4648,0.4355,0.41,0.43, S 
6,0.4767,0.4037,0.43,0.4, S 
6,0.4687,0.3991,0.44,0.41, S 
7,0.4623,0.4385,0.42,0.35, S 
7,0.4798,0.4444,0.41,0.47, S 
7,0.4799,0.4171,0.44,0.46, S 
7,0.4758,0.3974,0.47,0.47, FB 
7,0.4928,0.4363,0.46,0.43, NA 
7,0.4827,0.3995,0.47,0.49, NA 
7,0.4815,0.4584,0.48,0.6, FEx0.484y0.411d0.095 
7,0.4761,0.5005,0.48,0.57, S 
7,0.4769,0.4657,0.5,0.55, S 
7,0.4742,0.4769,0.48,0.53, FB 
7,0.4728,0.4913,0.5,0.52, NA 
7,0.472,0.4996,0.5,0.53, NA 
7,0.4731,0.4948,0.5,0.53, NA 
7,0.4744,0.494,0.52,0.55, NA 
7,0.4756,0.4953,0.52,0.56, NA 
7,0.4759,0.4963,0.52,0.55, NA 
7,0.4757,0.4959,0.52,0.55, NA 
7,0.476,0.4955,0.52,0.56, NA 
7,0.4775,0.4987,0.53,0.56, NA 
7,0.4787,0.4996,0.53,0.56, NA 
7,0.4804,0.5009,0.53,0.56, NA 
7,0.482,0.5021,0.53,0.56, NA 
7,0.4839,0.5044,0.54,0.56, NA 
7,0.4874,0.5062,0.53,0.54, NA 
7,0.4897,0.5046,0.53,0.56, NA 
7,0.4879,0.5013,0.54,0.58, NA 
7,0.4872,0.5007,0.54,0.58, NA 
7,0.4844,0.4997,0.55,0.57, NA 
8,0.5021,0.4986,0.55,0.58, FEx0.499y0.457d0.030 
8,0.508,0.5403,0.52,0.59, S 
8,0.51,0.5837,0.52,0.54, S 
8,0.4897,0.6315,0.43,0.53, FB 
8,0.5048,0.5916,0.48,0.54, NA 
8,0.5118,0.58,0.42,0.5, FEx0.498y0.610d0.105 
8,0.5139,0.5516,0.49,0.55, FB 
8,0.497,0.5043,0.51,0.51, FEx0.514y0.552d0.036 
8,0.4958,0.4653,0.5,0.53, S 
8,0.5185,0.4553,0.49,0.5, S 
8,0.5315,0.4338,0.52,0.45, S 
8,0.5415,0.4269,0.52,0.42, S 
8,0.5342,0.3759,0.47,0.42, S 
8,0.5265,0.4268,0.49,0.4, FB 
8,0.5197,0.4048,0.45,0.44, NA 
8,0.5275,0.4232,0.48,0.38, NA 
8,0.5248,0.428,0.51,0.43, FEx0.525y0.419d0.101 
8,0.5446,0.4126,0.52,0.43, S 
8,0.5267,0.4268,0.45,0.45, S 
8,0.4894,0.4526,0.47,0.43, S 
8,0.4934,0.4749,0.46,0.43, S 
8,0.4811,0.4542,0.49,0.48, FB 
8,0.486,0.4726,0.48,0.45, NA 
8,0.4864,0.4955,0.49,0.42, FEx0.484y0.464d0.067 
8,0.4817,0.4915,0.48,0.5, FB 
9,0.4783,0.4624,0.48,0.54, FEx0.482y0.491d0.030 
9,0.4792,0.4661,0.51,0.53, FB 
9,0.4768,0.4776,0.52,0.5, FEx0.479y0.466d0.035 
9,0.4779,0.4978,0.51,0.52, FB 
9,0.4833,0.4872,0.54,0.54, NA 
9,0.5216,0.5131,0.5,0.55, FEx0.481y0.492d0.065 
9,0.5173,0.5207,0.5,0.59, FB 
9,0.5293,0.506,0.5,0.59, FEx0.517y0.521d0.032 
9,0.5123,0.5229,0.49,0.56, FB 
9,0.5117,0.508,0.51,0.55, NA 
9,0.513,0.4514,0.52,0.57, FEx0.512y0.515d0.078 
9,0.5149,0.4227,0.48,0.54, S 
9,0.5161,0.4364,0.53,0.47, S 
9,0.4849,0.4443,0.48,0.56, S 
9,0.4954,0.4346,0.46,0.62, S 
