 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4154,0.8274,0.41,0.29, S 
1,0.4547,0.8134,0.41,0.32, S 
1,0.3257,0.6181,0.27,0.24, S 
1,0.3219,0.5791,0.34,0.27, S 
1,0.2977,0.5225,0.33,0.3, S 
1,0.2958,0.5156,0.37,0.27, FB 
1,0.3012,0.5132,0.37,0.24, NA 
1,0.3756,0.5141,0.38,0.26, FEx0.298y0.514d0.231 
2,0.4375,0.5136,0.35,0.29, BE 
2,0.3471,0.487,0.33,0.26, S 
2,0.3312,0.4879,0.39,0.23, FB 
2,0.3702,0.507,0.42,0.3, FEx0.331y0.488d0.124 
2,0.3944,0.5186,0.46,0.42, BE 
2,0.4354,0.5498,0.58,0.42, S 
3,0.4475,0.5196,0.52,0.43, FB 
3,0.4413,0.5743,0.44,0.33, NA 
3,0.5324,0.518,0.34,0.28, FEx0.444y0.547d0.232 
3,0.5303,0.5239,0.29,0.24, FB 
3,0.5753,0.5213,0.26,0.25, FEx0.530y0.524d0.117 
3,0.6095,0.5338,0.21,0.19, S 
3,0.6813,0.5267,0.18,0.17, S 
3,0.7004,0.4956,0.16,0.07, FB 
4,0.7484,0.5065,0.16,0.09, FEx0.700y0.496d0.164 
4,0.7765,0.5126,0.2,0.33, S 
4,0.7024,0.518,0.23,0.13, S 
4,0.7031,0.4501,0.24,0.21, FB 
4,0.7512,0.5072,0.28,0.22, FEx0.703y0.450d0.126 
4,0.7891,0.4411,0.28,0.12, S 
4,0.8201,0.4813,0.26,0.21, FB 
5,0.8618,0.5072,0.23,0.22, FEx0.820y0.481d0.138 
5,0.9026,0.4414,0.23,0.25, S 
5,0.9422,0.3914,0.39,0.22, BE 
5,0.2689,0.5815,0.21,0.28, FB 
5,0.2867,0.6455,0.38,0.28, NA 
5,0.2854,0.6347,0.38,0.3, NA 
6,0.3286,0.6358,0.29,0.29, FEx0.280y0.620d0.329 
6,0.3369,0.6394,0.27,0.29, FB 
6,0.3322,0.6393,0.25,0.29, NA 
6,0.3781,0.6601,0.24,0.23, FEx0.334y0.639d0.216 
6,0.4169,0.6756,0.33,0.25, BE 
6,0.4613,0.6376,0.31,0.29, S 
6,0.4509,0.6215,0.33,0.3, FB 
7,0.5202,0.6207,0.26,0.27, FEx0.451y0.621d0.172 
7,0.5124,0.6194,0.28,0.26, FB 
7,0.5709,0.6052,0.32,0.2, FEx0.512y0.619d0.171 
7,0.6525,0.6141,0.22,0.16, S 
7,0.5913,0.6244,0.16,0.15, S 
7,0.566,0.619,0.29,0.15, S 
7,0.6788,0.5685,0.25,0.14, S 
8,0.6792,0.5829,0.25,0.12, FB 
8,0.7496,0.5071,0.22,0.02, FEx0.679y0.583d0.148 
8,0.7479,0.6236,0.22,0.22, FB 
8,0.7949,0.6229,0.25,0.15, FEx0.748y0.624d0.158 
8,0.8641,0.617,0.22,0.2, S 
8,0.9096,0.574,0.21,0.09, S 
8,0.9092,0.5458,0.24,0.12, FB 
9,0.9092,0.5517,0.26,0.18, FEx0.909y0.546d0.180 
9,0.9163,0.5483,0.52,0.22, S 
9,0.209,0.6258,0.15,0.22, S 
9,0.2076,0.6257,0.31,0.24, FB 
9,0.2395,0.6686,0.36,0.22, FEx0.208y0.626d0.117 
9,0.2429,0.6718,0.36,0.29, FB 
9,0.2634,0.6563,0.37,0.27, NA 
