 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4372,0.4784,0.66,0.59, S 
1,0.4335,0.4833,0.66,0.61, FB 
1,0.4378,0.4698,0.72,0.59, FEx0.433y0.483d0.188 
1,0.4264,0.4657,0.66,0.65, S 
1,0.4482,0.4795,0.72,0.71, S 
2,0.459,0.4868,0.71,0.71, FB 
2,0.4638,0.4848,0.72,0.71, NA 
2,0.4621,0.4833,0.56,0.51, NA 
2,0.4581,0.4833,0.56,0.51, NA 
2,0.4665,0.4668,0.36,0.32, FEx0.461y0.485d0.731 
3,0.4709,0.4611,0.37,0.32, FB 
3,0.4841,0.4712,0.3,0.25, FEx0.471y0.461d0.188 
3,0.4957,0.4787,0.3,0.26, FB 
3,0.5064,0.4765,0.25,0.36, FEx0.496y0.479d0.141 
3,0.5178,0.472,0.22,0.33, FB 
3,0.5219,0.4685,0.2,0.33, NA 
4,0.5223,0.4642,0.28,0.3, FEx0.520y0.470d0.414 
4,0.5399,0.466,0.31,0.42, S 
4,0.5637,0.4772,0.31,0.35, S 
4,0.5733,0.4811,0.43,0.38, FB 
4,0.5809,0.4958,0.49,0.37, NA 
5,0.5898,0.4995,0.4,0.35, FEx0.577y0.488d0.341 
5,0.5986,0.4954,0.4,0.36, S 
5,0.5968,0.4946,0.37,0.28, FB 
5,0.5971,0.4959,0.37,0.29, NA 
5,0.5906,0.4957,0.4,0.34, NA 
5,0.5804,0.4929,0.4,0.33, NA 
6,0.5726,0.494,0.39,0.33, NA 
6,0.5789,0.493,0.32,0.35, NA 
6,0.604,0.4834,0.38,0.32, FEx0.586y0.494d1.052 
6,0.6199,0.4786,0.38,0.32, FB 
6,0.6252,0.479,0.39,0.34, FEx0.620y0.479d0.139 
7,0.626,0.48,0.38,0.34, FB 
7,0.631,0.4823,0.38,0.4, NA 
7,0.6314,0.4851,0.39,0.39, NA 
7,0.6402,0.4941,0.36,0.4, FEx0.629y0.482d0.431 
7,0.6476,0.4983,0.36,0.4, FB 
7,0.6508,0.4986,0.59,0.29, FEx0.648y0.498d0.293 
8,0.4383,0.5105,0.59,0.42, S 
8,0.4417,0.5054,0.39,0.35, S 
8,0.4495,0.5082,0.46,0.41, FB 
8,0.4566,0.5036,0.49,0.37, NA 
8,0.4594,0.5035,0.52,0.34, NA 
8,0.4615,0.4959,0.5,0.21, NA 
9,0.4711,0.4892,0.37,0.32, FEx0.457y0.503d0.688 
9,0.4868,0.503,0.35,0.32, FB 
9,0.4988,0.5055,0.35,0.35, NA 
9,0.5086,0.4975,0.38,0.41, NA 
