 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4428,0.4798,0.52,0.5, S 
1,0.4282,0.5096,0.53,0.49, FB 
1,0.4304,0.5313,0.53,0.5, FEx0.428y0.510d0.032 
1,0.4371,0.5231,0.54,0.52, S 
1,0.4353,0.5424,0.53,0.57, S 
1,0.4258,0.5694,0.49,0.55, S 
1,0.4209,0.5419,0.48,0.58, S 
1,0.4384,0.5564,0.52,0.56, S 
1,0.5276,0.5438,0.53,0.59, S 
1,0.5306,0.5175,0.51,0.59, S 
1,0.5255,0.496,0.52,0.61, FB 
1,0.5254,0.5231,0.5,0.55, NA 
1,0.5267,0.5189,0.51,0.55, NA 
1,0.5272,0.5161,0.51,0.57, FEx0.526y0.513d0.109 
1,0.5227,0.4678,0.55,0.58, S 
1,0.5203,0.4365,0.33,0.46, S 
1,0.5267,0.5439,0.44,0.58, S 
1,0.5342,0.4867,0.49,0.6, S 
1,0.526,0.463,0.51,0.57, FB 
1,0.5179,0.4989,0.48,0.54, NA 
1,0.5176,0.5024,0.51,0.57, NA 
2,0.5367,0.4482,0.52,0.6, NA 
2,0.5368,0.4494,0.52,0.6, NA 
2,0.5381,0.4504,0.52,0.6, NA 
2,0.5369,0.4537,0.53,0.57, NA 
2,0.5362,0.4577,0.53,0.58, NA 
2,0.4644,0.5167,0.55,0.44, FEx0.537y0.454d0.219 
2,0.4589,0.4692,0.54,0.51, S 
2,0.4624,0.4539,0.53,0.51, S 
2,0.4656,0.3816,0.52,0.48, S 
2,0.4636,0.3903,0.47,0.47, S 
2,0.4678,0.3792,0.51,0.47, FB 
2,0.4701,0.3754,0.5,0.48, NA 
2,0.463,0.3796,0.49,0.48, NA 
2,0.4715,0.3905,0.51,0.48, NA 
2,0.4749,0.3974,0.49,0.46, NA 
2,0.4746,0.3988,0.49,0.46, NA 
2,0.4737,0.3975,0.49,0.46, NA 
2,0.4733,0.3976,0.49,0.46, NA 
2,0.4653,0.461,0.46,0.47, FEx0.471y0.389d0.174 
2,0.475,0.4966,0.51,0.51, S 
