 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.2324,0.5434,0.19,0.0, FEx0.247y0.551d0.055 
1,0.2792,0.5053,0.2,0.0, S 
1,0.2729,0.5241,0.21,0.0, FB 
1,0.1996,0.5286,0.16,0.0, FEx0.273y0.524d0.039 
1,0.1954,0.5341,0.17,0.0, S 
1,0.2244,0.5376,0.16,0.0, S 
1,0.2428,0.5548,0.17,0.0, S 
1,0.2528,0.5112,0.18,0.0, S 
1,0.2901,0.5229,0.2,0.0, S 
1,0.3891,0.5346,0.18,0.0, S 
1,0.3855,0.5259,0.19,0.0, FB 
1,0.385,0.541,0.19,0.0, FEx0.386y0.526d0.037 
1,0.3847,0.5707,0.19,0.0, FB 
1,0.3795,0.5848,0.19,0.0, NA 
1,0.3772,0.5939,0.19,0.0, NA 
1,0.3848,0.5898,0.19,0.0, FEx0.380y0.583d0.142 
1,0.2562,0.5623,0.16,0.0, S 
1,0.1734,0.5903,0.14,0.0, S 
1,0.1922,0.5805,0.14,0.0, S 
1,0.211,0.6406,0.15,0.0, S 
1,0.2085,0.6554,0.14,0.0, S 
2,0.2894,0.6813,0.17,0.0, S 
2,0.349,0.7062,0.11,0.0, S 
2,0.349,0.7062,0.15,0.0, S 
2,0.596,0.5441,0.16,0.0, S 
2,0.5556,0.5161,0.16,0.0, S 
2,0.5695,0.5164,0.16,0.0, S 
2,0.555,0.4824,0.15,0.0, S 
2,0.5468,0.4976,0.17,0.0, S 
2,0.5299,0.5085,0.17,0.0, S 
2,0.5259,0.5515,0.16,0.0, S 
2,0.5107,0.5307,0.17,0.0, S 
2,0.5076,0.539,0.18,0.0, S 
2,0.5138,0.4936,0.18,0.0, S 
2,0.5069,0.4909,0.18,0.0, FB 
2,0.4775,0.4866,0.19,0.0, FEx0.507y0.491d0.093 
2,0.4482,0.5024,0.19,0.0, S 
2,0.4514,0.5025,0.19,0.0, S 
2,0.4527,0.4435,0.17,0.0, S 
3,0.4597,0.4368,0.18,0.0, S 
3,0.4878,0.4357,0.16,0.0, S 
3,0.5098,0.4305,0.19,0.0, S 
3,0.3265,0.4744,0.19,0.0, S 
3,0.354,0.4674,0.18,0.0, S 
3,0.4036,0.4536,0.17,0.0, FB 
3,0.391,0.4417,0.18,0.0, FEx0.404y0.454d0.060 
3,0.3932,0.4369,0.17,0.0, S 
3,0.3967,0.4078,0.19,0.0, S 
3,0.383,0.3824,0.18,0.0, S 
3,0.3728,0.4324,0.19,0.0, S 
3,0.3873,0.4644,0.19,0.0, S 
3,0.3973,0.4451,0.21,0.0, S 
3,0.389,0.4516,0.2,0.0, FB 
3,0.465,0.4487,0.2,0.0, FEx0.389y0.452d0.077 
3,0.4616,0.4566,0.19,0.0, S 
3,0.4552,0.4504,0.18,0.0, S 
3,0.4537,0.4473,0.16,0.0, S 
4,0.5874,0.3798,0.17,0.0, S 
4,0.582,0.3958,0.17,0.0, FB 
4,0.5655,0.3965,0.16,0.0, FEx0.582y0.396d0.037 
4,0.5527,0.3985,0.18,0.0, S 
4,0.2795,0.4334,0.18,0.0, S 
4,0.316,0.4322,0.21,0.0, S 
4,0.3408,0.4471,0.22,0.0, S 
4,0.3497,0.4468,0.19,0.0, S 
4,0.3719,0.4265,0.19,0.0, S 
4,0.3938,0.4306,0.21,0.0, S 
4,0.4051,0.4438,0.21,0.0, S 
4,0.4131,0.4577,0.21,0.0, S 
4,0.4148,0.4674,0.21,0.0, FB 
4,0.4188,0.4713,0.21,0.0, FEx0.415y0.467d0.043 
4,0.4193,0.4764,0.22,0.0, FB 
4,0.4104,0.4673,0.22,0.0, FEx0.419y0.476d0.046 
4,0.4119,0.4677,0.21,0.0, S 
4,0.3945,0.4587,0.2,0.0, FB 
4,0.3827,0.46,0.2,0.0, NA 
5,0.3804,0.4665,0.2,0.0, FEx0.389y0.459d0.104 
5,0.3805,0.4527,0.19,0.0, S 
5,0.385,0.456,0.18,0.0, FB 
5,0.3889,0.4654,0.19,0.0, NA 
5,0.3848,0.4753,0.19,0.0, NA 
5,0.3812,0.4835,0.17,0.0, FEx0.386y0.466d0.152 
5,0.3812,0.4835,0.15,0.0, BE 
5,0.7237,0.4529,0.17,0.0, S 
5,0.7321,0.415,0.15,0.0, S 
5,0.7161,0.4375,0.14,0.0, S 
5,0.6861,0.3815,0.14,0.0, S 
5,0.6618,0.3775,0.16,0.0, S 
5,0.7893,0.3786,0.15,0.0, S 
5,0.7478,0.371,0.15,0.0, S 
5,0.7143,0.3641,0.16,0.0, S 
5,0.6856,0.3766,0.15,0.0, FB 
5,0.6767,0.3765,0.16,0.0, NA 
5,0.703,0.4026,0.16,0.0, FEx0.681y0.377d0.115 
6,0.7186,0.4221,0.15,0.0, S 
6,0.8599,0.335,0.15,0.0, S 
6,0.8122,0.3461,0.14,0.0, S 
6,0.8039,0.3599,0.14,0.0, S 
6,0.7889,0.3822,0.15,0.0, S 
6,0.7858,0.3809,0.15,0.0, S 
6,0.7828,0.3665,0.16,0.0, S 
6,0.6843,0.3958,0.17,0.0, S 
6,0.6129,0.416,0.17,0.0, BE 
