 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4826,0.7777,0.5,0.66, NA 
1,0.4635,0.7735,0.49,0.66, FEx0.481y0.779d0.238 
1,0.5577,0.7667,0.41,0.59, NA 
1,0.6102,0.7635,0.37,0.61, FEx0.545y0.773d0.189 
1,0.6315,0.766,0.37,0.61, FB 
1,0.6479,0.752,0.42,0.58, NA 
2,0.6578,0.7485,0.45,0.54, NA 
2,0.6463,0.738,0.42,0.62, FEx0.646y0.756d0.372 
2,0.6356,0.7364,0.42,0.62, FB 
2,0.6391,0.7416,0.42,0.57, FEx0.636y0.736d0.134 
2,0.6491,0.7459,0.42,0.58, FB 
2,0.6454,0.7565,0.4,0.62, NA 
2,0.6386,0.7639,0.4,0.62, NA 
2,0.6373,0.7595,0.45,0.55, NA 
3,0.6377,0.7523,0.41,0.62, FEx0.643y0.757d0.473 
3,0.3164,0.7583,0.45,0.61, S 
3,0.3082,0.7502,0.45,0.57, FB 
3,0.3565,0.7772,0.47,0.69, FEx0.308y0.750d0.091 
3,0.3547,0.7818,0.43,0.67, FB 
3,0.3573,0.7789,0.43,0.67, NA 
3,0.3827,0.7835,0.48,0.65, FEx0.356y0.780d0.188 
3,0.3954,0.7572,0.47,0.67, FB 
3,0.3947,0.7448,0.51,0.67, FEx0.395y0.757d0.068 
3,0.402,0.7467,0.44,0.68, FB 
4,0.4119,0.7606,0.44,0.67, NA 
4,0.4255,0.7726,0.49,0.65, FEx0.407y0.753d0.257 
4,0.435,0.7809,0.49,0.65, FB 
4,0.435,0.784,0.49,0.65, NA 
4,0.4244,0.7891,0.5,0.64, FEx0.435y0.782d0.232 
4,0.4675,0.7374,0.55,0.77, S 
5,0.4899,0.7525,0.6,0.74, S 
5,0.4983,0.6907,0.52,0.65, S 
5,0.3038,0.6738,0.51,0.66, S 
6,0.3242,0.682,0.62,0.73, S 
6,0.3403,0.6708,0.61,0.66, FB 
6,0.3539,0.6822,0.58,0.67, FEx0.340y0.671d0.116 
6,0.3707,0.6807,0.6,0.66, S 
6,0.3686,0.7019,0.58,0.68, S 
6,0.3884,0.6617,0.55,0.7, S 
6,0.4134,0.6904,0.57,0.72, S 
7,0.4241,0.7209,0.6,0.8, S 
7,0.4234,0.7144,0.62,0.77, FB 
7,0.4753,0.7248,0.66,0.76, FEx0.423y0.714d0.182 
7,0.4937,0.694,0.65,0.74, S 
7,0.5135,0.6726,0.56,0.74, S 
7,0.5319,0.623,0.56,0.76, S 
8,0.5377,0.637,0.58,0.77, S 
8,0.5474,0.6753,0.63,0.78, S 
8,0.5558,0.6354,0.65,0.82, S 
8,0.5671,0.5862,0.7,0.78, S 
8,0.5755,0.5579,0.61,0.79, FB 
8,0.5738,0.5782,0.64,0.79, NA 
8,0.5943,0.576,0.64,0.77, FEx0.575y0.569d0.206 
8,0.6104,0.5805,0.63,0.76, FB 
9,0.6295,0.5998,0.6,0.71, FEx0.610y0.581d0.146 
9,0.6379,0.6003,0.61,0.69, FB 
9,0.6422,0.5914,0.61,0.69, NA 
9,0.6621,0.5907,0.56,0.64, FEx0.640y0.596d0.221 
9,0.5369,0.5897,0.63,0.75, S 
9,0.4549,0.5883,0.79,0.78, S 
9,0.3437,0.6268,0.72,0.74, FB 
9,0.3626,0.6714,0.59,0.75, FEx0.344y0.627d0.131 
