 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6165,0.7013,0.43,0.47, FEx0.580y0.700d0.091 
1,0.6483,0.6932,0.37,0.47, FB 
1,0.6749,0.6633,0.44,0.42, FEx0.648y0.693d0.093 
1,0.6988,0.6428,0.32,0.39, BE 
1,0.7096,0.6773,0.34,0.24, S 
1,0.7213,0.6423,0.35,0.24, S 
1,0.7165,0.6706,0.34,0.22, S 
1,0.7473,0.6663,0.38,0.39, FB 
2,0.7699,0.6662,0.59,0.45, NA 
2,0.3628,0.7227,0.44,0.46, S 
2,0.4006,0.7139,0.49,0.41, S 
2,0.3949,0.7036,0.39,0.36, FB 
2,0.4276,0.6822,0.3,0.3, FEx0.395y0.704d0.086 
2,0.4284,0.6433,0.25,0.31, S 
2,0.4718,0.8254,0.41,0.38, S 
2,0.4675,0.7957,0.36,0.38, S 
2,0.3991,0.7356,0.27,0.29, S 
2,0.3795,0.7317,0.35,0.29, FB 
3,0.3826,0.7038,0.34,0.27, FEx0.380y0.732d0.088 
3,0.3627,0.657,0.28,0.28, S 
3,0.3896,0.619,0.24,0.27, S 
3,0.3576,0.5751,0.22,0.23, S 
3,0.4128,0.542,0.24,0.31, S 
3,0.4528,0.5415,0.24,0.34, S 
3,0.4568,0.5418,0.22,0.31, S 
3,0.4329,0.5513,0.23,0.3, S 
3,0.3814,0.5599,0.21,0.26, S 
4,0.3952,0.5886,0.28,0.29, S 
4,0.414,0.6145,0.29,0.22, BE 
4,0.4674,0.6194,0.22,0.22, S 
4,0.5262,0.5963,0.25,0.19, S 
4,0.5285,0.5757,0.23,0.19, S 
4,0.525,0.5758,0.18,0.16, S 
4,0.5558,0.6035,0.3,0.18, S 
4,0.6144,0.6131,0.28,0.17, S 
4,0.6079,0.6186,0.27,0.15, S 
5,0.5509,0.611,0.27,0.12, S 
5,0.5248,0.5907,0.23,0.1, S 
5,0.5843,0.6248,0.27,0.11, S 
5,0.5658,0.6128,0.27,0.18, S 
5,0.5583,0.6078,0.22,0.15, BE 
5,0.6319,0.6143,0.22,0.12, S 
5,0.6341,0.6184,0.22,0.1, FB 
5,0.6311,0.6054,0.24,0.12, NA 
5,0.6479,0.5816,0.27,0.14, NA 
5,0.676,0.56,0.28,0.19, FEx0.638y0.601d0.273 
6,0.686,0.5228,0.3,0.2, S 
6,0.6807,0.5094,0.33,0.23, FB 
6,0.7118,0.4839,0.34,0.13, FEx0.681y0.509d0.102 
6,0.7365,0.4597,0.34,0.16, FB 
6,0.7476,0.4691,0.32,0.15, FEx0.737y0.460d0.118 
6,0.7916,0.47,0.34,0.11, S 
6,0.8116,0.4363,0.32,0.08, FB 
6,0.807,0.4384,0.26,0.12, FEx0.812y0.436d0.086 
7,0.8079,0.4415,0.31,0.21, BE 
7,0.3709,0.6199,0.29,0.29, S 
7,0.3612,0.6843,0.36,0.3, S 
7,0.3624,0.6839,0.35,0.3, FB 
7,0.3461,0.6961,0.35,0.31, NA 
7,0.3492,0.661,0.38,0.32, NA 
7,0.409,0.6669,0.32,0.36, FEx0.353y0.680d0.287 
7,0.4143,0.6666,0.36,0.37, S 
7,0.3955,0.6696,0.34,0.3, S 
7,0.3871,0.6695,0.35,0.32, FB 
8,0.4206,0.674,0.33,0.33, FEx0.387y0.669d0.110 
8,0.4316,0.6629,0.49,0.36, S 
8,0.4425,0.6555,0.38,0.37, BE 
8,0.4421,0.696,0.35,0.39, FB 
8,0.4274,0.6705,0.39,0.39, NA 
8,0.4121,0.6585,0.4,0.4, NA 
8,0.4159,0.6319,0.37,0.41, FEx0.428y0.676d0.303 
8,0.415,0.615,0.37,0.38, FB 
9,0.4122,0.609,0.38,0.38, NA 
9,0.4103,0.611,0.37,0.38, NA 
9,0.5008,0.6412,0.5,0.45, FEx0.413y0.612d0.260 
9,0.509,0.6188,0.52,0.4, FB 
9,0.496,0.6086,0.54,0.38, NA 
9,0.4904,0.5951,0.57,0.45, FEx0.503y0.614d0.173 
9,0.4877,0.5821,0.63,0.42, BE 
9,0.5129,0.6281,0.42,0.39, S 
9,0.5001,0.6144,0.48,0.39, FB 
