 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5936,0.6385,0.09,0.22, NA 
1,0.593,0.6344,0.1,0.22, NA 
1,0.592,0.6313,0.1,0.22, NA 
1,0.5946,0.6313,0.1,0.22, NA 
1,0.5861,0.6412,0.12,0.24, FEx0.595y0.629d0.739 
1,0.5771,0.6227,0.12,0.22, S 
1,0.5719,0.603,0.12,0.22, S 
1,0.5655,0.5345,0.12,0.23, S 
1,0.5589,0.4817,0.12,0.26, S 
1,0.579,0.1408,0.13,0.3, S 
1,0.6583,0.1924,0.11,0.21, S 
2,0.7435,0.3277,0.09,0.13, S 
2,0.8222,0.4263,0.12,0.2, S 
2,0.4704,0.7169,0.12,0.18, S 
2,0.4897,0.7312,0.1,0.2, S 
2,0.5166,0.72,0.11,0.23, S 
2,0.537,0.6662,0.14,0.26, S 
2,0.5448,0.6413,0.16,0.32, FB 
3,0.5372,0.6643,0.17,0.33, NA 
3,0.5367,0.6406,0.15,0.31, FEx0.541y0.653d0.287 
3,0.5346,0.5531,0.15,0.3, S 
3,0.5037,0.632,0.16,0.31, S 
3,0.5367,0.5837,0.16,0.29, S 
3,0.5648,0.5606,0.14,0.33, S 
3,0.5728,0.5726,0.15,0.34, S 
4,0.5812,0.6026,0.15,0.33, FB 
4,0.5696,0.5906,0.17,0.37, NA 
4,0.552,0.6687,0.15,0.35, FEx0.575y0.597d0.281 
4,0.5321,0.6517,0.16,0.37, FB 
4,0.5267,0.498,0.17,0.39, FEx0.532y0.652d0.122 
4,0.5179,0.3865,0.16,0.34, S 
4,0.4304,0.1531,0.16,0.29, S 
5,0.464,0.3445,0.15,0.28, S 
