 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4675,0.4382,0.48,0.32, NA 
1,0.455,0.4416,0.48,0.32, FEx0.469y0.432d0.616 
1,0.4734,0.4387,0.46,0.32, FB 
1,0.4843,0.4355,0.46,0.32, FEx0.473y0.439d0.103 
1,0.5009,0.4437,0.48,0.44, FB 
1,0.5171,0.4449,0.48,0.44, NA 
1,0.5221,0.4481,0.48,0.43, NA 
1,0.5321,0.4513,0.53,0.35, FEx0.513y0.446d0.429 
2,0.5488,0.4538,0.48,0.44, S 
2,0.5522,0.4611,0.5,0.37, FB 
2,0.5727,0.4463,0.49,0.37, FEx0.552y0.461d0.158 
2,0.5779,0.4555,0.51,0.42, FB 
2,0.5766,0.4521,0.55,0.42, NA 
2,0.5803,0.4614,0.54,0.39, NA 
2,0.5945,0.4657,0.58,0.4, NA 
3,0.5992,0.4681,0.57,0.39, NA 
3,0.6071,0.4696,0.52,0.45, FEx0.585y0.460d0.810 
3,0.6106,0.4682,0.52,0.44, S 
3,0.6167,0.4694,0.62,0.54, FB 
3,0.4951,0.4715,0.72,0.5, FEx0.617y0.469d0.165 
3,0.4366,0.4677,0.77,0.58, S 
3,0.4161,0.4708,0.73,0.6, S 
4,0.4201,0.4793,0.78,0.59, S 
4,0.421,0.4703,0.61,0.56, FB 
4,0.4251,0.469,0.6,0.52, NA 
4,0.4321,0.4568,0.58,0.5, FEx0.423y0.470d0.352 
4,0.4522,0.4609,0.64,0.51, S 
5,0.4652,0.4633,0.63,0.49, FB 
5,0.4711,0.4604,0.71,0.38, FEx0.465y0.463d0.140 
5,0.469,0.4631,0.74,0.39, FB 
5,0.4743,0.4609,0.69,0.41, FEx0.469y0.463d0.143 
5,0.4911,0.4497,0.58,0.43, S 
5,0.4994,0.4548,0.56,0.42, FB 
6,0.5319,0.4747,0.62,0.56, S 
6,0.533,0.4855,0.59,0.63, S 
6,0.537,0.4615,0.57,0.53, S 
6,0.5493,0.477,0.44,0.45, S 
7,0.564,0.4675,0.45,0.33, S 
7,0.5803,0.4634,0.54,0.39, S 
7,0.5954,0.4587,0.55,0.3, S 
7,0.5987,0.471,0.54,0.4, FB 
7,0.6101,0.4733,0.52,0.46, FEx0.599y0.471d0.179 
8,0.6135,0.4681,0.49,0.39, FB 
8,0.6168,0.4566,0.44,0.41, FEx0.614y0.468d0.183 
8,0.6367,0.4544,0.5,0.49, FB 
8,0.645,0.4667,0.53,0.48, FEx0.637y0.454d0.176 
8,0.6495,0.4723,0.62,0.42, S 
9,0.655,0.4773,0.69,0.51, S 
9,0.4043,0.4728,0.71,0.53, FB 
9,0.413,0.4703,0.74,0.57, FEx0.404y0.473d0.178 
9,0.4387,0.4838,0.7,0.49, S 
9,0.4499,0.4726,0.67,0.54, S 
