 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.473,0.4996,0.38,0.42, FEx0.466y0.475d0.111 
1,0.4715,0.5066,0.37,0.43, FB 
1,0.484,0.541,0.37,0.4, FEx0.471y0.507d0.099 
1,0.4986,0.5603,0.38,0.4, FB 
1,0.4823,0.5386,0.38,0.41, FEx0.499y0.560d0.128 
1,0.4508,0.4472,0.38,0.44, S 
1,0.4166,0.541,0.41,0.41, S 
1,0.4132,0.5879,0.35,0.4, S 
2,0.6808,1.1941,0.35,0.47, S 
2,0.478,0.1798,0.36,0.5, S 
2,0.542,0.1628,0.36,0.47, S 
2,0.5117,0.3301,0.29,0.41, S 
2,0.5883,0.3817,0.28,0.34, S 
2,0.5402,0.3585,0.26,0.32, S 
2,0.5012,0.3675,0.25,0.3, S 
3,0.501,0.3615,0.21,0.27, S 
3,0.4917,0.3589,0.2,0.26, S 
3,0.4373,0.7826,0.25,0.3, S 
3,0.4656,0.6961,0.29,0.33, S 
3,0.4794,0.6314,0.29,0.33, S 
3,0.463,0.6468,0.31,0.35, S 
3,0.4778,0.599,0.35,0.37, S 
3,0.4677,0.5742,0.36,0.39, S 
3,0.4477,0.5655,0.36,0.39, S 
4,0.4701,0.5322,0.34,0.4, S 
4,0.4978,0.4095,0.34,0.4, S 
4,0.5091,0.519,0.36,0.41, S 
4,0.5548,0.5235,0.35,0.45, S 
4,0.4928,0.4832,0.36,0.41, S 
4,0.4575,0.435,0.35,0.44, S 
4,0.4385,0.4462,0.37,0.44, S 
4,0.4289,0.4574,0.38,0.42, FB 
4,0.4386,0.4562,0.37,0.43, FEx0.429y0.457d0.091 
4,0.4492,0.4285,0.37,0.39, S 
5,0.467,0.354,0.36,0.42, S 
5,0.471,0.4265,0.34,0.4, S 
5,0.5403,0.5635,0.34,0.42, S 
5,0.5259,0.6115,0.38,0.42, S 
5,0.5294,0.6761,0.28,0.45, BE 
5,0.7726,0.54,0.32,0.46, S 
5,0.7693,0.5971,0.33,0.47, S 
5,0.8638,0.5442,0.32,0.38, S 
6,0.9348,0.5128,0.28,0.13, BE 
6,0.9348,0.5128,0.28,0.47, BE 
6,0.5634,0.8379,0.3,0.41, S 
6,0.6243,0.6341,0.3,0.42, S 
6,0.5887,0.6142,0.33,0.4, S 
6,0.5599,0.5956,0.33,0.42, S 
7,0.5329,0.584,0.36,0.44, S 
7,0.5278,0.5078,0.33,0.4, S 
7,0.562,0.5415,0.35,0.45, S 
7,0.5509,0.5189,0.36,0.46, FB 
7,0.561,0.5715,0.39,0.48, FEx0.551y0.519d0.143 
7,0.6943,0.8451,0.46,0.47, BE 
7,0.5221,0.4959,0.42,0.5, S 
8,0.5138,0.6713,0.46,0.51, S 
8,0.5168,0.6073,0.4,0.5, S 
8,0.5099,0.5924,0.43,0.49, S 
8,0.475,0.4756,0.43,0.47, S 
8,0.478,0.4684,0.44,0.48, S 
8,0.4831,0.4911,0.44,0.47, S 
8,0.4845,0.5479,0.42,0.46, S 
8,0.4809,0.3901,0.41,0.47, S 
8,0.4915,0.4502,0.4,0.46, S 
9,0.4988,0.5311,0.4,0.42, S 
9,0.506,0.5946,0.3,0.45, BE 
9,0.7244,0.5041,0.29,0.42, S 
9,0.772,0.5088,0.33,0.34, S 
9,0.2847,0.2213,0.3,0.36, S 
