 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.2519,0.2751,0.59,0.46, S 
1,0.5662,0.4011,0.59,0.43, S 
1,0.712,0.4039,0.57,0.39, S 
1,0.6297,0.3835,0.52,0.39, S 
1,0.5753,0.3931,0.51,0.35, S 
1,0.5484,0.4069,0.51,0.39, FB 
1,0.5306,0.4486,0.51,0.36, FEx0.548y0.407d0.108 
1,0.5323,0.4737,0.51,0.35, S 
1,0.5481,0.4628,0.49,0.36, S 
2,0.5584,0.4621,0.64,0.34, S 
2,0.4902,0.5458,0.58,0.35, S 
2,0.4871,0.5671,0.56,0.36, S 
2,0.5029,0.5902,0.46,0.38, S 
2,0.6118,0.6014,0.49,0.39, S 
2,0.5923,0.5691,0.51,0.4, S 
2,0.5549,0.5613,0.54,0.36, S 
2,0.5625,0.4308,0.51,0.36, S 
2,0.5541,0.4494,0.54,0.37, FB 
2,0.5527,0.4194,0.54,0.39, FEx0.554y0.449d0.116 
3,0.4998,0.4441,0.56,0.32, S 
3,0.5025,0.4402,0.57,0.35, FB 
3,0.4973,0.4495,0.56,0.37, NA 
3,0.4803,0.4591,0.57,0.31, FEx0.500y0.445d0.229 
3,0.485,0.4532,0.5,0.31, S 
3,0.5134,0.4612,0.48,0.34, S 
3,0.5358,0.4668,0.6,0.29, S 
3,0.3325,0.4891,0.63,0.29, S 
4,0.3093,0.4615,0.51,0.4, S 
4,0.6081,0.4216,0.51,0.4, FB 
4,0.6218,0.4288,0.51,0.37, FEx0.608y0.422d0.287 
4,0.6218,0.4193,0.5,0.38, S 
4,0.4977,0.396,0.55,0.35, S 
4,0.4315,0.3927,0.57,0.31, S 
5,0.4202,0.3879,0.6,0.31, S 
5,0.3818,0.4688,0.64,0.31, S 
5,0.4038,0.471,0.63,0.33, S 
5,0.4439,0.4928,0.67,0.38, S 
5,0.4692,0.4632,0.61,0.35, S 
5,0.4793,0.4719,0.63,0.36, FB 
5,0.4774,0.4782,0.62,0.4, FEx0.479y0.472d0.117 
5,0.4501,0.3577,0.62,0.37, S 
5,0.464,0.3567,0.6,0.39, S 
5,0.4708,0.3337,0.48,0.4, S 
6,0.4708,0.3337,0.43,0.37, S 
6,0.6355,0.3638,0.54,0.43, S 
6,0.7816,0.369,0.54,0.32, S 
6,0.7061,0.4219,0.58,0.38, S 
6,0.6287,0.376,0.57,0.41, S 
6,0.6227,0.3922,0.58,0.44, S 
7,0.5671,0.4375,0.54,0.4, S 
7,0.5672,0.456,0.54,0.39, FB 
7,0.5552,0.4787,0.68,0.36, FEx0.567y0.456d0.126 
7,0.3406,0.436,0.69,0.35, S 
7,0.4279,0.4135,0.61,0.34, S 
7,0.4903,0.3964,0.63,0.47, S 
7,0.5843,0.4244,0.6,0.48, S 
7,0.5338,0.42,0.63,0.43, S 
8,0.5684,0.394,0.62,0.46, S 
8,0.548,0.4406,0.61,0.44, S 
8,0.539,0.4447,0.66,0.41, S 
8,0.4242,0.4199,0.61,0.33, S 
8,0.4475,0.3902,0.61,0.36, S 
8,0.3504,0.4384,0.66,0.33, S 
8,0.364,0.4338,0.62,0.39, S 
9,0.3673,0.4234,0.65,0.37, FB 
9,0.3898,0.4306,0.69,0.4, NA 
9,0.3905,0.4146,0.7,0.44, NA 
9,0.3955,0.4038,0.63,0.52, FEx0.383y0.423d0.337 
9,0.6591,0.4619,0.62,0.46, S 
9,0.6177,0.4849,0.6,0.49, S 
9,0.6048,0.5078,0.58,0.32, S 
9,0.7737,0.4059,0.52,0.33, S 
9,0.7217,0.3901,0.56,0.3, S 
