 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.3803,0.7507,0.56,0.44, NA 
1,0.3803,0.7543,0.57,0.44, NA 
1,0.3827,0.7772,0.49,0.33, FEx0.382y0.740d0.449 
1,0.3811,0.7744,0.56,0.33, FB 
1,0.454,0.7197,0.38,0.34, FEx0.381y0.774d0.081 
1,0.4616,0.7104,0.38,0.43, FB 
1,0.4594,0.7151,0.33,0.43, NA 
1,0.4585,0.706,0.33,0.38, NA 
1,0.4548,0.6992,0.37,0.39, NA 
1,0.454,0.7022,0.37,0.38, NA 
1,0.4517,0.7046,0.5,0.49, NA 
1,0.4382,0.6948,0.5,0.47, FEx0.457y0.706d0.573 
2,0.4507,0.7012,0.34,0.42, FB 
2,0.465,0.7101,0.33,0.43, NA 
2,0.4627,0.695,0.33,0.48, NA 
2,0.4578,0.6878,0.33,0.48, NA 
2,0.4578,0.6916,0.33,0.48, NA 
2,0.4558,0.6975,0.33,0.48, NA 
2,0.4545,0.699,0.61,0.52, NA 
2,0.4532,0.701,0.61,0.52, NA 
2,0.4549,0.7003,0.5,0.52, NA 
2,0.4558,0.7017,0.5,0.52, NA 
2,0.4543,0.6997,0.56,0.52, NA 
2,0.4554,0.6983,0.56,0.52, NA 
2,0.4561,0.6991,0.56,0.52, NA 
2,0.3988,0.631,0.59,0.42, FEx0.456y0.699d0.891 
2,0.3865,0.6457,0.58,0.41, S 
3,0.407,0.5492,0.62,0.34, S 
3,0.4176,0.5743,0.49,0.34, S 
3,0.4179,0.5732,0.49,0.34, FB 
3,0.394,0.5831,0.56,0.34, NA 
3,0.3965,0.5842,0.61,0.37, NA 
3,0.4057,0.5889,0.66,0.34, NA 
3,0.4051,0.5977,0.65,0.33, NA 
3,0.4064,0.5995,0.64,0.33, NA 
3,0.408,0.5983,0.65,0.33, NA 
3,0.407,0.5963,0.65,0.34, NA 
3,0.4053,0.5974,0.64,0.34, NA 
3,0.4032,0.6018,0.65,0.34, NA 
3,0.4014,0.5974,0.65,0.35, NA 
3,0.4024,0.5901,0.59,0.4, NA 
4,0.3819,0.605,0.61,0.39, FEx0.404y0.592d0.780 
4,0.407,0.6105,0.71,0.43, FB 
4,0.4332,0.6095,0.71,0.43, NA 
4,0.442,0.6076,0.65,0.38, NA 
4,0.4489,0.6059,0.65,0.38, NA 
4,0.4558,0.6103,0.58,0.38, NA 
4,0.4586,0.6134,0.59,0.38, NA 
4,0.459,0.6121,0.59,0.38, NA 
4,0.4569,0.6092,0.6,0.38, NA 
4,0.4555,0.6063,0.58,0.48, NA 
4,0.454,0.6038,0.59,0.48, NA 
4,0.4518,0.6024,0.59,0.48, NA 
4,0.4266,0.6117,0.6,0.48, FEx0.447y0.608d0.724 
4,0.4534,0.6021,0.49,0.42, FB 
4,0.4879,0.5898,0.49,0.43, NA 
5,0.4821,0.6034,0.58,0.28, NA 
5,0.4703,0.614,0.58,0.28, NA 
5,0.4685,0.6119,0.48,0.33, NA 
5,0.4678,0.6058,0.49,0.34, NA 
5,0.4661,0.6042,0.65,0.29, NA 
5,0.446,0.6044,0.65,0.29, FEx0.471y0.604d0.614 
5,0.466,0.6078,0.42,0.34, FB 
5,0.49,0.6101,0.42,0.34, NA 
5,0.5241,0.5844,0.32,0.34, FEx0.478y0.609d0.182 
5,0.5121,0.5825,0.32,0.38, FB 
5,0.5187,0.5894,0.37,0.34, NA 
6,0.5042,0.6136,0.37,0.33, NA 
6,0.5188,0.5858,0.31,0.38, NA 
6,0.5507,0.5647,0.28,0.38, S 
6,0.58,0.5943,0.23,0.37, S 
6,0.5817,0.5769,0.18,0.29, FB 
6,0.5735,0.6156,0.08,0.37, NA 
6,0.5917,0.5672,0.23,0.29, NA 
7,0.5923,0.5582,0.08,0.25, NA 
7,0.5884,0.5528,0.08,0.24, FEx0.585y0.579d0.316 
