 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4642,0.6577,0.49,0.34, NA 
1,0.4777,0.645,0.39,0.34, NA 
1,0.4747,0.6347,0.39,0.34, NA 
1,0.5064,0.621,0.45,0.39, FEx0.465y0.647d0.305 
1,0.5322,0.6188,0.45,0.34, FB 
1,0.529,0.6249,0.3,0.31, NA 
1,0.5265,0.6317,0.35,0.31, NA 
1,0.5187,0.6324,0.35,0.3, NA 
1,0.5349,0.628,0.31,0.31, FEx0.527y0.627d0.424 
1,0.5599,0.6075,0.25,0.28, FB 
1,0.5837,0.6296,0.15,0.32, FEx0.560y0.607d0.080 
2,0.5952,0.6288,0.11,0.32, FB 
2,0.59,0.6134,0.11,0.27, NA 
2,0.6586,0.6014,0.21,0.24, FEx0.593y0.621d0.213 
2,0.6616,0.6039,0.21,0.24, FB 
2,0.6522,0.6281,0.3,0.29, NA 
2,0.6512,0.6279,0.29,0.29, NA 
2,0.6498,0.631,0.24,0.29, NA 
2,0.6419,0.6297,0.21,0.37, FEx0.654y0.622d0.318 
2,0.6312,0.6261,0.51,0.26, S 
2,0.4134,0.6734,0.45,0.3, FB 
3,0.4057,0.6998,0.55,0.29, NA 
3,0.4073,0.6767,0.4,0.29, NA 
3,0.3568,0.7076,0.28,0.26, FEx0.409y0.683d0.314 
3,0.3742,0.7288,0.27,0.2, FB 
3,0.3789,0.713,0.28,0.26, NA 
3,0.3927,0.6974,0.33,0.25, NA 
3,0.3788,0.6913,0.39,0.3, NA 
3,0.373,0.6881,0.39,0.3, NA 
3,0.3748,0.689,0.38,0.3, NA 
3,0.3762,0.6911,0.38,0.3, NA 
3,0.3756,0.6899,0.39,0.26, NA 
4,0.3563,0.6978,0.4,0.27, FEx0.378y0.699d0.690 
4,0.3636,0.6938,0.46,0.3, FB 
4,0.3767,0.6916,0.46,0.3, NA 
4,0.3926,0.6908,0.56,0.26, NA 
4,0.4038,0.6895,0.56,0.26, NA 
4,0.4296,0.6737,0.4,0.34, FEx0.384y0.691d0.286 
4,0.4475,0.6623,0.41,0.34, FB 
4,0.4545,0.6666,0.45,0.34, NA 
4,0.4556,0.6746,0.45,0.34, NA 
4,0.4545,0.6804,0.45,0.34, NA 
4,0.4532,0.6806,0.45,0.34, NA 
4,0.4523,0.6779,0.45,0.34, NA 
4,0.4521,0.6751,0.39,0.29, NA 
4,0.4528,0.6747,0.39,0.29, NA 
4,0.453,0.6756,0.39,0.29, NA 
5,0.4551,0.6695,0.3,0.34, NA 
5,0.4533,0.6679,0.3,0.35, NA 
5,0.4552,0.6662,0.3,0.35, NA 
5,0.459,0.6646,0.3,0.34, NA 
5,0.4597,0.6625,0.4,0.39, NA 
5,0.4575,0.663,0.4,0.39, NA 
5,0.4539,0.6606,0.41,0.39, NA 
5,0.4583,0.6538,0.36,0.31, NA 
5,0.4617,0.6487,0.35,0.31, NA 
5,0.4701,0.6422,0.3,0.27, NA 
5,0.4757,0.6383,0.3,0.26, NA 
5,0.4807,0.6322,0.3,0.26, NA 
6,0.5035,0.6477,0.3,0.27, S 
6,0.4938,0.5927,0.3,0.24, S 
6,0.5105,0.6169,0.35,0.27, S 
6,0.5088,0.6267,0.3,0.32, S 
6,0.5089,0.6469,0.25,0.35, S 
6,0.5709,0.6667,0.07,0.26, S 
6,0.5693,0.6315,0.06,0.32, S 
6,0.5701,0.6488,0.06,0.27, FB 
6,0.5696,0.6522,0.06,0.27, NA 
6,0.5703,0.6536,0.06,0.26, NA 
7,0.5802,0.6374,0.11,0.32, NA 
7,0.5882,0.6235,0.11,0.32, NA 
7,0.5904,0.6177,0.11,0.33, NA 
7,0.5926,0.6152,0.11,0.32, NA 
7,0.5929,0.6149,0.11,0.24, NA 
7,0.5929,0.6164,0.11,0.24, NA 
7,0.597,0.6445,0.2,0.27, FEx0.583y0.631d0.658 
7,0.5994,0.6627,0.2,0.27, FB 
7,0.5997,0.6493,0.2,0.23, NA 
7,0.6,0.6345,0.19,0.23, NA 
7,0.6008,0.6381,0.19,0.24, NA 
7,0.6014,0.6473,0.19,0.24, NA 
7,0.6019,0.6516,0.19,0.23, NA 
7,0.6019,0.6489,0.2,0.23, NA 
7,0.602,0.648,0.19,0.23, NA 
8,0.6019,0.6459,0.19,0.23, NA 
8,0.6006,0.6447,0.19,0.23, NA 
8,0.5969,0.6431,0.2,0.22, NA 
8,0.5895,0.6392,0.19,0.22, NA 
8,0.5858,0.6385,0.19,0.22, NA 
8,0.5959,0.6368,0.15,0.28, NA 
8,0.6012,0.6332,0.15,0.28, NA 
8,0.5988,0.6274,0.15,0.27, NA 
8,0.5946,0.6218,0.15,0.28, NA 
8,0.6007,0.6181,0.15,0.32, NA 
8,0.6114,0.6169,0.15,0.33, NA 
8,0.6139,0.6111,0.15,0.33, NA 
8,0.614,0.6085,0.15,0.33, NA 
8,0.6163,0.611,0.15,0.33, NA 
8,0.6226,0.6136,0.15,0.34, NA 
8,0.6291,0.6145,0.15,0.34, NA 
8,0.6344,0.6182,0.14,0.34, NA 
8,0.63,0.6275,0.14,0.23, NA 
8,0.6326,0.6292,0.15,0.36, NA 
9,0.6294,0.6307,0.15,0.35, NA 
9,0.6258,0.6283,0.15,0.36, NA 
9,0.631,0.6231,0.21,0.31, NA 
9,0.6346,0.6301,0.21,0.31, NA 
9,0.5084,0.6364,0.36,0.27, FEx0.610y0.632d1.742 
9,0.5057,0.6399,0.51,0.35, S 
9,0.5159,0.6745,0.38,0.3, FB 
9,0.517,0.7,0.61,0.26, FEx0.516y0.675d0.084 
9,0.3403,0.7246,0.39,0.3, FB 
9,0.3375,0.7305,0.44,0.34, NA 
9,0.3609,0.7235,0.28,0.25, NA 
9,0.3667,0.7325,0.33,0.25, NA 
9,0.3734,0.7369,0.33,0.25, NA 
9,0.3613,0.7444,0.35,0.25, FEx0.355y0.729d0.405 
