 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4839,0.8414,0.11,0.21, NA 
1,0.519,0.7347,0.09,0.3, NA 
1,0.5457,0.6621,0.09,0.21, NA 
1,0.5746,0.546,0.12,0.3, NA 
1,0.5447,0.4155,0.12,0.3, NA 
1,0.5213,0.3355,0.12,0.25, NA 
1,0.5342,-0.0101,0.1,0.21, NA 
2,0.5176,0.0512,0.1,0.27, NA 
2,0.5065,0.0759,0.09,0.22, NA 
2,0.5411,0.422,0.09,0.23, NA 
2,0.5324,0.4621,0.08,0.16, NA 
2,0.5409,0.5696,0.08,0.21, NA 
2,0.5676,0.6064,0.11,0.25, NA 
2,0.5479,0.6003,0.12,0.32, NA 
3,0.5106,0.5477,0.15,0.34, NA 
3,0.5027,0.4419,0.15,0.31, NA 
3,0.4889,0.3547,0.17,0.42, NA 
3,0.5268,0.9273,0.15,0.28, NA 
3,0.5543,1.0876,0.14,0.34, NA 
3,0.5859,0.3632,0.14,0.32, NA 
4,0.5788,0.4147,0.12,0.33, NA 
4,0.5801,0.3386,0.14,0.33, NA 
4,0.4845,0.2181,0.14,0.35, NA 
4,0.48,0.1187,0.12,0.31, NA 
4,0.5012,0.0118,0.11,0.24, NA 
4,0.5062,0.0604,0.11,0.27, NA 
4,0.5124,0.0679,0.11,0.24, NA 
4,0.5369,0.5318,0.1,0.23, NA 
5,0.5338,0.5538,0.1,0.2, NA 
5,0.5529,0.6383,0.11,0.25, NA 
5,0.6107,0.6548,0.12,0.28, NA 
5,0.5837,0.6399,0.14,0.33, NA 
5,0.5466,0.6412,0.14,0.35, NA 
5,0.5175,0.6414,0.13,0.35, NA 
5,0.4676,0.4181,0.15,0.36, NA 
5,0.4353,0.3814,0.15,0.38, NA 
6,0.424,0.8618,0.13,0.32, NA 
6,0.4375,0.8611,0.11,0.3, NA 
6,0.4922,0.8358,0.11,0.29, NA 
6,0.5342,0.8277,0.1,0.32, NA 
6,0.5678,0.5663,0.12,0.34, NA 
6,0.5501,0.6441,0.14,0.34, NA 
6,0.5547,0.7035,0.13,0.32, NA 
6,0.5548,0.7608,0.12,0.33, NA 
7,0.5424,0.4371,0.12,0.3, NA 
7,0.5404,0.3584,0.12,0.3, NA 
7,0.5334,0.281,0.11,0.25, NA 
7,0.5755,0.4808,0.1,0.21, NA 
7,0.5959,0.5185,0.1,0.2, NA 
7,0.5954,0.5663,0.1,0.22, NA 
7,0.5935,0.6534,0.12,0.29, NA 
7,0.5717,0.7254,0.13,0.34, NA 
8,0.5472,0.6573,0.15,0.36, NA 
8,0.5697,0.6755,0.16,0.42, NA 
8,0.5323,0.5235,0.16,0.38, NA 
8,0.524,0.5119,0.16,0.37, NA 
8,0.5114,0.474,0.16,0.36, NA 
8,0.5115,0.7863,0.13,0.35, NA 
8,0.5989,0.6551,0.13,0.32, NA 
8,0.617,0.6067,0.12,0.32, NA 
9,0.6242,0.5956,0.13,0.32, NA 
9,0.6093,0.5757,0.13,0.35, NA 
9,0.5844,0.5847,0.15,0.45, NA 
9,0.5727,0.6001,0.17,0.48, NA 
9,0.5736,0.6223,0.16,0.49, NA 
9,0.5942,0.5733,0.15,0.45, NA 
9,0.6085,0.5425,0.16,0.33, NA 
