 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4811,0.4822,0.27,0.76, S 
1,0.5122,0.5497,0.28,0.78, S 
1,0.5529,0.5036,0.28,0.83, S 
1,0.5635,0.5138,0.29,0.79, S 
1,0.5519,0.4823,0.29,0.81, S 
1,0.5058,0.4976,0.31,0.85, S 
1,0.5087,0.5645,0.31,0.89, S 
1,0.5016,0.6149,0.29,0.76, S 
1,0.5108,0.2818,0.29,0.8, S 
2,0.4942,0.0946,0.26,0.67, S 
2,0.4773,0.0643,0.25,0.63, S 
2,0.4842,0.1458,0.25,0.66, S 
2,0.471,0.2486,0.25,0.7, S 
2,0.475,0.2718,0.25,0.69, S 
2,0.4847,0.3232,0.26,0.73, S 
2,0.4889,0.2916,0.24,0.67, S 
2,0.494,0.3087,0.25,0.66, S 
2,0.4991,0.3185,0.23,0.69, BE 
2,0.4966,0.3292,0.25,0.69, S 
3,0.4561,0.2638,0.27,0.74, S 
3,0.4823,0.2861,0.27,0.73, S 
3,0.4982,0.2759,0.24,0.66, S 
3,0.4842,0.2691,0.23,0.63, S 
3,0.4902,0.2156,0.22,0.62, S 
3,0.491,0.2332,0.21,0.62, S 
3,0.5089,0.2223,0.21,0.61, S 
3,0.5115,0.269,0.2,0.54, S 
3,0.5102,0.3134,0.19,0.54, S 
3,0.5144,0.23,0.17,0.52, S 
4,0.4925,0.3951,0.21,0.63, S 
4,0.4947,0.4444,0.23,0.63, S 
4,0.4962,0.4572,0.24,0.69, S 
4,0.4967,0.4839,0.25,0.7, S 
4,0.5761,0.4865,0.26,0.76, S 
4,0.4258,0.4384,0.26,0.74, S 
4,0.4596,0.4614,0.27,0.77, S 
4,0.5095,0.5159,0.27,0.73, S 
5,0.5455,0.5233,0.27,0.75, S 
5,0.5521,0.4843,0.27,0.77, S 
5,0.5536,0.4627,0.27,0.79, S 
5,0.5429,0.4503,0.28,0.76, S 
5,0.5554,0.4516,0.28,0.8, S 
5,0.559,0.4543,0.28,0.8, S 
5,0.5636,0.4555,0.26,0.7, S 
5,0.5262,0.1895,0.26,0.72, S 
5,0.5105,0.1859,0.27,0.7, S 
5,0.5184,0.1804,0.26,0.66, S 
5,0.5208,0.1732,0.07,0.3, S 
6,0.5208,0.1732,0.23,0.62, S 
6,0.4552,0.2581,0.24,0.64, S 
6,0.4502,0.2646,0.25,0.7, S 
6,0.4821,0.2581,0.23,0.63, S 
6,0.5002,0.2804,0.24,0.65, S 
6,0.4882,0.2886,0.23,0.61, S 
6,0.4991,0.2869,0.23,0.58, S 
6,0.5692,0.309,0.2,0.55, S 
7,0.565,0.2961,0.16,0.49, S 
7,0.5395,0.2556,0.17,0.47, S 
7,0.5165,0.2141,0.16,0.48, S 
7,0.4988,0.2153,0.18,0.48, S 
7,0.4847,0.177,0.18,0.5, S 
7,0.4897,0.178,0.19,0.52, S 
7,0.4704,0.3825,0.25,0.66, S 
7,0.4856,0.4226,0.24,0.72, S 
7,0.4982,0.4596,0.22,0.54, S 
8,0.875,0.577,0.2,0.62, S 
8,0.7313,0.5582,0.23,0.67, S 
8,0.6115,0.5747,0.22,0.59, S 
8,0.6807,0.5657,0.2,0.53, S 
8,0.7004,0.5613,0.21,0.51, S 
8,0.4309,0.4522,0.21,0.56, S 
8,0.4899,0.3281,0.21,0.56, S 
9,0.4954,0.381,0.23,0.62, S 
9,0.5005,0.3953,0.23,0.64, S 
9,0.5054,0.4027,0.25,0.67, S 
9,0.5279,0.4005,0.26,0.75, S 
9,0.515,0.408,0.27,0.74, S 
9,0.4936,0.2679,0.25,0.67, S 
9,0.4799,0.2734,0.26,0.67, S 
9,0.4852,0.2011,0.27,0.69, S 
9,0.4755,0.0944,0.25,0.64, S 
