 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5169,0.5897,0.6,0.75, S 
1,0.5037,0.5845,0.57,0.65, S 
1,0.5164,0.6386,0.62,0.68, S 
1,0.516,0.6045,0.62,0.67, BB 
1,0.4606,0.6424,0.62,0.68, BE 
1,0.4706,0.6301,0.61,0.63, S 
1,0.451,0.566,0.57,0.58, S 
1,0.4893,0.4826,0.59,0.62, S 
1,0.4752,0.5391,0.58,0.67, S 
2,0.5014,0.6301,0.63,0.78, S 
2,0.0,0.0,0.0,0.0, BB 
2,0.0,0.0,0.0,0.0, NA 
2,0.517,0.5835,0.46,0.7, BE 
2,0.4915,0.5487,0.54,0.58, S 
2,0.4747,0.5954,0.55,0.6, BB 
2,0.4611,0.6304,0.59,0.63, NA 
2,0.4765,0.6015,0.58,0.35, NA 
4,0.3013,0.4456,1.0,0.65, NA 
5,0.0,0.0,0.0,0.0, NA 
5,0.0,0.0,0.0,0.0, NA 
6,0.4817,0.5879,0.43,0.66, NA 
7,0.4742,0.4647,0.46,0.72, NA 
7,0.4784,0.45,0.53,0.72, NA 
7,0.4766,0.5222,0.53,0.74, S 
7,0.497,0.6068,0.48,0.74, BB 
7,0.516,0.5889,0.44,0.7, NA 
7,0.5124,0.6248,0.37,0.66, NA 
7,0.4997,0.6305,0.46,0.68, NA 
8,0.0,0.0,0.0,0.0, NA 
8,0.4908,0.5753,0.52,0.75, BE 
8,0.5065,0.5878,0.5,0.71, BB 
8,0.5151,0.5904,0.71,0.51, NA 
8,0.5283,0.639,0.64,0.58, BE 
8,0.5276,0.6155,0.62,0.61, BB 
8,0.4706,0.6759,0.62,0.64, BE 
9,0.4577,0.6516,0.67,0.62, S 
9,0.4591,0.591,0.58,0.65, S 
9,0.4321,0.4675,0.56,0.74, S 
9,0.4546,0.5143,0.61,0.67, S 
9,0.4676,0.5227,0.59,0.73, S 
9,0.4906,0.5973,0.62,0.77, S 
9,0.5107,0.654,0.53,0.65, BE 
