 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5266,0.839,0.57,0.55, S 
1,0.5379,0.8246,0.51,0.65, S 
1,0.5203,0.8417,0.56,0.66, S 
1,0.5016,0.9111,0.56,0.43, BB 
1,0.4854,0.9661,0.5,0.5, BE 
1,0.5158,0.8153,0.55,0.53, S 
1,0.4922,0.8086,0.6,0.49, BB 
2,0.4728,0.7651,0.58,0.63, BE 
2,0.4922,0.7301,0.58,0.64, S 
2,0.4566,0.6838,0.67,0.7, S 
2,0.4631,0.7093,0.62,0.67, FB 
2,0.4902,0.8085,0.59,0.59, FEx0.463y0.709d0.091 
2,0.5212,1.0113,0.52,0.57, S 
2,0.5422,1.026,0.55,0.71, S 
2,0.4979,0.9413,0.65,0.83, S 
2,0.5203,1.0365,0.61,0.81, S 
3,0.5179,0.9656,0.71,0.83, S 
3,0.516,0.8786,0.64,0.81, S 
3,0.4118,0.6859,0.54,0.65, S 
3,0.4505,0.6641,0.56,0.8, S 
3,0.4803,0.7675,0.59,0.77, S 
3,0.4755,0.8039,0.65,0.78, S 
3,0.5162,0.7409,0.67,0.77, S 
3,0.5387,0.7334,0.71,0.84, S 
3,0.5499,0.7858,0.6,0.87, S 
3,0.5619,0.8095,0.66,0.88, S 
4,0.5569,0.8313,0.67,0.83, S 
4,0.569,0.8872,0.78,0.9, S 
4,0.5507,0.8796,0.77,1.0, S 
4,0.5432,0.892,0.73,0.98, S 
4,0.54,0.9789,0.72,0.91, S 
4,0.5245,1.0225,0.7,0.98, S 
4,0.5326,1.0429,0.68,0.97, FB 
4,0.5504,1.0664,0.57,0.89, FEx0.533y1.043d0.133 
4,0.5884,0.8965,0.52,0.84, S 
5,0.5346,0.7339,0.56,0.73, BE 
5,0.5093,0.7387,0.53,0.71, S 
5,0.5508,0.8366,0.6,0.8, S 
5,0.5387,0.7667,0.56,0.68, S 
5,0.5168,0.8246,0.62,0.7, S 
5,0.5042,0.7883,0.62,0.78, S 
5,0.5079,0.7582,0.61,0.75, S 
6,0.4929,0.5703,0.58,0.66, S 
6,0.496,0.596,0.6,0.63, S 
6,0.4953,0.5761,0.58,0.64, BE 
6,0.4956,0.6184,0.6,0.74, S 
6,0.4261,0.6252,0.58,0.72, S 
6,0.4737,0.6472,0.58,0.72, S 
6,0.4922,0.7209,0.61,0.7, S 
6,0.4873,0.7226,0.64,0.72, S 
7,0.4755,0.7275,0.6,0.7, S 
7,0.4913,0.7381,0.61,0.7, S 
7,0.5226,0.7665,0.6,0.74, S 
7,0.5308,0.796,0.61,0.65, S 
7,0.5269,0.8794,0.6,0.61, BE 
7,0.5462,0.8372,0.62,0.67, S 
7,0.528,0.8202,0.57,0.59, S 
7,0.5303,0.7665,0.58,0.66, S 
8,0.4823,0.7504,0.58,0.62, S 
8,0.4858,0.815,0.63,0.63, S 
8,0.5061,0.8114,0.63,0.62, S 
8,0.4892,0.8066,0.62,0.68, FB 
8,0.4941,0.8279,0.63,0.63, NA 
8,0.5081,0.8548,0.64,0.56, NA 
8,0.5311,0.8371,0.56,0.69, FEx0.498y0.831d0.290 
8,0.5146,0.7452,0.61,0.72, S 
8,0.5051,0.6908,0.58,0.65, S 
8,0.4806,0.4836,0.65,0.65, S 
9,0.4776,0.5511,0.63,0.67, S 
9,0.4784,0.641,0.59,0.78, S 
9,0.5478,0.8452,0.63,0.64, S 
9,0.5031,0.8687,0.6,0.48, BE 
9,0.5043,0.8294,0.58,0.5, S 
