 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.3511,0.7409,0.32,0.33, S 
1,0.3465,0.7327,0.27,0.28, S 
1,0.3987,0.7686,0.4,0.28, S 
1,0.3875,0.7424,0.36,0.24, FB 
1,0.4375,0.7334,0.34,0.2, FEx0.387y0.742d0.158 
2,0.4854,0.7403,0.23,0.16, S 
2,0.5739,0.6918,0.25,0.18, S 
2,0.5868,0.713,0.18,0.18, FB 
2,0.6633,0.6826,0.21,0.15, FEx0.587y0.713d0.154 
3,0.7788,0.6456,0.13,0.21, S 
3,0.7322,0.668,0.18,0.15, S 
3,0.8456,0.6856,0.11,0.08, S 
3,0.8495,0.6699,0.11,0.08, FB 
3,0.9002,0.6515,0.12,0.07, FEx0.850y0.670d0.200 
3,0.9233,0.6385,0.13,0.1, FB 
4,0.9813,0.5525,0.21,0.66, NA 
4,1.0315,0.4858,0.27,0.21, FEx0.950y0.599d0.414 
4,0.1955,0.7544,0.29,0.16, S 
4,0.0063,0.8054,0.39,0.21, BE 
5,0.2794,0.722,0.37,0.26, S 
5,0.271,0.5481,0.32,0.26, S 
5,0.4167,0.7348,0.31,0.24, FB 
5,0.4995,0.7741,0.32,0.3, FEx0.417y0.735d0.149 
6,0.5019,0.7901,0.26,0.22, FB 
6,0.4575,0.7669,0.27,0.2, NA 
6,0.4302,0.7556,0.27,0.26, NA 
6,0.5229,0.7641,0.27,0.22, S 
6,0.5859,0.7152,0.27,0.19, S 
6,0.5907,0.7232,0.26,0.19, FB 
7,0.6158,0.7598,0.22,0.15, FEx0.591y0.723d0.163 
7,0.7541,0.732,0.14,0.14, S 
7,0.745,0.7098,0.14,0.15, FB 
7,0.8173,0.6841,0.14,0.17, FEx0.745y0.710d0.126 
7,0.8119,0.6896,0.14,0.11, S 
7,0.8536,0.7187,0.1,0.06, S 
7,0.9241,0.669,0.08,0.22, S 
8,0.2192,0.7274,0.29,0.2, S 
8,0.2098,0.7416,0.35,0.2, FB 
8,0.2045,0.6962,0.28,0.26, NA 
8,0.2165,0.7156,0.28,0.23, NA 
8,0.2012,0.7038,0.28,0.24, NA 
9,0.2117,0.716,0.28,0.25, FEx0.208y0.715d0.608 
9,0.2849,0.7941,0.35,0.34, S 
9,0.3183,0.825,0.54,0.27, S 
9,0.3949,0.7658,0.45,0.36, S 
9,0.3774,0.8287,0.45,0.29, FB 
