 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6008,0.6134,0.4,0.44, NA 
1,0.5952,0.6131,0.4,0.44, NA 
1,0.5966,0.6158,0.39,0.44, NA 
1,0.6003,0.6217,0.39,0.44, NA 
1,0.6026,0.6239,0.39,0.45, NA 
1,0.6338,0.6333,0.36,0.45, FEx0.595y0.624d0.719 
1,0.642,0.6278,0.32,0.45, FB 
1,0.6316,0.6332,0.35,0.49, NA 
1,0.6269,0.6059,0.31,0.46, NA 
1,0.636,0.6287,0.35,0.41, NA 
1,0.6411,0.639,0.35,0.41, NA 
1,0.6417,0.6366,0.35,0.4, NA 
1,0.5835,0.6478,0.3,0.4, FEx0.637y0.628d0.381 
1,0.5507,0.6658,0.68,0.35, S 
1,0.3468,0.7148,0.55,0.35, S 
1,0.3331,0.6935,0.74,0.36, S 
2,0.3494,0.6842,0.72,0.35, FB 
2,0.3417,0.6799,0.66,0.41, NA 
2,0.3458,0.6877,0.61,0.35, FEx0.345y0.682d0.148 
2,0.3489,0.6976,0.62,0.35, FB 
2,0.3571,0.697,0.55,0.27, NA 
2,0.3629,0.694,0.55,0.27, NA 
2,0.3765,0.7038,0.55,0.35, FEx0.356y0.696d0.304 
2,0.385,0.7143,0.55,0.35, FB 
2,0.3873,0.7144,0.54,0.35, NA 
2,0.3708,0.72,0.55,0.35, FEx0.386y0.714d0.180 
2,0.3875,0.7256,0.5,0.29, FB 
2,0.4095,0.7251,0.5,0.29, NA 
3,0.3986,0.7007,0.5,0.26, FEx0.398y0.725d0.179 
3,0.3844,0.6799,0.61,0.31, FB 
3,0.3751,0.6805,0.62,0.31, NA 
3,0.3718,0.6871,0.67,0.3, NA 
3,0.3711,0.5741,0.44,0.34, FEx0.377y0.682d0.274 
3,0.3562,0.5738,0.49,0.3, S 
3,0.3553,0.5927,0.47,0.29, FB 
3,0.3357,0.584,0.55,0.29, NA 
3,0.3822,0.5566,0.5,0.34, FEx0.345y0.588d0.147 
3,0.4003,0.5538,0.54,0.34, FB 
3,0.4096,0.5663,0.54,0.33, NA 
4,0.4066,0.5636,0.53,0.39, NA 
4,0.4065,0.5755,0.53,0.33, NA 
4,0.4083,0.5846,0.53,0.33, NA 
4,0.4086,0.5852,0.43,0.33, NA 
4,0.407,0.585,0.54,0.33, NA 
4,0.425,0.5699,0.6,0.33, FEx0.407y0.573d0.475 
4,0.4404,0.5663,0.6,0.42, FB 
4,0.4476,0.5726,0.6,0.38, NA 
4,0.4591,0.5697,0.6,0.37, NA 
4,0.4579,0.5547,0.54,0.39, NA 
4,0.4556,0.5482,0.54,0.39, NA 
4,0.4655,0.5439,0.45,0.38, FEx0.452y0.562d0.380 
4,0.4825,0.5409,0.44,0.38, FB 
4,0.4787,0.5452,0.45,0.38, NA 
4,0.4727,0.5487,0.44,0.38, NA 
5,0.477,0.5496,0.39,0.37, NA 
5,0.4771,0.552,0.4,0.37, NA 
5,0.47,0.5586,0.4,0.37, NA 
5,0.4637,0.5616,0.39,0.37, NA 
5,0.4707,0.557,0.33,0.34, NA 
5,0.4779,0.5527,0.32,0.35, NA 
5,0.48,0.5512,0.33,0.35, NA 
5,0.4878,0.5479,0.33,0.35, NA 
5,0.4866,0.5509,0.38,0.33, NA 
5,0.4846,0.5519,0.39,0.33, NA 
5,0.4853,0.5537,0.38,0.33, NA 
5,0.4828,0.5561,0.39,0.33, NA 
5,0.5158,0.5137,0.23,0.36, FEx0.478y0.552d0.889 
5,0.5368,0.5171,0.23,0.3, FB 
5,0.5286,0.538,0.23,0.37, NA 
6,0.5282,0.5395,0.19,0.38, NA 
6,0.5489,0.5005,0.24,0.32, FEx0.531y0.531d0.388 
6,0.5531,0.4861,0.34,0.32, FB 
6,0.5547,0.496,0.22,0.31, NA 
6,0.5399,0.5099,0.23,0.3, NA 
6,0.5462,0.5183,0.24,0.3, NA 
6,0.5623,0.5219,0.24,0.26, NA 
6,0.5638,0.5258,0.24,0.26, NA 
6,0.5597,0.5289,0.24,0.25, NA 
6,0.5667,0.5266,0.19,0.22, NA 
6,0.569,0.5197,0.18,0.23, NA 
6,0.5665,0.5153,0.18,0.22, NA 
6,0.5607,0.5165,0.19,0.22, NA 
7,0.5724,0.5153,0.19,0.23, NA 
7,0.5864,0.5172,0.18,0.23, NA 
7,0.5958,0.5112,0.19,0.23, NA 
7,0.6035,0.5088,0.19,0.23, NA 
7,0.6037,0.5117,0.18,0.23, NA 
7,0.6029,0.5162,0.18,0.22, NA 
7,0.6259,0.5139,0.14,0.27, FEx0.571y0.514d1.034 
7,0.6387,0.5049,0.14,0.32, FB 
7,0.6421,0.4998,0.1,0.32, NA 
7,0.6466,0.5056,0.14,0.27, NA 
7,0.6417,0.5278,0.08,0.31, NA 
7,0.6379,0.5386,0.09,0.31, NA 
7,0.6374,0.5461,0.18,0.31, NA 
7,0.6342,0.5524,0.17,0.3, NA 
7,0.6293,0.5534,0.18,0.3, NA 
7,0.628,0.5521,0.18,0.3, NA 
7,0.6381,0.537,0.2,0.34, NA 
8,0.5866,0.5624,0.18,0.27, FEx0.637y0.532d0.656 
8,0.5394,0.6016,0.31,0.26, S 
8,0.382,0.6158,0.31,0.25, FB 
8,0.3429,0.5878,0.48,0.21, FEx0.382y0.616d0.082 
8,0.341,0.623,0.42,0.24, FB 
8,0.3395,0.5985,0.48,0.2, NA 
8,0.3386,0.5846,0.42,0.29, NA 
8,0.3349,0.5888,0.38,0.24, NA 
8,0.3322,0.5918,0.38,0.24, NA 
8,0.3289,0.6013,0.39,0.24, NA 
8,0.3235,0.6121,0.4,0.24, NA 
8,0.325,0.6112,0.44,0.17, NA 
8,0.3411,0.6086,0.26,0.25, NA 
9,0.354,0.6115,0.26,0.24, NA 
9,0.3565,0.61,0.26,0.25, NA 
9,0.3645,0.6085,0.21,0.24, NA 
9,0.4079,0.602,0.29,0.25, BE 
9,0.4068,0.6133,0.43,0.24, S 
9,0.4199,0.6063,0.38,0.33, S 
9,0.4239,0.6267,0.27,0.32, FB 
9,0.4224,0.601,0.27,0.28, NA 
9,0.464,0.5658,0.28,0.28, FEx0.423y0.614d0.188 
