 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5159,0.7826,0.29,0.29, S 
1,0.5192,0.785,0.2,0.26, S 
1,0.572,0.7701,0.26,0.22, S 
1,0.5607,0.7377,0.26,0.26, FB 
1,0.6164,0.7551,0.23,0.27, FEx0.561y0.738d0.110 
1,0.65,0.7751,0.21,0.24, FB 
1,0.6369,0.765,0.21,0.2, NA 
1,0.6861,0.7639,0.16,0.3, FEx0.643y0.770d0.187 
1,0.6861,0.7432,0.22,0.17, S 
1,0.6588,0.7409,0.18,0.18, FB 
2,0.7063,0.6974,0.15,0.18, FEx0.659y0.741d0.100 
2,0.7189,0.7144,0.12,0.16, FB 
2,0.7199,0.7126,0.15,0.16, NA 
2,0.7837,0.7058,0.18,0.25, FEx0.719y0.714d0.326 
2,0.8257,0.635,0.18,0.14, S 
2,0.8049,0.5876,0.17,0.08, FB 
2,0.8058,0.6557,0.21,0.3, FEx0.805y0.588d0.129 
3,0.811,0.7028,0.35,0.29, S 
3,0.7027,0.6837,0.28,0.3, S 
3,0.7127,0.6778,0.3,0.32, FB 
3,0.801,0.7043,0.33,0.36, FEx0.713y0.678d0.109 
3,0.8098,0.6819,0.3,0.38, FB 
3,0.793,0.6968,0.31,0.26, FEx0.810y0.682d0.168 
4,0.787,0.7047,0.38,0.34, BE 
4,0.8066,0.7,0.37,0.29, S 
4,0.8028,0.6509,0.35,0.24, FB 
4,0.7844,0.716,0.36,0.43, FEx0.803y0.651d0.095 
4,0.7809,0.7192,0.39,0.42, FB 
4,0.7874,0.7159,0.34,0.37, FEx0.781y0.719d0.095 
4,0.8031,0.697,0.35,0.35, FB 
5,0.8111,0.8673,0.36,0.34, S 
5,0.2818,0.7105,0.24,0.31, S 
5,0.2863,0.6635,0.24,0.36, FB 
5,0.3112,0.7474,0.32,0.38, NA 
5,0.3324,0.743,0.31,0.38, NA 
5,0.3514,0.7453,0.46,0.37, FEx0.311y0.721d0.404 
6,0.3616,0.7484,0.45,0.36, FB 
6,0.4041,0.7767,0.5,0.41, FEx0.362y0.748d0.123 
6,0.4661,0.7798,0.55,0.45, S 
6,0.4269,0.7856,0.61,0.43, S 
6,0.4927,0.7649,0.54,0.53, S 
6,0.468,0.7521,0.52,0.39, FB 
7,0.5296,0.7281,0.39,0.4, FEx0.468y0.752d0.122 
7,0.5345,0.6892,0.32,0.34, S 
7,0.5621,0.6722,0.39,0.28, S 
7,0.6053,0.6771,0.29,0.25, S 
7,0.6195,0.6893,0.26,0.17, FB 
7,0.6376,0.6969,0.23,0.2, FEx0.620y0.689d0.138 
7,0.7795,0.682,0.2,0.17, FB 
8,0.8364,0.6817,0.2,0.14, FEx0.779y0.682d0.138 
8,0.2701,0.7421,0.26,0.17, S 
8,0.272,0.7192,0.25,0.25, FB 
8,0.3077,0.6943,0.34,0.25, FEx0.272y0.719d0.106 
8,0.3313,0.6737,0.46,0.36, BE 
9,0.3711,0.7115,0.48,0.4, S 
9,0.3713,0.7804,0.5,0.45, S 
9,0.3814,0.8302,0.65,0.44, BE 
9,0.395,0.7702,0.52,0.51, S 
9,0.3,0.7402,0.35,0.38, S 
