 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4625,0.5867,0.63,0.67, FB 
1,0.4646,0.5973,0.63,0.64, NA 
1,0.4817,0.5803,0.61,0.63, FB 
1,0.4442,0.5472,0.62,0.67, FEx0.482y0.580d0.156 
1,0.4146,0.5441,0.55,0.74, S 
1,0.436,0.5906,0.64,0.67, S 
1,0.5016,0.7986,0.71,0.57, S 
1,0.4997,0.783,0.61,0.47, BB 
2,0.5448,0.9669,0.54,0.41, NA 
2,0.5803,1.0106,0.53,0.81, BE 
2,0.5623,1.0375,0.61,0.84, S 
2,0.5487,1.0696,0.57,0.46, BB 
2,0.5487,1.0696,0.55,0.68, BE 
3,0.4752,0.6006,0.57,0.65, S 
3,0.4898,0.6164,0.59,0.65, S 
3,0.457,0.675,0.57,0.63, S 
3,0.4574,0.6768,0.6,0.66, FB 
3,0.4643,0.6425,0.6,0.66, NA 
3,0.4672,0.6556,0.59,0.66, FEx0.461y0.660d0.201 
3,0.4765,0.6564,0.62,0.63, FB 
3,0.4893,0.6269,0.57,0.65, FEx0.477y0.656d0.088 
3,0.4861,0.5984,0.62,0.66, FB 
3,0.4993,0.6846,0.62,0.7, FEx0.486y0.598d0.107 
4,0.5068,0.6677,0.63,0.63, S 
4,0.4949,0.6113,0.58,0.66, S 
4,0.4792,0.5964,0.57,0.68, S 
4,0.4651,0.6242,0.58,0.61, S 
4,0.4657,0.4956,0.67,0.62, S 
4,0.4633,0.4368,0.69,0.63, S 
4,0.4685,0.4518,0.65,0.72, S 
4,0.5169,0.6516,0.67,0.78, BB 
4,0.5144,0.8469,0.61,0.56, NA 
5,0.5657,0.9067,0.67,0.48, NA 
5,0.6005,0.9672,0.61,0.73, S 
5,0.4812,0.6001,0.6,0.76, S 
5,0.4656,0.6015,0.64,0.66, S 
5,0.4752,0.5996,0.61,0.71, FB 
6,0.471,0.5151,0.59,0.68, FEx0.475y0.600d0.101 
6,0.4585,0.4568,0.62,0.68, S 
6,0.4594,0.4685,0.55,0.66, FB 
6,0.4443,0.4971,0.55,0.71, FEx0.459y0.468d0.102 
6,0.4722,0.6035,0.6,0.8, S 
6,0.4686,0.632,0.61,0.7, S 
6,0.4573,0.5997,0.6,0.64, S 
6,0.4378,0.5472,0.57,0.64, S 
6,0.4635,0.6023,0.61,0.7, S 
7,0.4778,0.6316,0.73,0.82, S 
7,0.4778,0.6316,0.64,0.77, BE 
7,0.552,0.9709,0.64,0.72, S 
7,0.5553,0.9737,0.58,0.67, BE 
7,0.506,0.5762,0.6,0.73, S 
8,0.5354,0.574,0.62,0.67, S 
8,0.5105,0.6726,0.65,0.76, S 
8,0.5522,0.7356,0.64,0.71, S 
8,0.5237,0.8208,0.7,0.59, S 
8,0.5234,0.816,0.68,0.63, S 
8,0.5544,0.7789,0.56,0.62, S 
