 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.3317,0.6032,0.35,0.2, NA 
1,0.3412,0.6001,0.22,0.16, NA 
1,0.3497,0.5995,0.22,0.16, NA 
1,0.3573,0.6011,0.21,0.16, NA 
1,0.356,0.6011,0.22,0.17, NA 
1,0.359,0.6058,0.42,0.24, NA 
1,0.3636,0.614,0.42,0.24, NA 
1,0.3661,0.6167,0.42,0.24, NA 
1,0.4004,0.6436,0.31,0.19, FEx0.342y0.611d0.998 
1,0.4039,0.668,0.32,0.18, FB 
1,0.4111,0.6616,0.22,0.19, NA 
1,0.4125,0.6649,0.42,0.19, NA 
1,0.4023,0.6683,0.36,0.19, NA 
1,0.4169,0.6426,0.36,0.28, FEx0.407y0.666d0.278 
1,0.4506,0.6091,0.26,0.2, FB 
1,0.4685,0.594,0.26,0.2, NA 
1,0.4735,0.5869,0.31,0.2, NA 
2,0.4561,0.6009,0.36,0.23, NA 
2,0.4409,0.6103,0.36,0.24, NA 
2,0.4358,0.6135,0.36,0.24, NA 
2,0.4338,0.6143,0.36,0.24, NA 
2,0.4354,0.6149,0.36,0.23, NA 
2,0.4708,0.6064,0.36,0.11, FEx0.449y0.605d0.482 
2,0.4872,0.6076,0.3,0.19, FB 
2,0.4874,0.607,0.41,0.19, NA 
2,0.4789,0.6064,0.4,0.16, NA 
2,0.4771,0.6072,0.3,0.12, NA 
2,0.4772,0.6083,0.31,0.11, NA 
2,0.4753,0.6067,0.31,0.12, NA 
2,0.4745,0.6062,0.31,0.11, NA 
2,0.4726,0.6101,0.3,0.11, NA 
2,0.5,0.5871,0.32,0.33, FEx0.479y0.607d0.475 
2,0.5159,0.5707,0.32,0.33, FB 
2,0.5249,0.5849,0.26,0.28, NA 
3,0.5335,0.591,0.21,0.28, NA 
3,0.5409,0.5869,0.35,0.24, NA 
3,0.5771,0.5842,0.21,0.34, FEx0.529y0.583d0.414 
3,0.5901,0.5901,0.26,0.38, FB 
3,0.5834,0.5787,0.21,0.34, NA 
3,0.5861,0.5833,0.21,0.28, NA 
3,0.5785,0.6045,0.3,0.37, NA 
3,0.571,0.6204,0.3,0.37, NA 
3,0.5681,0.6271,0.3,0.37, NA 
3,0.5663,0.6243,0.3,0.37, NA 
3,0.5631,0.6246,0.3,0.37, NA 
3,0.5614,0.6283,0.3,0.37, NA 
4,0.5616,0.6283,0.3,0.37, NA 
4,0.5631,0.6324,0.29,0.37, NA 
4,0.5623,0.6276,0.21,0.33, NA 
4,0.5683,0.6218,0.16,0.33, NA 
4,0.5748,0.6217,0.16,0.33, NA 
4,0.5764,0.6189,0.16,0.33, NA 
4,0.578,0.6219,0.15,0.33, NA 
4,0.5802,0.6004,0.18,0.3, NA 
4,0.582,0.5846,0.18,0.3, NA 
4,0.582,0.5776,0.18,0.3, NA 
4,0.5736,0.573,0.17,0.3, NA 
4,0.5677,0.5814,0.17,0.29, NA 
4,0.5802,0.5717,0.23,0.27, NA 
4,0.5927,0.5609,0.23,0.27, NA 
4,0.5992,0.5571,0.23,0.27, NA 
4,0.6065,0.5552,0.23,0.35, NA 
4,0.6126,0.5546,0.23,0.36, NA 
4,0.6173,0.5547,0.23,0.36, NA 
4,0.6194,0.5578,0.18,0.4, NA 
5,0.6213,0.5609,0.18,0.4, NA 
5,0.6207,0.5619,0.18,0.39, NA 
5,0.6202,0.5623,0.18,0.4, NA 
5,0.6071,0.5569,0.18,0.39, FEx0.585y0.593d1.738 
5,0.5948,0.5492,0.18,0.39, FB 
5,0.6107,0.5524,0.13,0.45, NA 
5,0.6307,0.5513,0.13,0.45, NA 
5,0.6397,0.5465,0.13,0.45, NA 
5,0.6456,0.5423,0.23,0.44, FEx0.619y0.550d0.243 
5,0.649,0.5403,0.23,0.44, FB 
5,0.6506,0.5388,0.28,0.44, NA 
5,0.6519,0.5376,0.28,0.44, NA 
5,0.5229,0.5869,0.27,0.34, FEx0.651y0.539d0.203 
5,0.524,0.5536,0.22,0.34, S 
5,0.5152,0.58,0.31,0.39, FB 
5,0.503,0.5951,0.42,0.3, FEx0.515y0.580d0.078 
6,0.3275,0.6338,0.6,0.29, S 
6,0.347,0.6436,0.65,0.28, FB 
6,0.3341,0.6101,0.47,0.29, NA 
6,0.3382,0.6367,0.53,0.29, NA 
6,0.3422,0.6297,0.6,0.28, NA 
6,0.3588,0.6179,0.41,0.28, FEx0.340y0.630d0.327 
6,0.3821,0.6068,0.36,0.24, FB 
6,0.3961,0.6055,0.36,0.24, NA 
6,0.3918,0.6104,0.36,0.28, NA 
6,0.3793,0.6344,0.48,0.24, FEx0.390y0.608d0.324 
6,0.3872,0.6397,0.53,0.24, FB 
6,0.3976,0.6217,0.48,0.24, NA 
7,0.393,0.6353,0.4,0.32, FEx0.392y0.631d0.214 
7,0.3898,0.6229,0.46,0.24, FB 
7,0.4503,0.5814,0.43,0.28, FEx0.390y0.623d0.112 
7,0.454,0.5864,0.47,0.32, FB 
7,0.4518,0.5727,0.47,0.24, NA 
7,0.4517,0.5993,0.49,0.23, NA 
7,0.4546,0.601,0.48,0.23, NA 
7,0.4481,0.6041,0.49,0.24, FEx0.453y0.590d0.319 
7,0.4548,0.5998,0.32,0.24, FB 
7,0.4697,0.5969,0.31,0.23, NA 
7,0.473,0.5945,0.27,0.24, NA 
8,0.474,0.5925,0.27,0.24, NA 
8,0.4824,0.5899,0.27,0.24, NA 
8,0.4904,0.5858,0.27,0.24, NA 
8,0.4792,0.5845,0.28,0.24, FEx0.474y0.593d0.350 
8,0.4729,0.5879,0.27,0.24, FB 
8,0.4916,0.578,0.23,0.24, NA 
8,0.5078,0.5645,0.22,0.24, NA 
8,0.5135,0.5539,0.23,0.25, NA 
8,0.5174,0.552,0.23,0.24, NA 
8,0.5185,0.5556,0.22,0.24, NA 
8,0.4831,0.5737,0.22,0.23, FEx0.504y0.565d0.349 
8,0.5037,0.5447,0.27,0.26, FB 
8,0.5307,0.5191,0.28,0.26, NA 
8,0.5338,0.5149,0.33,0.26, NA 
8,0.532,0.5159,0.33,0.26, NA 
8,0.6017,0.5686,0.22,0.29, FEx0.525y0.524d0.282 
9,0.5987,0.531,0.28,0.25, FB 
9,0.5846,0.5313,0.22,0.25, NA 
9,0.5887,0.5655,0.12,0.21, NA 
9,0.5767,0.5987,0.11,0.25, NA 
9,0.5712,0.6138,0.09,0.21, NA 
9,0.5775,0.6221,0.17,0.28, FEx0.584y0.568d0.389 
9,0.5853,0.6315,0.17,0.28, FB 
9,0.5892,0.6201,0.17,0.33, NA 
9,0.5907,0.6054,0.17,0.33, NA 
9,0.6145,0.5901,0.19,0.42, FEx0.588y0.619d0.207 
9,0.6262,0.5958,0.08,0.47, BE 
9,0.6287,0.5545,0.18,0.4, S 
