 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4228,0.4593,0.51,0.55, S 
1,0.4312,0.4873,0.54,0.55, S 
1,0.4157,0.5108,0.49,0.52, S 
1,0.404,0.5391,0.52,0.55, S 
1,0.5029,0.4885,0.61,0.6, S 
1,0.5069,0.4862,0.57,0.62, S 
1,0.5043,0.485,0.54,0.62, FB 
1,0.5021,0.4761,0.53,0.62, NA 
1,0.5013,0.49,0.52,0.58, NA 
1,0.4951,0.4896,0.53,0.57, NA 
1,0.4902,0.4838,0.53,0.57, NA 
1,0.4888,0.4802,0.53,0.56, NA 
1,0.4891,0.4776,0.53,0.56, NA 
1,0.4901,0.4752,0.53,0.57, NA 
1,0.4883,0.4743,0.57,0.61, NA 
1,0.4867,0.4728,0.56,0.61, NA 
1,0.4855,0.4738,0.55,0.6, NA 
1,0.4842,0.4742,0.55,0.6, NA 
1,0.4829,0.4747,0.55,0.6, NA 
1,0.4816,0.4769,0.54,0.6, NA 
1,0.4813,0.479,0.55,0.6, NA 
1,0.4833,0.479,0.55,0.59, NA 
1,0.4855,0.4818,0.55,0.56, NA 
1,0.4865,0.4824,0.55,0.56, NA 
1,0.4811,0.4943,0.58,0.58, FEx0.489y0.479d0.462 
1,0.4402,0.5145,0.55,0.56, S 
1,0.4403,0.5133,0.54,0.56, S 
1,0.4355,0.505,0.53,0.6, FB 
1,0.4513,0.5252,0.52,0.56, NA 
1,0.4435,0.5142,0.52,0.55, FEx0.443y0.515d0.073 
1,0.4444,0.5115,0.54,0.56, S 
1,0.4954,0.487,0.57,0.58, S 
1,0.5016,0.4968,0.57,0.56, FB 
2,0.4983,0.5172,0.54,0.53, NA 
2,0.5052,0.5286,0.54,0.54, NA 
2,0.4951,0.5213,0.54,0.54, NA 
2,0.4823,0.5108,0.54,0.57, NA 
2,0.482,0.5093,0.54,0.57, NA 
2,0.4741,0.5117,0.54,0.54, FEx0.491y0.514d0.286 
2,0.467,0.5126,0.54,0.55, FB 
2,0.4614,0.5176,0.54,0.53, NA 
2,0.462,0.5154,0.54,0.54, NA 
2,0.4657,0.5159,0.58,0.54, NA 
2,0.4674,0.5151,0.58,0.55, FEx0.464y0.515d0.115 
2,0.4636,0.5167,0.56,0.6, FB 
2,0.4575,0.5135,0.56,0.62, NA 
2,0.456,0.5481,0.56,0.57, FEx0.461y0.515d0.055 
2,0.4649,0.5636,0.56,0.57, FB 
2,0.4559,0.5723,0.57,0.58, NA 
2,0.4611,0.5736,0.54,0.55, NA 
2,0.4593,0.553,0.56,0.6, NA 
2,0.4569,0.5506,0.56,0.54, NA 
2,0.4564,0.5511,0.56,0.6, NA 
2,0.4566,0.5444,0.56,0.61, NA 
2,0.4549,0.5447,0.58,0.63, NA 
2,0.4538,0.5452,0.59,0.63, NA 
2,0.4531,0.5448,0.59,0.62, NA 
2,0.4516,0.5451,0.59,0.62, NA 
2,0.4507,0.5439,0.57,0.63, NA 
2,0.4507,0.5432,0.57,0.63, NA 
2,0.4501,0.5438,0.57,0.63, NA 
2,0.4498,0.545,0.57,0.63, NA 
2,0.4505,0.5424,0.6,0.65, NA 
2,0.451,0.5411,0.59,0.65, NA 
2,0.4503,0.5393,0.59,0.64, NA 
2,0.4508,0.5389,0.59,0.65, NA 
2,0.4526,0.5504,0.58,0.64, FEx0.454y0.549d0.476 
3,0.4497,0.5893,0.55,0.54, FB 
3,0.4429,0.5738,0.56,0.59, FEx0.450y0.589d0.035 
3,0.4483,0.5473,0.56,0.62, S 
3,0.4488,0.5188,0.55,0.65, S 
3,0.4533,0.5263,0.56,0.64, S 
3,0.4653,0.5365,0.57,0.61, FB 
3,0.4549,0.5341,0.57,0.66, FEx0.465y0.537d0.032 
3,0.4531,0.5294,0.55,0.65, FB 
3,0.4514,0.5981,0.58,0.59, FEx0.453y0.529d0.039 
3,0.4519,0.5812,0.55,0.65, S 
3,0.4626,0.6091,0.57,0.62, S 
3,0.5281,0.5694,0.62,0.61, S 
3,0.5331,0.5695,0.62,0.65, FB 
3,0.5227,0.5673,0.62,0.6, NA 
3,0.5267,0.5759,0.6,0.58, FEx0.528y0.568d0.063 
3,0.5234,0.5828,0.61,0.59, FB 
3,0.5228,0.5865,0.6,0.59, NA 
3,0.5095,0.5756,0.6,0.6, FEx0.523y0.585d0.053 
3,0.497,0.5728,0.59,0.59, S 
3,0.4871,0.5648,0.58,0.62, FB 
3,0.4826,0.5542,0.58,0.62, NA 
3,0.4786,0.5459,0.6,0.63, NA 
3,0.4759,0.5354,0.59,0.63, FEx0.483y0.555d0.082 
3,0.4734,0.5211,0.59,0.69, FB 
3,0.475,0.5095,0.59,0.69, NA 
3,0.4739,0.5258,0.55,0.64, NA 
3,0.4716,0.5409,0.55,0.64, NA 
3,0.4697,0.5466,0.56,0.64, NA 
3,0.4497,0.5524,0.56,0.61, FEx0.473y0.529d0.131 
3,0.4463,0.5368,0.57,0.61, S 
3,0.4477,0.5351,0.56,0.58, S 
3,0.4463,0.4924,0.59,0.61, S 
4,0.4614,0.4797,0.58,0.63, S 
4,0.4642,0.4313,0.59,0.65, S 
4,0.4717,0.4617,0.6,0.58, S 
4,0.4764,0.4465,0.59,0.56, S 
4,0.484,0.4366,0.59,0.53, S 
4,0.5011,0.4337,0.56,0.54, S 
4,0.5027,0.4322,0.55,0.53, FB 
4,0.5081,0.4298,0.55,0.53, NA 
4,0.5047,0.4145,0.57,0.53, NA 
4,0.4925,0.3938,0.55,0.58, NA 
4,0.4858,0.3811,0.54,0.6, NA 
4,0.4848,0.3786,0.54,0.6, NA 
4,0.4837,0.3781,0.59,0.6, NA 
4,0.4834,0.38,0.54,0.6, NA 
4,0.4451,0.4174,0.57,0.56, FEx0.493y0.397d0.228 
4,0.4394,0.4339,0.57,0.58, FB 
4,0.4439,0.4314,0.58,0.55, NA 
4,0.4433,0.4338,0.56,0.57, NA 
4,0.4487,0.4362,0.56,0.56, NA 
4,0.4512,0.4373,0.58,0.57, NA 
4,0.4521,0.4443,0.59,0.58, FEx0.445y0.434d0.135 
4,0.4493,0.447,0.58,0.58, FB 
4,0.4497,0.4486,0.56,0.59, NA 
4,0.4533,0.4548,0.56,0.59, NA 
4,0.4506,0.4508,0.59,0.61, NA 
4,0.448,0.4464,0.58,0.61, NA 
4,0.4473,0.4473,0.58,0.59, NA 
4,0.4476,0.4489,0.56,0.6, NA 
4,0.4485,0.449,0.56,0.6, NA 
4,0.4479,0.4481,0.56,0.59, NA 
4,0.4788,0.4713,0.53,0.64, FEx0.449y0.449d0.234 
4,0.4797,0.5139,0.52,0.61, FB 
4,0.4785,0.5093,0.52,0.63, NA 
4,0.4857,0.4967,0.52,0.64, NA 
5,0.497,0.5052,0.52,0.62, NA 
5,0.5035,0.5092,0.52,0.62, NA 
5,0.5044,0.5117,0.52,0.62, NA 
5,0.5052,0.5129,0.52,0.62, NA 
5,0.5055,0.5138,0.52,0.62, NA 
5,0.5045,0.5157,0.52,0.62, NA 
5,0.4895,0.4731,0.57,0.65, FEx0.496y0.510d0.260 
5,0.4835,0.4712,0.54,0.66, S 
5,0.4771,0.4564,0.59,0.61, S 
5,0.4682,0.4533,0.57,0.66, S 
5,0.4646,0.4371,0.57,0.61, S 
5,0.4639,0.3986,0.56,0.63, S 
5,0.4543,0.4372,0.55,0.57, S 
5,0.4512,0.4321,0.54,0.6, S 
5,0.4598,0.4238,0.54,0.6, S 
5,0.4547,0.4539,0.57,0.61, S 
5,0.4508,0.4872,0.56,0.61, S 
5,0.4536,0.4899,0.54,0.61, S 
5,0.448,0.4864,0.55,0.62, S 
5,0.4408,0.5022,0.57,0.58, S 
5,0.4844,0.4833,0.6,0.64, S 
5,0.5342,0.4614,0.58,0.62, S 
5,0.5391,0.4515,0.57,0.65, FB 
5,0.5255,0.4531,0.55,0.63, NA 
5,0.512,0.4557,0.52,0.63, NA 
5,0.5214,0.4461,0.54,0.62, NA 
5,0.5274,0.4392,0.53,0.62, NA 
5,0.5295,0.4381,0.54,0.61, NA 
5,0.5278,0.4381,0.53,0.63, NA 
5,0.5264,0.4385,0.53,0.62, NA 
5,0.5258,0.4399,0.52,0.62, NA 
5,0.5255,0.4398,0.52,0.62, NA 
5,0.5232,0.4432,0.53,0.56, NA 
5,0.5209,0.4441,0.54,0.57, NA 
5,0.5187,0.4448,0.54,0.57, NA 
5,0.5177,0.4467,0.53,0.57, NA 
5,0.5165,0.4496,0.53,0.57, NA 
6,0.5151,0.4523,0.54,0.57, NA 
6,0.4733,0.4988,0.53,0.57, FEx0.524y0.445d0.406 
6,0.4489,0.5277,0.52,0.52, S 
6,0.4619,0.5127,0.51,0.55, FB 
6,0.4641,0.5347,0.49,0.49, NA 
6,0.47,0.5461,0.52,0.54, FEx0.463y0.524d0.074 
6,0.484,0.5534,0.51,0.56, FB 
6,0.4944,0.5606,0.52,0.57, NA 
6,0.4931,0.5758,0.52,0.56, FEx0.489y0.557d0.054 
6,0.4925,0.5737,0.52,0.56, FB 
6,0.4933,0.5651,0.52,0.56, NA 
6,0.4926,0.5599,0.53,0.57, NA 
6,0.491,0.5544,0.53,0.57, NA 
6,0.4822,0.5307,0.53,0.58, NA 
6,0.4815,0.5296,0.54,0.58, NA 
6,0.4806,0.528,0.53,0.58, NA 
6,0.4805,0.5275,0.54,0.58, NA 
6,0.4797,0.5269,0.54,0.58, NA 
6,0.4782,0.5249,0.51,0.56, NA 
6,0.4452,0.4977,0.55,0.54, FEx0.486y0.542d0.320 
6,0.4477,0.4822,0.52,0.56, S 
