 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.3583,0.6853,0.48,0.63, FEx0.364y0.681d0.123 
1,0.4078,0.6312,0.52,0.65, S 
1,0.4139,0.5853,0.53,0.64, S 
1,0.4263,0.5903,0.5,0.64, FB 
1,0.4315,0.5427,0.49,0.64, NA 
1,0.4153,0.5777,0.49,0.66, NA 
1,0.4091,0.5881,0.5,0.66, NA 
1,0.4053,0.5924,0.56,0.66, NA 
2,0.3963,0.5962,0.57,0.65, FEx0.418y0.578d0.523 
2,0.3913,0.5886,0.57,0.66, FB 
2,0.4013,0.5873,0.59,0.67, NA 
2,0.4056,0.5887,0.6,0.67, FEx0.396y0.588d0.184 
2,0.4064,0.5846,0.6,0.67, FB 
2,0.4165,0.5886,0.64,0.7, NA 
2,0.429,0.5883,0.64,0.7, NA 
2,0.4366,0.5878,0.64,0.7, NA 
2,0.4314,0.5907,0.64,0.7, NA 
2,0.4252,0.5893,0.65,0.7, NA 
2,0.4603,0.5935,0.58,0.7, FEx0.424y0.588d0.539 
2,0.4734,0.5939,0.58,0.7, FB 
3,0.4716,0.5866,0.59,0.7, NA 
3,0.4687,0.5884,0.58,0.69, NA 
3,0.4806,0.5814,0.55,0.66, FEx0.471y0.590d0.368 
3,0.4933,0.5739,0.54,0.69, BE 
3,0.5252,0.5694,0.51,0.65, S 
3,0.5382,0.5566,0.52,0.63, S 
3,0.5297,0.5656,0.51,0.67, S 
4,0.5083,0.5843,0.56,0.67, S 
4,0.5201,0.5668,0.51,0.65, FB 
4,0.5545,0.5512,0.49,0.65, FEx0.520y0.567d0.227 
4,0.5311,0.5553,0.51,0.65, S 
4,0.5255,0.5735,0.51,0.62, FB 
4,0.5537,0.5527,0.55,0.67, FEx0.526y0.573d0.129 
4,0.5683,0.5841,0.53,0.63, S 
5,0.5866,0.5805,0.53,0.59, FB 
5,0.5933,0.5797,0.47,0.6, NA 
5,0.6008,0.5727,0.5,0.63, FEx0.590y0.580d0.237 
5,0.6081,0.569,0.5,0.63, FB 
5,0.6361,0.5682,0.51,0.6, FEx0.608y0.569d0.119 
5,0.6521,0.5597,0.54,0.6, FB 
5,0.6428,0.5625,0.56,0.61, NA 
6,0.616,0.5728,0.5,0.63, FEx0.648y0.561d0.236 
6,0.6034,0.5605,0.48,0.62, FB 
6,0.5994,0.5581,0.47,0.62, NA 
6,0.638,0.5531,0.48,0.58, FEx0.601y0.559d0.266 
6,0.6441,0.5536,0.51,0.57, FB 
6,0.641,0.566,0.51,0.55, NA 
6,0.633,0.5634,0.51,0.57, NA 
6,0.611,0.5671,0.45,0.63, FEx0.639y0.561d0.373 
7,0.6035,0.566,0.45,0.62, FB 
7,0.6039,0.5638,0.45,0.64, NA 
7,0.6606,0.5731,0.49,0.55, FEx0.604y0.565d0.244 
7,0.6584,0.58,0.49,0.54, S 
7,0.6158,0.5707,0.46,0.57, S 
7,0.6317,0.5779,0.51,0.58, S 
7,0.6723,0.5985,0.5,0.54, S 
8,0.5371,0.656,0.55,0.7, S 
8,0.4426,0.6517,0.67,0.71, S 
8,0.4404,0.6348,0.67,0.71, FB 
8,0.4695,0.6499,0.67,0.73, FEx0.440y0.635d0.188 
8,0.4875,0.6656,0.67,0.72, S 
8,0.5047,0.6942,0.64,0.79, S 
9,0.5164,0.7129,0.66,0.77, S 
9,0.5552,0.6992,0.69,0.81, S 
9,0.5088,0.7242,0.7,0.85, S 
9,0.4355,0.7587,0.72,0.8, S 
9,0.4252,0.7252,0.71,0.8, S 
9,0.4343,0.6889,0.72,0.84, S 
