 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5741,0.3437,0.12,0.28, FB 
1,0.5711,0.3521,0.12,0.28, FEx0.574y0.344d0.124 
1,0.5818,0.39,0.11,0.27, S 
1,0.5755,0.3955,0.11,0.27, S 
1,0.5832,0.378,0.1,0.27, FB 
1,0.5794,0.4101,0.11,0.25, NA 
1,0.6027,0.3936,0.1,0.25, FEx0.581y0.394d0.249 
1,0.6101,0.3892,0.1,0.25, FB 
1,0.6142,0.3877,0.1,0.25, NA 
2,0.6157,0.3912,0.1,0.25, NA 
2,0.6148,0.3943,0.1,0.25, NA 
2,0.6153,0.3717,0.1,0.22, FEx0.614y0.391d0.331 
2,0.6013,0.357,0.1,0.21, FB 
2,0.5977,0.3509,0.11,0.21, FEx0.601y0.357d0.114 
2,0.5934,0.3472,0.11,0.2, S 
2,0.5915,0.4584,0.11,0.23, S 
2,0.5893,0.6569,0.11,0.25, S 
2,0.5711,0.5107,0.11,0.22, S 
2,0.5956,0.5353,0.1,0.2, S 
3,0.596,0.5684,0.12,0.21, S 
3,0.6126,0.5598,0.12,0.24, S 
3,0.6125,0.7184,0.13,0.31, S 
3,0.5924,0.7089,0.14,0.34, S 
3,0.5945,0.7082,0.15,0.32, S 
3,0.5623,0.7165,0.16,0.39, S 
3,0.5869,0.6995,0.17,0.37, S 
3,0.6035,0.7152,0.16,0.42, S 
3,0.6122,0.7171,0.17,0.41, FB 
4,0.6022,0.663,0.16,0.38, FEx0.612y0.717d0.165 
4,0.5994,0.6267,0.15,0.26, S 
4,0.5247,0.3013,0.15,0.28, S 
4,0.4854,0.245,0.13,0.32, S 
4,0.4824,0.5955,0.12,0.25, S 
4,0.4898,0.6205,0.13,0.29, S 
5,0.5862,0.7133,0.13,0.34, S 
5,0.577,0.709,0.15,0.37, FB 
5,0.5798,0.7016,0.16,0.42, FEx0.577y0.709d0.097 
5,0.5938,0.7479,0.17,0.4, S 
5,0.5798,0.72,0.17,0.41, S 
5,0.581,0.7712,0.17,0.42, S 
5,0.6059,0.718,0.17,0.39, S 
5,0.6079,0.5286,0.15,0.35, S 
5,0.6056,0.4389,0.16,0.35, S 
6,0.6056,0.334,0.19,0.44, S 
6,0.6049,0.674,0.12,0.29, S 
6,0.5798,0.6224,0.12,0.3, S 
6,0.5722,0.6386,0.15,0.34, S 
6,0.5691,0.6383,0.15,0.36, FB 
6,0.5561,0.6045,0.16,0.4, FEx0.569y0.638d0.103 
6,0.5534,0.4787,0.16,0.32, S 
6,0.5531,0.39,0.16,0.32, S 
7,0.577,0.5689,0.15,0.32, S 
7,0.5643,0.5682,0.15,0.31, S 
7,0.5579,0.5469,0.15,0.31, S 
7,0.5621,0.5594,0.16,0.34, FB 
7,0.5561,0.5614,0.17,0.34, FEx0.562y0.559d0.109 
7,0.5713,0.5427,0.18,0.39, S 
7,0.5834,0.5277,0.05,0.2, S 
7,0.5834,0.5277,0.17,0.41, S 
8,0.5747,0.5387,0.16,0.38, S 
8,0.5373,0.5512,0.18,0.36, S 
8,0.5287,0.461,0.18,0.37, S 
8,0.5878,0.3293,0.17,0.31, S 
8,0.4402,0.3178,0.17,0.29, S 
8,0.3519,0.254,0.12,0.2, S 
8,0.4995,0.4002,0.11,0.22, S 
9,0.5865,0.5272,0.11,0.24, S 
9,0.5799,0.5198,0.12,0.22, S 
9,0.574,0.5795,0.12,0.29, S 
9,0.5993,0.4529,0.13,0.28, S 
9,0.5892,0.4567,0.14,0.32, S 
9,0.5678,0.4425,0.15,0.32, S 
9,0.5451,0.3335,0.12,0.23, S 
