 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5217,0.4801,0.46,0.11, S 
1,0.5149,0.4617,0.42,0.26, S 
1,0.5285,0.4789,0.3,0.26, S 
1,0.5373,0.4846,0.36,0.32, S 
2,0.5546,0.4671,0.25,0.23, FB 
2,0.5659,0.4732,0.26,0.21, FEx0.555y0.467d0.179 
2,0.5649,0.472,0.28,0.23, FB 
2,0.5763,0.4766,0.34,0.22, NA 
3,0.6124,0.4718,0.4,0.39, FEx0.571y0.474d1.000 
3,0.6277,0.4588,0.41,0.45, S 
3,0.6424,0.4481,0.58,0.4, S 
4,0.3926,0.479,0.52,0.39, S 
4,0.4089,0.4856,0.52,0.36, S 
5,0.4316,0.4939,0.43,0.26, S 
5,0.4483,0.4676,0.31,0.26, FB 
5,0.4661,0.4747,0.39,0.23, FEx0.448y0.468d0.194 
5,0.4912,0.473,0.37,0.28, S 
5,0.5072,0.4716,0.38,0.23, FB 
5,0.5112,0.4719,0.4,0.29, NA 
6,0.5133,0.4678,0.35,0.26, FEx0.509y0.472d0.248 
6,0.5148,0.4676,0.41,0.26, FB 
6,0.5106,0.4685,0.38,0.28, NA 
6,0.4996,0.4687,0.39,0.28, FEx0.513y0.468d0.244 
6,0.5075,0.4713,0.47,0.47, FB 
6,0.5074,0.4718,0.48,0.46, NA 
6,0.5184,0.4797,0.48,0.4, NA 
6,0.5226,0.483,0.48,0.4, NA 
6,0.523,0.4803,0.51,0.44, NA 
6,0.5251,0.4796,0.51,0.44, NA 
6,0.522,0.4814,0.5,0.43, NA 
6,0.528,0.477,0.42,0.44, NA 
7,0.5364,0.4753,0.42,0.44, NA 
7,0.5602,0.4796,0.33,0.34, FEx0.521y0.478d0.904 
7,0.5741,0.4904,0.36,0.37, FB 
7,0.5808,0.4878,0.42,0.34, NA 
7,0.5898,0.4822,0.39,0.26, FEx0.577y0.489d0.419 
8,0.5999,0.4782,0.39,0.37, FB 
8,0.6107,0.4819,0.43,0.38, FEx0.600y0.478d0.185 
8,0.6103,0.4787,0.43,0.36, FB 
8,0.6205,0.4758,0.35,0.42, FEx0.610y0.479d0.149 
8,0.6058,0.4919,0.39,0.4, S 
8,0.5946,0.5019,0.61,0.5, S 
9,0.4049,0.4967,0.61,0.5, S 
9,0.4406,0.4915,0.61,0.41, S 
9,0.4432,0.4973,0.57,0.5, S 
9,0.4433,0.4956,0.64,0.5, FB 
9,0.4512,0.5032,0.63,0.53, NA 
9,0.4665,0.4913,0.67,0.46, FEx0.447y0.499d0.346 
