 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.779,0.7833,0.17,0.3, BE 
1,0.779,0.7833,0.28,0.24, S 
1,0.3134,0.7504,0.26,0.28, FB 
1,0.3251,0.7832,0.3,0.26, NA 
1,0.3136,0.7969,0.45,0.46, S 
2,0.4464,0.7753,0.55,0.42, S 
2,0.4226,0.7602,0.29,0.34, S 
2,0.2268,0.7572,0.34,0.23, S 
2,0.2864,0.7254,0.24,0.26, S 
2,0.1132,0.4739,0.36,0.25, BE 
2,0.3361,0.8463,0.35,0.23, S 
3,0.3589,0.8859,0.3,0.31, S 
3,0.3589,0.8859,0.22,0.42, S 
3,0.8095,0.6991,0.17,0.29, S 
3,0.913,0.6511,0.18,0.1, S 
3,0.2672,0.7419,0.27,0.16, BE 
4,0.2551,0.7561,0.25,0.19, S 
4,0.2533,0.7471,0.26,0.22, FB 
4,0.3202,0.7874,0.39,0.28, FEx0.253y0.747d0.155 
4,0.3233,0.7434,0.41,0.31, FB 
4,0.4307,0.7942,0.5,0.39, FEx0.323y0.743d0.146 
4,0.4487,0.8146,0.44,0.36, FB 
4,0.5193,0.8257,0.31,0.31, FEx0.449y0.815d0.170 
5,0.5876,0.7827,0.29,0.32, S 
5,0.5846,0.7858,0.26,0.3, FB 
5,0.5959,0.7854,0.17,0.18, FEx0.585y0.786d0.149 
5,0.8298,0.7195,0.08,0.23, S 
5,0.8663,0.6895,0.08,0.09, S 
6,0.2477,0.77,0.23,0.36, S 
6,0.3172,0.8991,0.39,0.32, S 
6,0.4137,0.8813,0.38,0.36, S 
6,0.557,0.8574,0.29,0.24, S 
7,1.0339,0.726,0.26,0.1, S 
7,1.0339,0.726,0.23,0.21, S 
7,0.2456,0.8067,0.26,0.23, FB 
7,0.3804,0.9119,0.4,0.31, FEx0.246y0.807d0.170 
8,0.3786,0.9258,0.42,0.31, FB 
8,0.4775,0.9172,0.51,0.43, FEx0.379y0.926d0.129 
9,0.856,0.7671,0.36,0.44, S 
9,0.2171,0.8967,0.35,0.35, FB 
9,0.2986,0.9688,0.34,0.34, FEx0.217y0.897d0.123 
