 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5571,0.6612,0.81,0.83, NA 
1,0.5595,0.659,0.75,0.79, NA 
1,0.562,0.659,0.75,0.8, NA 
1,0.5632,0.6572,0.75,0.8, NA 
1,0.4794,0.6869,0.88,0.83, FEx0.557y0.658d0.580 
1,0.477,0.6732,0.87,0.85, FB 
1,0.38,0.7135,0.93,0.92, FEx0.477y0.673d0.121 
1,0.3392,0.7041,0.87,0.86, S 
1,0.3167,0.6797,0.79,0.8, FB 
1,0.3583,0.6995,0.85,0.85, FEx0.317y0.680d0.170 
2,0.3779,0.6925,0.86,0.88, S 
2,0.3894,0.7006,0.9,0.93, FB 
2,0.3874,0.6998,0.88,0.86, FEx0.389y0.701d0.133 
2,0.3738,0.7065,0.89,0.85, FB 
2,0.3722,0.7139,0.88,0.85, NA 
2,0.3817,0.69,0.88,0.86, FEx0.373y0.710d0.260 
3,0.3759,0.6595,0.8,0.81, S 
3,0.3954,0.717,0.82,0.86, S 
3,0.3975,0.7107,0.85,0.9, FB 
3,0.3879,0.684,0.9,0.89, NA 
3,0.3926,0.7113,0.83,0.86, NA 
3,0.4017,0.6899,0.75,0.81, NA 
3,0.4065,0.6791,0.75,0.81, NA 
3,0.4064,0.6779,0.75,0.81, NA 
3,0.4092,0.675,0.69,0.86, NA 
4,0.405,0.6713,0.7,0.86, FEx0.400y0.690d0.786 
4,0.3971,0.675,0.69,0.86, FB 
4,0.3817,0.6685,0.71,0.86, FEx0.397y0.675d0.110 
4,0.4129,0.6703,0.71,0.84, FB 
4,0.4471,0.673,0.71,0.85, NA 
4,0.4692,0.6865,0.75,0.81, FEx0.430y0.672d0.236 
4,0.48,0.6961,0.75,0.8, FB 
4,0.5033,0.6872,0.62,0.77, FEx0.480y0.696d0.125 
4,0.5198,0.6836,0.62,0.77, FB 
5,0.5341,0.6712,0.58,0.73, FEx0.520y0.684d0.124 
5,0.5436,0.6703,0.55,0.71, FB 
5,0.5439,0.6703,0.57,0.73, NA 
5,0.5577,0.6672,0.56,0.75, FEx0.544y0.670d0.198 
5,0.5766,0.6692,0.52,0.69, FB 
5,0.5863,0.674,0.52,0.69, NA 
5,0.5878,0.6807,0.51,0.69, NA 
5,0.5843,0.6848,0.52,0.68, NA 
5,0.5796,0.6868,0.52,0.67, NA 
5,0.5752,0.688,0.52,0.67, NA 
5,0.5939,0.6726,0.5,0.65, FEx0.582y0.680d0.503 
6,0.61,0.6593,0.5,0.63, FB 
6,0.615,0.66,0.5,0.62, NA 
6,0.6062,0.6641,0.5,0.61, NA 
6,0.6177,0.662,0.44,0.64, NA 
6,0.6264,0.6608,0.45,0.57, NA 
6,0.6278,0.664,0.44,0.57, NA 
6,0.6406,0.6571,0.48,0.52, NA 
6,0.6521,0.6493,0.47,0.53, NA 
6,0.6571,0.6488,0.48,0.53, NA 
6,0.6596,0.6432,0.45,0.51, FEx0.628y0.659d0.952 
7,0.6602,0.637,0.46,0.58, S 
7,0.3256,0.6666,0.53,0.6, S 
7,0.3252,0.6704,0.45,0.61, FB 
7,0.3429,0.6717,0.47,0.58, FEx0.325y0.670d0.150 
7,0.321,0.8732,0.18,0.21, S 
7,0.3673,0.7093,0.56,0.64, S 
8,0.3725,0.6909,0.59,0.68, S 
8,0.4183,0.6949,0.53,0.67, S 
8,0.4171,0.6851,0.53,0.65, FB 
8,0.4592,0.7156,0.45,0.64, FEx0.417y0.685d0.161 
8,0.4733,0.7281,0.45,0.62, FB 
8,0.4809,0.7205,0.47,0.6, NA 
8,0.4865,0.6986,0.48,0.62, NA 
8,0.4993,0.7032,0.48,0.64, FEx0.481y0.714d0.294 
9,0.5109,0.7062,0.48,0.64, FB 
9,0.5107,0.7036,0.5,0.64, NA 
9,0.4996,0.7018,0.5,0.63, NA 
9,0.5035,0.7035,0.5,0.64, NA 
9,0.51,0.7054,0.51,0.64, NA 
9,0.5133,0.707,0.51,0.64, NA 
9,0.5153,0.7051,0.51,0.64, NA 
9,0.5116,0.7017,0.56,0.67, NA 
9,0.5081,0.7001,0.56,0.67, NA 
9,0.5265,0.7156,0.53,0.64, FEx0.509y0.704d0.740 
9,0.5415,0.7172,0.53,0.65, FB 
