 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6782,0.704,0.24,0.21, NA 
1,0.5282,0.7179,0.24,0.18, S 
1,0.5077,0.7274,0.27,0.18, S 
1,0.5146,0.7281,0.32,0.19, FB 
1,0.5571,0.7078,0.22,0.17, FEx0.515y0.728d0.113 
1,0.5548,0.6939,0.21,0.18, S 
1,0.5794,0.696,0.23,0.13, S 
1,0.5718,0.7202,0.27,0.13, S 
1,0.5624,0.7075,0.27,0.16, S 
1,0.5819,0.6844,0.24,0.12, S 
2,0.6199,0.6569,0.2,0.16, S 
2,0.6395,0.6511,0.21,0.18, FB 
2,0.6822,0.636,0.24,0.12, FEx0.640y0.651d0.108 
2,0.6909,0.6438,0.23,0.16, FB 
2,0.6775,0.6404,0.24,0.13, NA 
2,0.7108,0.6541,0.27,0.16, FEx0.684y0.642d0.195 
2,0.7461,0.673,0.23,0.21, S 
2,0.7661,0.6812,0.23,0.22, FB 
2,0.765,0.6876,0.23,0.21, NA 
2,0.6484,0.6761,0.25,0.23, FEx0.766y0.684d0.160 
3,0.6451,0.6751,0.3,0.23, S 
3,0.6465,0.6521,0.29,0.26, FB 
3,0.7051,0.6873,0.3,0.24, FEx0.647y0.652d0.087 
3,0.7501,0.7057,0.41,0.3, BE 
3,0.3613,0.7647,0.33,0.29, S 
3,0.3636,0.7463,0.31,0.34, FB 
3,0.3728,0.7646,0.35,0.35, NA 
4,0.4266,0.73,0.33,0.36, FEx0.368y0.755d0.212 
4,0.5114,0.7822,0.42,0.38, S 
4,0.4939,0.7523,0.4,0.36, S 
4,0.4926,0.7499,0.39,0.31, S 
4,0.4613,0.7401,0.36,0.33, S 
4,0.4501,0.7472,0.39,0.33, FB 
4,0.4532,0.7455,0.41,0.36, NA 
4,0.4559,0.7451,0.39,0.33, NA 
4,0.4584,0.7424,0.39,0.33, NA 
5,0.5035,0.7348,0.48,0.41, FEx0.454y0.745d0.279 
5,0.532,0.7525,0.5,0.41, FB 
5,0.5315,0.7395,0.5,0.41, NA 
5,0.5355,0.7401,0.43,0.39, NA 
5,0.5286,0.7354,0.39,0.39, NA 
5,0.5094,0.7144,0.4,0.38, FEx0.532y0.742d0.295 
5,0.5126,0.7294,0.44,0.39, S 
5,0.5557,0.7624,0.42,0.37, S 
5,0.5768,0.7577,0.32,0.37, S 
5,0.5787,0.7577,0.34,0.39, FB 
6,0.654,0.7701,0.41,0.43, FEx0.579y0.758d0.110 
6,0.6409,0.7621,0.44,0.46, FB 
6,0.6406,0.7584,0.39,0.41, NA 
6,0.645,0.7439,0.34,0.38, NA 
6,0.6939,0.7272,0.27,0.4, FEx0.642y0.755d0.324 
6,0.7309,0.6794,0.27,0.21, FB 
6,0.6953,0.7154,0.29,0.27, FEx0.731y0.679d0.109 
6,0.6414,0.7258,0.32,0.27, S 
6,0.6409,0.7372,0.29,0.26, FB 
7,0.6,0.7429,0.28,0.26, FEx0.641y0.737d0.084 
7,0.6981,0.745,0.24,0.38, BE 
7,0.6722,0.7528,0.27,0.35, FB 
7,0.716,0.7515,0.31,0.27, FEx0.672y0.753d0.121 
7,0.706,0.7274,0.32,0.33, S 
7,0.6728,0.7282,0.26,0.3, FB 
7,0.704,0.7064,0.26,0.38, FEx0.673y0.728d0.102 
7,0.7089,0.6876,0.23,0.32, S 
8,0.6842,0.7284,0.29,0.33, S 
8,0.6801,0.7269,0.25,0.32, FB 
8,0.6792,0.7011,0.25,0.3, FEx0.680y0.727d0.084 
8,0.6559,0.7297,0.31,0.36, S 
8,0.6711,0.6363,0.36,0.89, S 
8,1.0177,0.6836,0.35,1.0, FB 
8,1.0894,0.7049,0.38,0.32, NA 
8,0.6978,0.6089,0.38,0.22, NA 
9,0.6992,0.6165,0.36,0.38, FEx0.934y0.666d0.298 
9,0.7296,0.6535,0.36,0.37, FB 
9,0.7276,0.6851,0.4,0.43, NA 
9,0.7137,0.6894,0.37,0.38, FEx0.729y0.670d0.195 
9,0.6815,0.6687,0.32,0.32, S 
9,0.5914,0.6826,0.59,0.39, S 
9,0.5713,0.7154,0.42,0.41, FB 
9,0.5454,0.7046,0.45,0.35, NA 
9,0.5964,0.6972,0.57,0.45, FEx0.558y0.710d0.155 
9,0.5805,0.6999,0.54,0.5, FB 
