 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6217,0.5607,0.86,0.73, S 
1,0.4208,0.5968,1.0,0.88, S 
1,0.4374,0.5914,0.81,0.76, S 
1,0.4441,0.5809,0.83,0.73, S 
2,0.467,0.595,0.82,0.64, S 
2,0.478,0.6104,0.79,0.69, S 
2,0.5033,0.6123,0.78,0.49, S 
3,0.5371,0.5976,0.71,0.64, S 
4,0.5388,0.5574,0.39,0.49, S 
4,0.5491,0.5777,0.3,0.45, S 
4,0.5635,0.5847,0.45,0.42, S 
5,0.5772,0.5839,0.48,0.5, FB 
5,0.5719,0.5721,0.48,0.56, NA 
5,0.57,0.567,0.5,0.56, NA 
5,0.5704,0.5676,0.43,0.41, NA 
5,0.5757,0.5746,0.45,0.41, NA 
5,0.5781,0.5777,0.45,0.42, NA 
5,0.5758,0.5763,0.45,0.41, FEx0.574y0.574d0.692 
5,0.5825,0.5764,0.4,0.37, FB 
5,0.5863,0.5381,0.55,0.4, FEx0.582y0.576d0.154 
6,0.6042,0.5381,0.52,0.49, S 
6,0.6089,0.5225,0.41,0.43, S 
6,0.6089,0.5262,0.44,0.39, FB 
6,0.6113,0.5212,0.33,0.34, NA 
6,0.6324,0.525,0.3,0.31, FEx0.610y0.524d0.422 
6,0.6487,0.5235,0.39,0.34, FB 
7,0.6567,0.5154,0.4,0.4, NA 
7,0.5898,0.5226,0.53,0.41, FEx0.653y0.520d0.300 
7,0.4633,0.5123,0.69,0.46, S 
7,0.4106,0.5012,0.8,0.58, S 
7,0.4102,0.5059,0.72,0.6, S 
7,0.407,0.4918,0.69,0.49, FB 
8,0.4129,0.4946,0.71,0.59, FEx0.407y0.492d0.167 
8,0.4165,0.506,0.79,0.66, FB 
8,0.4194,0.5093,0.8,0.69, NA 
8,0.4116,0.5037,0.81,0.69, FEx0.418y0.508d0.220 
8,0.4169,0.5062,0.8,0.61, FB 
8,0.4342,0.5228,0.83,0.65, FEx0.417y0.506d0.218 
9,0.4476,0.5215,0.87,0.61, S 
9,0.4561,0.5155,0.9,0.71, FB 
9,0.4746,0.5223,0.83,0.55, FEx0.456y0.515d0.183 
9,0.479,0.5234,0.66,0.39, FB 
9,0.4799,0.5227,0.66,0.52, NA 
