 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6042,0.405,0.11,0.3, FB 
1,0.5978,0.3783,0.12,0.31, FEx0.604y0.405d0.109 
1,0.5161,0.3553,0.13,0.29, S 
1,0.507,0.3467,0.13,0.28, FB 
1,0.5762,0.5334,0.14,0.3, FEx0.507y0.347d0.111 
1,0.5679,0.5239,0.13,0.3, S 
1,0.5781,0.5277,0.13,0.29, S 
1,0.5722,0.4781,0.14,0.32, S 
1,0.5618,0.5094,0.14,0.3, S 
1,0.5956,0.56,0.14,0.34, S 
1,0.5826,0.5804,0.15,0.34, S 
2,0.594,0.5943,0.16,0.36, S 
2,0.5667,0.5941,0.15,0.41, S 
2,0.5658,0.5425,0.16,0.38, S 
2,0.5458,0.3913,0.17,0.37, S 
2,0.5377,0.3733,0.17,0.39, S 
2,0.5301,0.4251,0.15,0.37, S 
2,0.4904,0.3873,0.13,0.31, S 
2,0.4348,0.3663,0.14,0.3, S 
2,0.4497,0.3549,0.14,0.31, S 
3,0.4272,0.3069,0.14,0.29, S 
3,0.5614,0.4711,0.13,0.35, S 
3,0.5604,0.49,0.13,0.35, S 
3,0.5585,0.5085,0.15,0.37, FB 
3,0.5513,0.5255,0.15,0.37, NA 
3,0.5441,0.5055,0.15,0.36, NA 
3,0.5577,0.4409,0.14,0.31, FEx0.551y0.513d0.352 
3,0.5622,0.4753,0.15,0.37, S 
3,0.5045,0.4119,0.15,0.3, S 
4,0.4992,0.4239,0.14,0.32, S 
4,0.4971,0.4102,0.13,0.32, FB 
4,0.5025,0.4139,0.13,0.32, NA 
4,0.4979,0.4344,0.13,0.31, NA 
4,0.5008,0.4498,0.13,0.29, NA 
4,0.5265,0.5106,0.12,0.27, FEx0.500y0.427d0.464 
4,0.5344,0.5311,0.14,0.29, S 
4,0.5876,0.6028,0.13,0.34, S 
5,0.5722,0.608,0.13,0.32, FB 
5,0.576,0.5944,0.13,0.38, FEx0.572y0.608d0.085 
5,0.587,0.5556,0.16,0.44, S 
5,0.581,0.5671,0.14,0.36, S 
5,0.5609,0.5341,0.14,0.35, S 
5,0.5393,0.4611,0.15,0.34, S 
5,0.5514,0.3868,0.15,0.39, S 
5,0.563,0.4398,0.13,0.31, S 
5,0.5451,0.4504,0.11,0.3, S 
6,0.5451,0.4972,0.12,0.34, S 
6,0.5759,0.4675,0.13,0.37, S 
6,0.5672,0.5003,0.14,0.35, S 
6,0.571,0.5066,0.15,0.38, S 
6,0.5729,0.4926,0.16,0.4, S 
6,0.5778,0.2945,0.16,0.4, S 
6,0.6027,0.3394,0.18,0.39, S 
6,0.6063,0.3723,0.15,0.34, S 
6,0.6027,0.3878,0.14,0.32, S 
7,0.5621,0.2738,0.14,0.29, S 
7,0.5376,0.1649,0.11,0.3, S 
7,0.4812,0.1174,0.12,0.23, S 
7,0.4716,0.1712,0.11,0.25, S 
7,0.45,0.2392,0.1,0.2, S 
7,0.4753,0.4047,0.09,0.18, S 
7,0.4882,0.5409,0.07,0.18, BE 
7,0.5961,0.5127,0.07,0.18, S 
8,0.6071,0.5945,0.09,0.3, S 
8,0.5926,0.5891,0.11,0.28, S 
8,0.5981,0.6189,0.13,0.33, S 
8,0.5783,0.5878,0.14,0.35, S 
8,0.5596,0.4293,0.13,0.31, S 
8,0.549,0.369,0.13,0.32, S 
8,0.5618,0.3881,0.13,0.29, S 
8,0.5449,0.4567,0.12,0.24, S 
9,0.5257,0.6166,0.13,0.32, S 
9,0.5549,0.5526,0.12,0.3, S 
9,0.5212,0.367,0.14,0.31, S 
9,0.5775,0.2384,0.14,0.33, S 
9,0.6206,0.2806,0.13,0.3, S 
9,0.6165,0.3204,0.11,0.25, S 
