 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5928,0.6135,0.41,0.52, S 
1,0.611,0.5653,0.39,0.5, S 
1,0.5359,0.4141,0.44,0.5, S 
1,0.5358,0.447,0.48,0.53, S 
1,0.5402,0.4402,0.41,0.48, S 
1,0.4861,0.5447,0.47,0.48, S 
1,0.5069,0.6033,0.46,0.52, S 
1,0.5044,0.6024,0.46,0.52, S 
1,0.5074,0.5466,0.45,0.49, S 
1,0.5065,0.5417,0.46,0.47, S 
1,0.5288,0.4255,0.45,0.48, S 
2,0.5241,0.4552,0.45,0.5, S 
2,0.5433,0.5024,0.45,0.5, S 
2,0.5522,0.5166,0.45,0.59, S 
2,0.5826,0.6545,0.39,0.5, S 
2,0.6037,0.4304,0.36,0.47, BE 
3,0.5846,0.3381,0.34,0.49, S 
3,0.6612,0.2622,0.33,0.49, S 
3,0.6613,0.2815,0.33,0.5, FB 
3,0.5613,0.2497,0.39,0.44, FEx0.661y0.282d0.108 
3,0.4687,0.1512,0.36,0.49, S 
3,0.5497,0.0828,0.36,0.44, S 
3,0.5262,0.1347,0.41,0.52, S 
3,0.5278,0.2181,0.4,0.48, S 
3,0.5262,0.2652,0.4,0.5, S 
4,0.5688,0.4294,0.38,0.46, S 
4,0.5739,0.4778,0.35,0.45, S 
4,0.5859,0.5491,0.32,0.5, S 
4,0.5585,0.6609,0.32,0.41, S 
4,0.5587,0.5382,0.32,0.38, S 
4,0.5245,0.506,0.34,0.41, S 
4,0.5323,0.4529,0.36,0.44, S 
4,0.538,0.4362,0.39,0.48, S 
4,0.537,0.45,0.41,0.49, FB 
4,0.546,0.4468,0.41,0.49, NA 
5,0.5337,0.4454,0.4,0.48, FEx0.542y0.448d0.212 
5,0.5293,0.4335,0.4,0.49, S 
5,0.5351,0.4272,0.4,0.48, FB 
5,0.4761,0.5581,0.42,0.46, FEx0.535y0.427d0.091 
5,0.4844,0.5389,0.43,0.45, S 
5,0.4896,0.5325,0.41,0.42, S 
5,0.4866,0.5388,0.42,0.42, FB 
5,0.5817,0.4537,0.41,0.51, FEx0.487y0.539d0.167 
6,0.5746,0.4455,0.4,0.5, FB 
6,0.5881,0.4689,0.4,0.51, NA 
6,0.5864,0.442,0.45,0.51, FEx0.581y0.457d0.225 
6,0.4977,0.4291,0.43,0.48, S 
6,0.4858,0.4889,0.45,0.46, S 
6,0.4914,0.5106,0.43,0.47, S 
6,0.495,0.4976,0.44,0.5, S 
6,0.5032,0.5488,0.43,0.49, S 
6,0.5098,0.5857,0.47,0.56, S 
7,0.5532,1.1814,0.37,0.56, BE 
7,0.5688,0.5522,0.4,0.54, S 
7,0.5958,0.5962,0.41,0.58, S 
7,0.6056,0.6101,0.36,0.44, S 
8,0.8249,0.8433,0.38,0.42, S 
8,0.8627,0.914,0.4,0.39, S 
8,0.3468,0.5605,0.41,0.41, S 
8,0.4293,0.5664,0.39,0.41, S 
8,0.4614,0.5902,0.4,0.43, S 
8,0.495,0.5603,0.38,0.44, S 
8,0.509,0.5334,0.39,0.48, S 
8,0.5417,0.5405,0.43,0.52, S 
8,0.5693,0.5417,0.43,0.52, FB 
9,0.5529,0.5469,0.44,0.52, NA 
9,0.5671,0.5316,0.43,0.52, FEx0.561y0.544d0.206 
9,0.5785,0.5369,0.45,0.5, S 
9,0.5734,0.5416,0.45,0.51, FB 
9,0.5436,0.5687,0.44,0.51, FEx0.573y0.542d0.112 
9,0.5587,0.6494,0.43,0.53, S 
9,0.5453,0.5363,0.43,0.5, S 
