 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6384,0.2901,0.15,0.19, S 
1,0.6408,0.307,0.15,0.19, S 
1,0.627,0.3083,0.15,0.2, FB 
1,0.6194,0.3054,0.16,0.2, NA 
1,0.6142,0.3036,0.15,0.2, NA 
1,0.6228,0.3078,0.16,0.19, FEx0.620y0.306d0.049 
1,0.6287,0.3101,0.16,0.18, S 
1,0.632,0.3021,0.15,0.19, S 
1,0.6303,0.2918,0.15,0.19, S 
1,0.6272,0.2818,0.16,0.19, S 
1,0.6218,0.2649,0.15,0.18, S 
1,0.6278,0.2494,0.16,0.17, S 
1,0.6199,0.2363,0.16,0.18, S 
1,0.6249,0.2139,0.15,0.17, S 
1,0.6228,0.2344,0.15,0.17, S 
1,0.6887,0.2573,0.1,0.15, S 
1,0.5072,0.6688,0.16,0.21, BE 
1,0.458,0.3496,0.16,0.24, S 
1,0.4562,0.2647,0.16,0.21, S 
1,0.4673,0.2357,0.16,0.22, S 
1,0.4692,0.2517,0.17,0.24, S 
1,0.4648,0.2624,0.18,0.24, S 
1,0.4653,0.2746,0.17,0.24, FB 
1,0.4673,0.3051,0.17,0.25, FEx0.465y0.275d0.018 
1,0.4783,0.3098,0.18,0.25, S 
1,0.4358,0.2577,0.17,0.22, S 
1,0.3903,0.1654,0.17,0.21, S 
1,0.3749,0.159,0.17,0.2, S 
1,0.383,0.1721,0.17,0.22, S 
1,0.3856,0.2037,0.18,0.23, S 
1,0.3821,0.2183,0.17,0.22, S 
1,0.3842,0.2408,0.18,0.22, S 
1,0.392,0.2444,0.18,0.21, S 
1,0.3814,0.2541,0.18,0.21, S 
1,0.3775,0.2852,0.17,0.21, S 
1,0.3774,0.3112,0.17,0.22, S 
2,0.3895,0.2898,0.16,0.21, S 
2,0.4119,0.2792,0.17,0.2, S 
2,0.4019,0.2778,0.16,0.2, S 
2,0.3989,0.3038,0.15,0.21, S 
2,0.391,0.3068,0.15,0.21, S 
2,0.3942,0.3084,0.15,0.2, S 
2,0.3941,0.3126,0.16,0.19, S 
2,0.3945,0.3247,0.16,0.18, S 
2,0.3974,0.3483,0.15,0.19, S 
2,0.3928,0.3547,0.14,0.19, S 
2,0.3936,0.3787,0.14,0.2, S 
2,0.4005,0.391,0.15,0.19, S 
2,0.4292,0.3824,0.16,0.19, S 
2,0.5097,0.368,0.15,0.2, S 
2,0.565,0.3849,0.13,0.19, S 
2,0.5584,0.3919,0.13,0.2, S 
2,0.5523,0.3784,0.13,0.21, FB 
2,0.5505,0.3762,0.13,0.2, NA 
2,0.5482,0.3782,0.13,0.19, NA 
2,0.5482,0.3778,0.13,0.19, NA 
2,0.5507,0.38,0.14,0.19, FEx0.550y0.378d0.074 
2,0.5499,0.3824,0.14,0.19, S 
2,0.5665,0.3962,0.14,0.2, S 
2,0.5659,0.4132,0.15,0.21, S 
2,0.5722,0.4258,0.15,0.21, S 
2,0.572,0.4328,0.16,0.21, S 
2,0.5651,0.4398,0.16,0.21, S 
2,0.5704,0.4574,0.16,0.21, S 
2,0.5768,0.4436,0.16,0.2, S 
2,0.5847,0.4452,0.15,0.19, S 
2,0.5808,0.4311,0.16,0.19, FB 
2,0.5907,0.4435,0.15,0.19, NA 
2,0.5853,0.437,0.15,0.19, NA 
2,0.5838,0.4339,0.15,0.19, NA 
2,0.5839,0.4331,0.15,0.19, NA 
2,0.583,0.4358,0.15,0.2, NA 
2,0.5824,0.4388,0.15,0.19, NA 
2,0.5837,0.4394,0.15,0.19, NA 
2,0.5852,0.4452,0.15,0.19, NA 
2,0.5869,0.4543,0.15,0.19, FEx0.584y0.437d0.170 
2,0.5833,0.434,0.15,0.19, S 
2,0.5812,0.4062,0.15,0.19, S 
2,0.6323,0.3916,0.14,0.18, S 
2,0.7384,0.3668,0.13,0.14, S 
2,0.8007,0.399,0.12,0.16, S 
2,0.7793,0.3321,0.12,0.15, S 
2,0.7517,0.3257,0.13,0.14, S 
2,0.7697,0.3122,0.12,0.16, S 
2,0.7619,0.2899,0.11,0.15, S 
2,0.7511,0.2921,0.11,0.15, S 
3,0.7394,0.2338,0.11,0.15, S 
3,0.7351,0.2479,0.12,0.16, S 
3,0.7377,0.2274,0.11,0.14, S 
3,0.7254,0.2375,0.12,0.16, S 
3,0.7255,0.2112,0.12,0.13, S 
3,0.7275,0.2142,0.12,0.15, FB 
3,0.7241,0.2158,0.13,0.16, NA 
3,0.7276,0.2101,0.12,0.15, NA 
3,0.7283,0.2027,0.12,0.15, NA 
3,0.7264,0.1989,0.12,0.16, FEx0.727y0.211d0.066 
3,0.729,0.1884,0.12,0.15, S 
3,0.7287,0.1735,0.11,0.15, S 
3,0.7299,0.1691,0.11,0.15, FB 
3,0.7312,0.1671,0.11,0.15, NA 
3,0.7422,0.1844,0.11,0.17, NA 
3,0.7484,0.1975,0.11,0.15, NA 
3,0.7035,0.2286,0.12,0.15, FEx0.738y0.179d0.081 
3,0.5893,0.285,0.15,0.18, S 
3,0.5256,0.2907,0.14,0.18, S 
3,0.518,0.3073,0.15,0.17, S 
3,0.5317,0.2937,0.14,0.17, S 
3,0.5237,0.3011,0.13,0.17, FB 
