 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6292,0.2194,0.2,0.22, S 
1,0.6193,0.1665,0.2,0.23, S 
1,0.6324,0.1693,0.22,0.24, S 
1,0.6379,0.1917,0.23,0.23, S 
1,0.6451,0.2453,0.2,0.21, S 
1,0.6236,0.2349,0.19,0.22, S 
1,0.6064,0.1723,0.2,0.21, S 
1,0.6086,0.1493,0.2,0.2, S 
1,0.6058,0.1206,0.17,0.14, S 
2,0.5265,0.3446,0.25,0.23, S 
2,0.5165,0.3586,0.28,0.27, S 
2,0.4965,0.373,0.3,0.29, S 
2,0.5619,0.371,0.3,0.3, S 
2,0.5584,0.3626,0.3,0.29, S 
2,0.465,0.3438,0.31,0.32, S 
2,0.4633,0.3445,0.3,0.28, S 
2,0.4727,0.3675,0.31,0.29, S 
2,0.449,0.325,0.29,0.29, S 
2,0.4631,0.3141,0.28,0.28, S 
3,0.4656,0.313,0.28,0.29, S 
3,0.5646,0.3095,0.3,0.29, S 
3,0.5588,0.2906,0.25,0.27, S 
3,0.5462,0.2936,0.28,0.28, S 
3,0.5424,0.3026,0.28,0.28, S 
3,0.5779,0.292,0.27,0.28, S 
3,0.587,0.2853,0.3,0.29, S 
3,0.5674,0.3309,0.32,0.3, S 
3,0.5779,0.2943,0.31,0.31, S 
3,0.5741,0.2648,0.31,0.3, S 
4,0.5726,0.2383,0.35,0.3, BE 
4,0.4697,0.3233,0.37,0.32, S 
4,0.5491,0.3398,0.36,0.34, S 
4,0.6032,0.3539,0.3,0.24, S 
4,0.8293,0.291,0.25,0.24, S 
4,0.8558,0.2782,0.25,0.26, S 
5,0.8958,0.2801,0.32,0.3, S 
5,0.3996,0.3347,0.31,0.32, S 
5,0.4491,0.3447,0.34,0.34, S 
5,0.4702,0.3459,0.35,0.34, S 
5,0.5226,0.3336,0.34,0.37, S 
5,0.5404,0.3509,0.35,0.36, S 
5,0.5356,0.3284,0.36,0.37, S 
5,0.5412,0.3318,0.35,0.36, S 
5,0.5454,0.3908,0.36,0.35, S 
6,0.5392,0.4122,0.36,0.36, S 
6,0.5349,0.3647,0.36,0.36, S 
6,0.5431,0.3692,0.35,0.35, S 
6,0.5329,0.3229,0.37,0.36, S 
6,0.5367,0.337,0.37,0.35, S 
6,0.5444,0.3511,0.36,0.32, S 
6,0.5928,0.3003,0.33,0.33, S 
6,0.56,0.2383,0.29,0.3, S 
6,0.5545,0.3124,0.31,0.3, S 
7,0.5625,0.3593,0.3,0.3, S 
7,0.579,0.3689,0.3,0.31, S 
7,0.5529,0.2984,0.29,0.29, S 
7,0.5458,0.3199,0.26,0.28, S 
7,0.5337,0.3284,0.28,0.29, S 
7,0.532,0.3227,0.28,0.28, S 
7,0.5276,0.3204,0.16,0.21, S 
7,0.7951,0.2706,0.17,0.2, S 
7,0.8158,0.2942,0.15,0.19, S 
7,0.8303,0.2574,0.21,0.21, S 
7,0.8387,0.2876,0.2,0.2, S 
8,0.8495,0.3035,0.31,0.27, S 
8,0.8495,0.3035,0.3,0.28, S 
8,0.4555,0.282,0.3,0.31, S 
8,0.4696,0.294,0.32,0.35, S 
8,0.4337,0.3044,0.32,0.37, S 
8,0.4012,0.3583,0.36,0.36, S 
8,0.3286,0.3825,0.38,0.33, S 
8,0.3556,0.3546,0.37,0.34, S 
8,0.3875,0.3367,0.36,0.35, S 
8,0.3845,0.3142,0.37,0.34, S 
8,0.3698,0.2704,0.29,0.33, S 
8,0.3742,0.297,0.3,0.31, S 
8,0.3589,0.2585,0.34,0.32, S 
9,0.3479,0.2327,0.31,0.32, S 
9,0.5278,0.2635,0.3,0.32, S 
9,0.5045,0.3073,0.29,0.31, S 
9,0.4898,0.3404,0.28,0.25, S 
9,0.3335,0.1962,0.29,0.26, S 
9,0.2861,0.169,0.27,0.23, S 
9,0.2925,0.1684,0.25,0.26, S 
9,0.3256,0.1586,0.28,0.22, S 
