 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.1788,0.4362,0.25,0.21, S 
1,0.2391,0.4518,0.29,0.22, S 
1,0.3114,0.4669,0.32,0.24, S 
1,0.3649,0.529,0.33,0.24, S 
1,0.4034,0.4992,0.33,0.28, S 
1,0.4242,0.471,0.27,0.27, S 
1,0.4443,0.4134,0.3,0.25, S 
1,0.4392,0.4,0.3,0.25, S 
1,0.5122,0.4009,0.27,0.25, S 
2,0.5017,0.4217,0.27,0.22, S 
2,0.5085,0.4355,0.22,0.25, BE 
2,0.5085,0.4355,0.27,0.31, S 
2,0.3627,0.3918,0.33,0.29, S 
2,0.4102,0.4231,0.34,0.32, S 
2,0.415,0.4377,0.33,0.34, S 
2,0.4724,0.3747,0.31,0.33, S 
2,0.4934,0.3611,0.32,0.29, S 
3,0.3507,0.3597,0.35,0.25, S 
3,0.37,0.343,0.31,0.28, S 
3,0.3929,0.3645,0.31,0.27, S 
3,0.3586,0.3205,0.27,0.25, S 
3,0.2857,0.2615,0.29,0.25, S 
3,0.3087,0.2817,0.28,0.25, S 
3,0.3097,0.2828,0.29,0.3, BE 
3,0.4459,0.3422,0.32,0.27, S 
4,0.3913,0.3845,0.32,0.3, S 
4,0.3862,0.3693,0.31,0.32, S 
4,0.3641,0.3614,0.29,0.25, S 
4,0.3523,0.3759,0.28,0.23, FB 
4,0.3507,0.3522,0.29,0.2, FEx0.352y0.376d0.094 
4,0.3535,0.3486,0.29,0.21, S 
4,0.3543,0.3419,0.28,0.27, S 
4,0.4034,0.6022,0.28,0.26, S 
4,0.4023,0.6014,0.27,0.27, S 
4,0.4009,0.6001,0.28,0.27, S 
4,0.3977,0.6001,0.27,0.26, FB 
5,0.3933,0.606,0.29,0.25, FEx0.398y0.600d0.120 
5,0.389,0.6114,0.26,0.28, BE 
5,0.389,0.6114,0.27,0.24, S 
5,0.4225,0.2617,0.26,0.27, S 
5,0.4992,0.2632,0.24,0.25, S 
5,0.5285,0.2591,0.24,0.27, S 
5,0.5613,0.395,0.26,0.27, S 
5,0.6034,0.4333,0.24,0.25, S 
6,0.6436,0.4876,0.27,0.26, S 
6,0.4494,0.3546,0.29,0.3, S 
6,0.4622,0.3308,0.26,0.27, S 
6,0.528,0.1772,0.28,0.32, S 
6,0.5848,0.1933,0.28,0.26, S 
6,0.5848,0.1933,0.23,0.25, S 
6,0.2065,0.2471,0.3,0.27, S 
6,0.1554,0.3448,0.35,0.25, S 
7,0.2585,0.2946,0.36,0.25, S 
7,0.3242,0.277,0.38,0.39, S 
7,0.4484,0.3603,0.38,0.37, S 
7,0.4499,0.3508,0.38,0.38, S 
7,0.4597,0.344,0.25,0.38, BE 
7,0.6531,0.2868,0.38,0.38, S 
7,0.6378,0.2763,0.39,0.34, S 
7,0.7798,0.2798,0.41,0.34, S 
7,0.769,0.2609,0.42,0.35, S 
8,0.6039,0.1466,0.36,0.37, S 
8,0.6037,0.1891,0.35,0.36, S 
8,0.5264,0.1811,0.35,0.37, S 
8,0.5404,0.1799,0.38,0.35, S 
8,0.542,0.1471,0.36,0.34, S 
8,0.5418,0.1232,0.35,0.23, S 
8,0.2232,0.3882,0.32,0.28, S 
8,0.2714,0.3956,0.35,0.28, S 
8,0.2856,0.377,0.37,0.31, S 
8,0.2993,0.3805,0.36,0.32, S 
8,0.3351,0.3907,0.38,0.32, S 
8,0.3887,0.275,0.37,0.38, S 
8,0.3495,0.2567,0.35,0.32, S 
9,0.3261,0.2195,0.35,0.28, S 
9,0.2986,0.2155,0.35,0.26, S 
9,0.2456,0.2077,0.29,0.24, S 
9,0.1998,0.1986,0.33,0.35, S 
9,0.4177,0.3585,0.34,0.34, S 
9,0.3703,0.3565,0.33,0.33, S 
9,0.5184,0.4364,0.34,0.34, S 
9,0.4584,0.4424,0.32,0.3, S 
