 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.7382,0.5158,0.41,0.48, S 
1,0.702,0.572,0.39,0.47, S 
1,0.5331,0.1783,0.38,0.47, S 
1,0.5139,0.2442,0.36,0.46, S 
1,0.4697,0.3037,0.34,0.39, S 
1,0.4344,0.3792,0.33,0.37, S 
1,0.3985,0.4465,0.32,0.37, S 
1,0.408,0.6313,0.32,0.38, S 
1,0.4568,0.5367,0.36,0.38, S 
1,0.501,0.5106,0.33,0.42, S 
1,0.5254,0.5037,0.37,0.43, S 
2,0.5422,0.49,0.37,0.44, S 
2,0.5701,0.5282,0.43,0.49, S 
2,0.5698,0.4949,0.44,0.5, S 
2,0.5619,0.4976,0.44,0.51, FB 
2,0.5805,0.5059,0.44,0.53, FEx0.562y0.498d0.097 
2,0.5502,0.4874,0.45,0.51, S 
2,0.5304,0.4902,0.44,0.49, FB 
2,0.5265,0.4901,0.45,0.49, FEx0.530y0.490d0.096 
2,0.5275,0.3242,0.44,0.52, S 
2,0.5179,0.2899,0.46,0.55, S 
3,0.5104,0.2323,0.42,0.52, S 
3,0.4099,0.1367,0.44,0.49, S 
3,0.3878,0.1539,0.44,0.47, S 
3,0.4242,0.5767,0.43,0.5, S 
4,0.4353,0.7056,0.4,0.58, S 
4,0.4353,0.7056,0.43,0.48, S 
4,0.7597,0.0539,0.4,0.54, S 
4,0.7457,0.0476,0.4,0.52, S 
4,0.7052,0.0928,0.37,0.48, S 
4,0.6757,0.1131,0.39,0.51, S 
4,0.4692,0.2505,0.36,0.46, S 
4,0.4145,0.3284,0.4,0.48, S 
4,0.4093,0.504,0.44,0.48, S 
4,0.4096,0.6747,0.43,0.48, S 
4,0.4494,0.6101,0.45,0.52, S 
5,0.4966,0.5886,0.42,0.49, S 
5,0.538,0.6969,0.46,0.51, S 
5,0.5732,0.7035,0.46,0.55, S 
5,0.5576,0.6808,0.48,0.58, S 
5,0.5551,0.6112,0.49,0.58, S 
5,0.5367,0.6239,0.48,0.54, S 
5,0.5582,0.5086,0.5,0.57, S 
5,0.551,0.505,0.49,0.57, S 
5,0.5461,0.5023,0.5,0.58, FB 
5,0.5093,0.4962,0.47,0.49, FEx0.546y0.502d0.095 
6,0.4988,0.4858,0.47,0.49, FB 
6,0.4866,0.4873,0.48,0.49, NA 
6,0.5033,0.3916,0.45,0.51, FEx0.493y0.487d0.206 
6,0.4975,0.3908,0.46,0.54, S 
6,0.4751,0.4474,0.47,0.52, S 
6,0.4819,0.5215,0.48,0.49, S 
6,0.6096,0.496,0.45,0.54, S 
6,0.5778,0.4801,0.45,0.54, S 
6,0.57,0.5001,0.5,0.54, S 
6,0.5576,0.595,0.46,0.55, S 
7,0.5416,0.6619,0.48,0.58, S 
7,0.5287,0.6191,0.49,0.56, S 
7,0.5349,0.5259,0.49,0.55, S 
7,0.5583,0.428,0.49,0.53, S 
7,0.5562,0.3643,0.46,0.52, S 
7,0.556,0.3744,0.46,0.5, S 
8,0.5566,0.3628,0.45,0.43, BE 
8,0.6528,0.6361,0.45,0.49, S 
8,0.6748,0.6814,0.35,0.35, BE 
8,0.6748,0.6814,0.43,0.41, S 
9,0.486,0.4683,0.43,0.45, S 
9,0.5582,0.4485,0.42,0.49, S 
9,0.5659,0.4595,0.42,0.48, S 
9,0.5661,0.5325,0.43,0.53, S 
9,0.557,0.514,0.44,0.5, S 
9,0.5707,0.4325,0.4,0.53, S 
9,0.5646,0.3411,0.36,0.48, S 
9,0.5379,0.328,0.39,0.48, S 
9,0.5434,0.3301,0.4,0.5, S 
9,0.4946,0.5152,0.45,0.47, S 
