 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6016,0.4746,0.21,0.3, NA 
1,0.6017,0.4777,0.21,0.3, NA 
1,0.6012,0.4801,0.21,0.3, NA 
1,0.6002,0.4822,0.21,0.3, NA 
1,0.6038,0.4806,0.29,0.27, NA 
1,0.6067,0.4791,0.29,0.27, NA 
1,0.6078,0.4787,0.29,0.27, NA 
1,0.6075,0.4775,0.29,0.22, NA 
1,0.6066,0.477,0.29,0.23, NA 
1,0.6055,0.4771,0.29,0.22, NA 
1,0.6052,0.4759,0.29,0.22, NA 
1,0.6046,0.475,0.29,0.22, NA 
1,0.6046,0.4755,0.33,0.27, NA 
1,0.6369,0.4864,0.25,0.28, FEx0.606y0.481d0.782 
1,0.6448,0.49,0.29,0.28, FB 
1,0.6429,0.5008,0.29,0.26, NA 
1,0.6466,0.5,0.29,0.28, NA 
1,0.6443,0.4914,0.25,0.27, NA 
1,0.6063,0.4973,0.28,0.3, FEx0.643y0.490d0.178 
1,0.5079,0.4917,0.32,0.28, S 
1,0.4652,0.4905,0.39,0.32, S 
1,0.4422,0.4894,0.35,0.3, S 
1,0.4445,0.4833,0.35,0.3, FB 
1,0.4466,0.4795,0.38,0.27, NA 
1,0.442,0.4765,0.39,0.3, NA 
1,0.3676,0.5058,0.37,0.3, FEx0.444y0.480d0.068 
1,0.3621,0.5141,0.4,0.28, S 
1,0.3605,0.5068,0.4,0.33, FB 
1,0.3681,0.5037,0.44,0.33, NA 
1,0.3696,0.5064,0.36,0.31, NA 
1,0.3677,0.5091,0.4,0.31, NA 
1,0.3669,0.5084,0.4,0.31, NA 
1,0.3673,0.5093,0.4,0.31, NA 
1,0.3681,0.51,0.39,0.31, NA 
1,0.3683,0.5099,0.39,0.31, NA 
1,0.3686,0.5096,0.39,0.31, NA 
1,0.3697,0.5088,0.43,0.33, NA 
1,0.3708,0.5081,0.43,0.32, NA 
1,0.3719,0.5081,0.43,0.32, NA 
1,0.3588,0.5054,0.45,0.32, FEx0.368y0.508d0.222 
1,0.3784,0.5008,0.39,0.28, FB 
1,0.3941,0.4951,0.39,0.28, NA 
1,0.4002,0.4966,0.42,0.31, NA 
1,0.4025,0.5011,0.42,0.31, NA 
2,0.4045,0.502,0.42,0.3, NA 
2,0.4058,0.502,0.42,0.3, NA 
2,0.4054,0.5031,0.38,0.3, NA 
2,0.4057,0.5031,0.38,0.3, NA 
2,0.405,0.5019,0.38,0.3, NA 
2,0.4038,0.5014,0.39,0.3, NA 
2,0.4038,0.5004,0.38,0.3, NA 
2,0.4038,0.4992,0.35,0.28, NA 
2,0.4034,0.4986,0.35,0.28, NA 
2,0.4025,0.4985,0.35,0.28, NA 
2,0.4028,0.4977,0.35,0.28, NA 
2,0.4027,0.4973,0.35,0.28, NA 
2,0.4013,0.4972,0.32,0.26, NA 
2,0.4013,0.4964,0.32,0.26, NA 
2,0.4009,0.4962,0.32,0.26, NA 
2,0.4002,0.4993,0.32,0.26, NA 
2,0.4,0.4997,0.31,0.26, NA 
2,0.4006,0.4999,0.35,0.24, NA 
2,0.4007,0.5007,0.35,0.24, NA 
2,0.4022,0.5004,0.35,0.23, NA 
2,0.4142,0.5019,0.28,0.23, FEx0.401y0.499d0.467 
2,0.4458,0.5006,0.2,0.23, S 
2,0.457,0.514,0.21,0.25, FB 
2,0.4607,0.5106,0.21,0.27, NA 
2,0.4543,0.5113,0.21,0.25, NA 
2,0.4618,0.5037,0.16,0.27, NA 
2,0.4676,0.4999,0.2,0.25, NA 
2,0.4676,0.5011,0.21,0.25, NA 
2,0.4668,0.5022,0.21,0.25, NA 
2,0.4664,0.5027,0.2,0.25, NA 
2,0.5257,0.5153,0.21,0.1, FEx0.463y0.506d0.187 
2,0.5232,0.5001,0.17,0.32, FB 
2,0.5126,0.4971,0.16,0.32, NA 
2,0.5329,0.5156,0.19,0.13, NA 
2,0.5467,0.5327,0.2,0.1, NA 
2,0.5238,0.5096,0.39,0.37, FB 
3,0.5098,0.5129,0.5,0.43, NA 
3,0.5574,0.5089,0.47,0.4, NA 
3,0.5641,0.5124,0.43,0.38, NA 
3,0.5703,0.5152,0.43,0.38, NA 
3,0.5758,0.5242,0.43,0.38, NA 
3,0.5771,0.5283,0.43,0.38, NA 
3,0.5793,0.5312,0.42,0.38, NA 
3,0.5807,0.5324,0.43,0.37, NA 
3,0.5827,0.5334,0.43,0.38, NA 
3,0.5851,0.5297,0.31,0.36, NA 
3,0.5867,0.5254,0.31,0.35, NA 
3,0.5877,0.5232,0.31,0.36, NA 
3,0.5895,0.5229,0.31,0.37, NA 
3,0.5907,0.5218,0.31,0.36, NA 
4,0.3656,0.5169,0.45,0.33, S 
4,0.3668,0.5219,0.4,0.3, FB 
4,0.3518,0.5236,0.45,0.28, NA 
4,0.3556,0.5321,0.37,0.3, NA 
4,0.3579,0.5277,0.4,0.28, NA 
4,0.359,0.524,0.39,0.28, NA 
4,0.3599,0.5221,0.39,0.28, NA 
4,0.3531,0.5355,0.23,0.21, FEx0.358y0.525d0.108 
4,0.3528,0.5381,0.21,0.21, FB 
