 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4814,0.5949,0.42,0.51, FB 
1,0.4856,0.6037,0.42,0.51, NA 
1,0.4927,0.6129,0.44,0.5, FEx0.484y0.599d0.055 
1,0.5037,0.6332,0.43,0.51, S 
1,0.484,0.6118,0.45,0.5, S 
1,0.4659,0.5937,0.45,0.5, FB 
1,0.4773,0.5871,0.46,0.48, NA 
1,0.4982,0.6032,0.46,0.49, FEx0.471y0.591d0.066 
1,0.4971,0.6007,0.46,0.49, FB 
1,0.4823,0.5672,0.46,0.47, S 
1,0.5213,0.5693,0.43,0.46, S 
1,0.5212,0.5785,0.42,0.43, S 
1,0.5384,0.5592,0.43,0.43, FB 
1,0.5314,0.5763,0.39,0.44, NA 
1,0.5205,0.5579,0.38,0.46, NA 
1,0.5253,0.5581,0.42,0.42, FEx0.530y0.564d0.115 
1,0.5129,0.6125,0.33,0.5, S 
2,0.5254,0.5248,0.49,0.56, S 
2,0.5174,0.5548,0.48,0.56, S 
2,0.5294,0.5715,0.48,0.58, FEx0.540y0.592d0.035 
2,0.524,0.5496,0.48,0.55, S 
2,0.5207,0.5499,0.52,0.48, S 
2,0.5026,0.5122,0.54,0.59, S 
2,0.496,0.5301,0.52,0.59, S 
2,0.4829,0.5123,0.53,0.53, S 
2,0.4724,0.5407,0.51,0.53, S 
3,0.4708,0.5342,0.54,0.52, S 
3,0.4952,0.4798,0.54,0.51, S 
3,0.4891,0.4858,0.53,0.52, FB 
3,0.4949,0.5155,0.5,0.53, NA 
3,0.4894,0.5188,0.45,0.53, FEx0.492y0.500d0.079 
3,0.4858,0.4912,0.5,0.55, FB 
3,0.492,0.5184,0.47,0.53, FEx0.486y0.491d0.032 
3,0.5036,0.5228,0.51,0.51, FB 
3,0.5073,0.5282,0.49,0.53, NA 
3,0.5061,0.5123,0.48,0.52, FEx0.508y0.528d0.111 
3,0.4973,0.5074,0.48,0.52, FB 
3,0.5436,0.4,0.48,0.47, FEx0.497y0.507d0.047 
