 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.2161,0.4157,0.4,0.25, S 
1,0.2564,0.4211,0.44,0.21, S 
1,0.3242,0.4485,0.43,0.23, S 
1,0.2014,0.424,0.38,0.23, S 
1,0.1395,0.4366,0.38,0.22, S 
1,0.1976,0.4138,0.37,0.19, S 
1,0.2375,0.3949,0.4,0.19, S 
1,0.2647,0.4376,0.39,0.21, S 
1,0.3165,0.4498,0.4,0.2, S 
1,0.3335,0.435,0.37,0.21, S 
1,0.4032,0.4267,0.42,0.19, S 
2,0.3828,0.458,0.4,0.24, S 
2,0.3749,0.4644,0.41,0.25, S 
2,0.3772,0.4377,0.44,0.23, S 
2,0.3165,0.4179,0.36,0.21, S 
2,0.3105,0.3819,0.35,0.22, S 
2,0.2564,0.4226,0.37,0.18, S 
2,0.2221,0.4762,0.31,0.2, S 
2,0.2422,0.4745,0.37,0.2, S 
2,0.2423,0.4396,0.36,0.2, S 
2,0.2477,0.4455,0.33,0.2, S 
3,0.2521,0.4522,0.31,0.21, S 
3,0.2738,0.4502,0.37,0.21, S 
3,0.4053,0.4486,0.45,0.24, S 
3,0.4569,0.4145,0.4,0.22, S 
3,0.3435,0.3532,0.39,0.21, S 
3,0.3533,0.3537,0.39,0.22, S 
3,0.346,0.3269,0.39,0.21, S 
3,0.3143,0.2857,0.35,0.21, S 
3,0.3517,0.2819,0.36,0.22, S 
4,0.3665,0.2632,0.41,0.22, S 
4,0.3996,0.3027,0.43,0.25, S 
4,0.4249,0.3479,0.47,0.26, FB 
4,0.4347,0.3818,0.45,0.28, NA 
4,0.4412,0.4488,0.49,0.27, FEx0.430y0.365d0.156 
4,0.4456,0.5219,0.44,0.26, S 
4,0.466,0.4703,0.51,0.27, S 
4,0.4671,0.3673,0.44,0.23, S 
4,0.4533,0.2739,0.43,0.25, S 
4,0.449,0.2916,0.43,0.22, S 
4,0.4517,0.2907,0.44,0.22, S 
4,0.4475,0.3336,0.43,0.22, S 
5,0.4446,0.3641,0.41,0.29, S 
5,0.5965,0.5762,0.44,0.27, S 
5,0.5733,0.6309,0.43,0.27, S 
5,0.563,0.6769,0.45,0.25, S 
5,0.4348,0.6787,0.47,0.26, S 
5,0.3397,0.6178,0.54,0.25, S 
5,0.3584,0.5962,0.56,0.25, S 
5,0.4789,0.5287,0.48,0.23, S 
5,0.5567,0.4734,0.39,0.27, S 
5,0.5951,0.433,0.39,0.25, S 
5,0.5969,0.4336,0.39,0.25, S 
5,0.584,0.4374,0.36,0.25, S 
5,0.5705,0.4417,0.36,0.24, S 
6,0.7127,0.3958,0.37,0.21, S 
6,0.6896,0.3759,0.34,0.23, S 
6,0.6909,0.3651,0.32,0.22, FB 
6,0.6406,0.3851,0.35,0.26, FEx0.691y0.365d0.131 
6,0.559,0.3983,0.37,0.24, S 
6,0.56,0.4369,0.34,0.24, S 
6,0.5551,0.4428,0.37,0.25, FB 
6,0.5465,0.4553,0.33,0.21, FEx0.555y0.443d0.069 
7,0.7052,0.4411,0.36,0.22, S 
7,0.7019,0.4614,0.36,0.22, FB 
7,0.732,0.4684,0.32,0.21, FEx0.702y0.461d0.079 
7,0.7078,0.4542,0.35,0.22, FB 
7,0.7069,0.4383,0.38,0.23, NA 
7,0.7097,0.4357,0.37,0.24, FEx0.707y0.446d0.286 
7,0.7101,0.4471,0.37,0.25, FB 
7,0.7112,0.4644,0.35,0.22, NA 
8,0.7126,0.4822,0.36,0.17, NA 
8,0.4201,0.4085,0.39,0.2, S 
8,0.5365,0.3988,0.37,0.23, S 
8,0.5367,0.4721,0.4,0.22, S 
8,0.3808,0.4226,0.41,0.2, S 
8,0.352,0.3889,0.38,0.19, S 
8,0.3873,0.4241,0.4,0.22, S 
8,0.3931,0.4401,0.42,0.2, S 
8,0.4438,0.4646,0.39,0.2, S 
8,0.565,0.4813,0.38,0.23, S 
8,0.7124,0.5121,0.33,0.24, S 
8,0.6911,0.4408,0.32,0.21, S 
9,0.6961,0.4275,0.33,0.21, S 
9,0.7605,0.4049,0.33,0.21, S 
9,0.9104,0.4411,0.24,0.19, S 
9,0.8357,0.4444,0.27,0.17, S 
9,0.8984,0.4391,0.31,0.19, S 
9,0.9829,0.4744,0.33,0.18, S 
9,1.0554,0.4998,0.34,0.22, S 
9,0.6241,0.4682,0.35,0.22, S 
9,0.5255,0.4821,0.37,0.23, S 
9,0.6113,0.4333,0.39,0.23, S 
9,0.6478,0.3998,0.28,0.19, S 
9,0.7637,0.3862,0.33,0.19, S 
