 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4629,0.4323,0.24,0.31, NA 
1,0.462,0.4328,0.24,0.31, NA 
1,0.4619,0.4319,0.24,0.31, NA 
1,0.462,0.4318,0.24,0.32, NA 
1,0.4611,0.4326,0.27,0.31, NA 
1,0.4609,0.4321,0.27,0.31, NA 
1,0.4598,0.4315,0.28,0.31, NA 
1,0.459,0.4323,0.27,0.32, NA 
1,0.4585,0.4321,0.27,0.32, NA 
1,0.4693,0.4345,0.32,0.34, FEx0.462y0.434d0.374 
1,0.475,0.4294,0.32,0.34, FB 
1,0.4764,0.4266,0.28,0.34, NA 
1,0.4783,0.4252,0.28,0.34, NA 
1,0.4789,0.4288,0.31,0.34, NA 
1,0.4773,0.4334,0.32,0.33, NA 
1,0.4758,0.4353,0.31,0.34, NA 
1,0.4752,0.4352,0.31,0.33, NA 
1,0.475,0.4357,0.31,0.33, NA 
1,0.4761,0.435,0.31,0.34, NA 
1,0.4766,0.4345,0.28,0.34, NA 
1,0.4773,0.4335,0.29,0.34, NA 
1,0.4777,0.4318,0.28,0.34, NA 
1,0.4653,0.4305,0.3,0.33, FEx0.477y0.432d0.241 
1,0.48,0.4294,0.24,0.31, FB 
1,0.4961,0.4291,0.24,0.31, NA 
1,0.5006,0.4322,0.2,0.31, NA 
1,0.5015,0.4362,0.2,0.31, NA 
1,0.5006,0.4392,0.2,0.31, NA 
1,0.5006,0.4395,0.2,0.31, NA 
1,0.5013,0.4373,0.24,0.32, NA 
1,0.5019,0.4365,0.24,0.32, NA 
1,0.5014,0.435,0.24,0.31, NA 
1,0.501,0.4338,0.24,0.32, NA 
1,0.502,0.4315,0.24,0.32, NA 
1,0.5025,0.4321,0.24,0.31, NA 
1,0.4989,0.4344,0.24,0.31, NA 
1,0.4917,0.4345,0.25,0.3, NA 
1,0.4993,0.4352,0.28,0.32, NA 
1,0.5056,0.437,0.29,0.31, NA 
1,0.5077,0.4364,0.28,0.32, NA 
1,0.5087,0.4367,0.28,0.31, NA 
1,0.5105,0.4358,0.28,0.32, NA 
1,0.512,0.4356,0.28,0.31, NA 
1,0.5133,0.4367,0.28,0.31, NA 
1,0.5125,0.4349,0.25,0.29, NA 
1,0.5116,0.4341,0.25,0.29, NA 
1,0.5121,0.4339,0.25,0.29, NA 
1,0.5139,0.4328,0.25,0.29, NA 
1,0.5151,0.4326,0.25,0.29, NA 
1,0.5168,0.4276,0.21,0.28, NA 
1,0.5181,0.426,0.21,0.27, NA 
2,0.5174,0.4252,0.21,0.27, NA 
2,0.5166,0.423,0.21,0.27, NA 
2,0.5175,0.4224,0.21,0.27, NA 
2,0.5173,0.4214,0.21,0.26, NA 
2,0.5169,0.421,0.21,0.27, NA 
2,0.5151,0.422,0.21,0.26, NA 
2,0.5147,0.4198,0.21,0.27, NA 
2,0.5143,0.4195,0.21,0.27, NA 
2,0.5111,0.4199,0.21,0.27, NA 
2,0.4869,0.4234,0.21,0.27, FEx0.507y0.431d0.736 
2,0.5096,0.4359,0.2,0.24, FB 
2,0.5305,0.4454,0.2,0.26, NA 
2,0.5401,0.4354,0.17,0.27, NA 
2,0.5438,0.4281,0.14,0.24, FEx0.525y0.439d0.069 
3,0.5915,0.4223,0.19,0.19, NA 
3,0.5908,0.4216,0.19,0.19, NA 
3,0.5906,0.423,0.19,0.19, NA 
3,0.591,0.4238,0.19,0.19, NA 
3,0.5906,0.4242,0.19,0.19, NA 
3,0.5907,0.4246,0.19,0.19, NA 
3,0.5914,0.425,0.19,0.19, NA 
3,0.591,0.4247,0.19,0.18, NA 
3,0.5912,0.4243,0.19,0.18, NA 
3,0.5912,0.4233,0.16,0.17, NA 
3,0.5915,0.4244,0.15,0.17, NA 
3,0.5907,0.4246,0.16,0.16, NA 
3,0.5904,0.4246,0.16,0.17, NA 
3,0.5894,0.423,0.16,0.17, NA 
3,0.5944,0.4258,0.09,0.17, NA 
3,0.5999,0.4283,0.09,0.17, NA 
3,0.6028,0.4307,0.08,0.16, NA 
3,0.6055,0.4331,0.08,0.17, NA 
3,0.6085,0.4349,0.08,0.17, NA 
3,0.6087,0.4325,0.12,0.14, NA 
3,0.6091,0.4299,0.12,0.14, NA 
3,0.6099,0.4282,0.12,0.14, NA 
3,0.6111,0.4266,0.12,0.15, NA 
3,0.6109,0.4261,0.12,0.14, NA 
3,0.6106,0.4276,0.19,0.16, NA 
3,0.6109,0.4288,0.19,0.16, NA 
3,0.6103,0.4291,0.19,0.16, NA 
3,0.61,0.4309,0.19,0.16, NA 
3,0.61,0.4323,0.19,0.16, NA 
3,0.6032,0.4356,0.19,0.16, FEx0.593y0.427d1.040 
3,0.5968,0.4378,0.18,0.15, FB 
4,0.6309,0.4112,0.23,0.13, NA 
4,0.6311,0.4109,0.23,0.13, NA 
4,0.6309,0.4112,0.23,0.13, NA 
4,0.6329,0.4107,0.2,0.13, NA 
4,0.5992,0.4196,0.24,0.19, FEx0.624y0.419d0.228 
4,0.5048,0.4186,0.2,0.25, S 
4,0.2747,0.5226,0.16,1.0, S 
4,0.2747,0.5226,0.15,0.2, S 
4,0.3435,0.4678,0.19,0.17, S 
4,0.3538,0.4651,0.21,0.17, S 
4,0.3431,0.4599,0.23,0.19, FB 
4,0.3401,0.4505,0.21,0.19, NA 
4,0.3433,0.4499,0.24,0.18, NA 
4,0.3353,0.4485,0.25,0.21, FEx0.342y0.454d0.048 
4,0.3349,0.4338,0.22,0.19, S 
4,0.3338,0.4236,0.26,0.21, FB 
4,0.3252,0.431,0.31,0.21, NA 
4,0.3281,0.4415,0.3,0.18, NA 
4,0.3283,0.4448,0.27,0.2, NA 
4,0.3257,0.4431,0.27,0.21, NA 
4,0.3271,0.4433,0.26,0.21, NA 
4,0.3296,0.4433,0.25,0.23, NA 
4,0.3305,0.4422,0.26,0.23, NA 
4,0.3308,0.4416,0.26,0.23, NA 
4,0.3323,0.4403,0.25,0.23, NA 
4,0.3334,0.4393,0.26,0.23, NA 
4,0.3339,0.4412,0.25,0.25, NA 
4,0.3348,0.4409,0.24,0.25, NA 
4,0.3353,0.4408,0.25,0.25, NA 
4,0.335,0.4432,0.25,0.25, NA 
4,0.3361,0.4443,0.24,0.25, NA 
4,0.3365,0.4452,0.28,0.27, NA 
4,0.3378,0.4452,0.28,0.27, NA 
4,0.3268,0.4469,0.3,0.27, FEx0.332y0.441d0.348 
4,0.3355,0.4624,0.27,0.27, FB 
4,0.3478,0.4776,0.26,0.26, NA 
4,0.3556,0.4826,0.23,0.26, NA 
4,0.3604,0.4834,0.23,0.26, NA 
4,0.3623,0.4831,0.23,0.26, NA 
4,0.3631,0.4825,0.23,0.26, NA 
4,0.3621,0.4832,0.24,0.26, NA 
4,0.3608,0.4817,0.24,0.26, NA 
4,0.3597,0.4803,0.24,0.26, NA 
4,0.3577,0.4792,0.25,0.26, NA 
4,0.3613,0.4756,0.27,0.26, NA 
4,0.367,0.4709,0.26,0.26, NA 
5,0.3706,0.4706,0.26,0.26, NA 
5,0.3712,0.468,0.27,0.27, NA 
5,0.375,0.4662,0.22,0.28, NA 
5,0.3776,0.4671,0.23,0.28, NA 
5,0.3779,0.4687,0.23,0.29, NA 
5,0.376,0.471,0.22,0.24, NA 
5,0.3568,0.4695,0.19,0.2, FEx0.362y0.476d0.367 
5,0.3548,0.4678,0.19,0.2, FB 
5,0.3548,0.4647,0.18,0.2, NA 
5,0.3452,0.4642,0.19,0.2, NA 
5,0.3343,0.4712,0.2,0.2, NA 
5,0.3288,0.4759,0.19,0.2, NA 
5,0.3271,0.4776,0.19,0.2, NA 
5,0.3268,0.4771,0.2,0.2, NA 
5,0.3274,0.4767,0.2,0.2, NA 
5,0.3289,0.4761,0.23,0.2, NA 
5,0.3309,0.4759,0.23,0.2, NA 
5,0.333,0.4747,0.23,0.2, NA 
5,0.3346,0.4729,0.23,0.2, NA 
5,0.3365,0.4729,0.23,0.2, NA 
5,0.3379,0.4746,0.19,0.22, NA 
5,0.3398,0.4755,0.19,0.22, NA 
5,0.352,0.4761,0.28,0.24, FEx0.337y0.473d0.305 
5,0.3608,0.4794,0.28,0.24, FB 
5,0.3668,0.4788,0.25,0.24, NA 
5,0.3728,0.4728,0.24,0.24, NA 
5,0.3759,0.4723,0.24,0.26, NA 
5,0.3795,0.4741,0.22,0.26, NA 
5,0.36,0.4704,0.24,0.22, FEx0.371y0.476d0.104 
5,0.3483,0.4639,0.27,0.22, FB 
5,0.3427,0.4638,0.24,0.22, NA 
5,0.3385,0.4685,0.24,0.24, NA 
5,0.3439,0.4784,0.26,0.24, NA 
5,0.3471,0.485,0.26,0.24, NA 
5,0.3482,0.4849,0.23,0.2, NA 
5,0.3478,0.4845,0.27,0.24, NA 
5,0.347,0.4854,0.28,0.24, NA 
5,0.3469,0.4852,0.27,0.24, NA 
5,0.346,0.4838,0.27,0.25, NA 
5,0.3464,0.4827,0.27,0.24, NA 
5,0.3466,0.4809,0.23,0.22, NA 
5,0.3456,0.4795,0.23,0.23, NA 
5,0.346,0.4786,0.23,0.22, NA 
5,0.3455,0.4756,0.24,0.22, NA 
5,0.3464,0.473,0.23,0.22, NA 
5,0.3454,0.4698,0.28,0.24, NA 
5,0.3457,0.4667,0.27,0.24, NA 
5,0.3449,0.4638,0.28,0.25, NA 
5,0.3437,0.4624,0.28,0.24, NA 
5,0.3434,0.4633,0.28,0.24, NA 
6,0.3427,0.4655,0.28,0.22, NA 
6,0.3432,0.4667,0.28,0.22, NA 
6,0.343,0.4667,0.28,0.22, NA 
6,0.3439,0.4666,0.28,0.22, NA 
6,0.3439,0.4676,0.28,0.22, NA 
6,0.3465,0.4672,0.23,0.2, NA 
6,0.3479,0.4677,0.23,0.2, NA 
6,0.3491,0.4667,0.23,0.2, NA 
6,0.3493,0.4666,0.23,0.2, NA 
6,0.3504,0.4661,0.23,0.2, NA 
6,0.3507,0.4656,0.23,0.22, NA 
6,0.3519,0.4651,0.23,0.22, NA 
6,0.3522,0.4635,0.24,0.22, NA 
6,0.3536,0.4616,0.23,0.22, NA 
6,0.3531,0.4598,0.24,0.22, NA 
6,0.3535,0.4583,0.23,0.2, NA 
6,0.3613,0.472,0.28,0.28, FEx0.347y0.471d0.734 
6,0.363,0.479,0.29,0.29, FB 
6,0.367,0.4802,0.32,0.22, NA 
6,0.3727,0.4792,0.32,0.22, NA 
6,0.3751,0.4794,0.29,0.22, NA 
6,0.3754,0.4788,0.29,0.22, NA 
6,0.3746,0.4795,0.29,0.22, NA 
6,0.3743,0.4804,0.29,0.22, NA 
6,0.3748,0.4811,0.29,0.22, NA 
6,0.3748,0.4794,0.34,0.26, NA 
6,0.375,0.4763,0.33,0.26, NA 
6,0.3748,0.4745,0.34,0.26, NA 
6,0.3774,0.4744,0.27,0.29, NA 
6,0.3793,0.4748,0.28,0.29, NA 
6,0.3793,0.4755,0.28,0.29, NA 
6,0.3784,0.4737,0.28,0.29, NA 
6,0.3749,0.4722,0.24,0.32, NA 
6,0.3717,0.4732,0.25,0.31, NA 
6,0.3712,0.473,0.24,0.31, NA 
6,0.3719,0.4728,0.28,0.29, NA 
6,0.3722,0.4727,0.28,0.29, NA 
6,0.3702,0.4735,0.29,0.29, NA 
6,0.3671,0.4739,0.29,0.29, NA 
6,0.3644,0.4739,0.29,0.29, NA 
6,0.3671,0.4759,0.33,0.24, NA 
6,0.3693,0.4777,0.33,0.24, NA 
6,0.3701,0.479,0.33,0.24, NA 
6,0.37,0.4797,0.33,0.24, NA 
6,0.3704,0.481,0.33,0.24, NA 
6,0.3715,0.4809,0.24,0.25, NA 
6,0.3717,0.4807,0.25,0.25, NA 
6,0.374,0.4783,0.24,0.25, NA 
6,0.3755,0.4762,0.25,0.25, NA 
6,0.3737,0.4742,0.26,0.25, NA 
7,0.3701,0.4722,0.26,0.25, NA 
7,0.3674,0.4708,0.26,0.25, NA 
7,0.3758,0.4707,0.21,0.28, NA 
7,0.3822,0.4697,0.21,0.28, NA 
7,0.3877,0.467,0.2,0.28, NA 
7,0.3914,0.4664,0.24,0.28, NA 
7,0.3937,0.4668,0.24,0.28, NA 
7,0.395,0.4676,0.24,0.28, NA 
7,0.3974,0.4699,0.23,0.28, NA 
7,0.3981,0.4714,0.23,0.28, NA 
7,0.3976,0.4728,0.27,0.29, NA 
7,0.3982,0.4733,0.27,0.29, NA 
7,0.4216,0.4699,0.35,0.34, FEx0.377y0.475d0.898 
7,0.4322,0.4532,0.39,0.33, FB 
7,0.4279,0.4547,0.4,0.33, NA 
7,0.426,0.4516,0.44,0.35, NA 
7,0.4297,0.4531,0.43,0.36, NA 
7,0.4322,0.4565,0.43,0.35, NA 
7,0.4336,0.4573,0.43,0.35, NA 
7,0.433,0.4584,0.43,0.35, NA 
7,0.433,0.4589,0.39,0.35, NA 
7,0.4336,0.4587,0.38,0.35, NA 
7,0.4346,0.4597,0.38,0.35, NA 
7,0.427,0.4599,0.4,0.35, NA 
7,0.4291,0.4545,0.34,0.34, NA 
7,0.4334,0.4534,0.34,0.33, NA 
7,0.4349,0.4549,0.34,0.33, NA 
7,0.4347,0.4523,0.42,0.36, NA 
7,0.4341,0.4523,0.43,0.35, NA 
7,0.4337,0.4536,0.43,0.35, NA 
7,0.4338,0.4527,0.42,0.35, NA 
7,0.4341,0.4523,0.42,0.36, NA 
7,0.4342,0.4525,0.42,0.36, NA 
7,0.4335,0.4537,0.42,0.35, NA 
7,0.4342,0.4539,0.42,0.35, NA 
7,0.4357,0.452,0.38,0.35, NA 
7,0.4369,0.4505,0.38,0.35, NA 
7,0.4367,0.4483,0.38,0.35, NA 
7,0.4379,0.4491,0.38,0.35, NA 
7,0.4391,0.4503,0.38,0.35, NA 
7,0.4369,0.4506,0.38,0.35, NA 
7,0.4338,0.4499,0.38,0.35, NA 
7,0.4405,0.4511,0.29,0.35, NA 
