 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4299,0.2999,0.21,0.61, NA 
1,0.4492,0.245,0.13,0.61, NA 
1,0.4857,0.4382,0.25,0.66, BE 
1,0.4972,0.4841,0.25,0.7, S 
1,0.5218,0.4245,0.25,0.72, S 
1,0.524,0.4215,0.26,0.74, S 
1,0.5326,0.4339,0.27,0.74, S 
1,0.529,0.4354,0.27,0.73, S 
2,0.5335,0.4149,0.26,0.74, S 
2,0.5311,0.4112,0.25,0.75, S 
2,0.4985,0.384,0.24,0.71, S 
2,0.5182,0.4021,0.24,0.7, S 
2,0.4766,0.3885,0.26,0.71, S 
2,0.4799,0.4077,0.26,0.72, S 
2,0.4464,0.3162,0.28,0.76, S 
2,0.473,0.3207,0.29,0.76, S 
2,0.4429,0.3496,0.28,0.79, S 
2,0.4553,0.3258,0.27,0.79, S 
3,0.4593,0.313,0.24,0.71, BE 
3,0.4842,0.2543,0.23,0.7, S 
3,0.463,0.3377,0.23,0.68, S 
3,0.4814,0.4184,0.21,0.62, S 
4,0.4925,0.4934,0.22,0.74, S 
4,0.5849,0.5175,0.23,0.71, S 
4,0.439,0.5268,0.26,0.76, S 
4,0.451,0.5716,0.25,0.75, S 
4,0.4742,0.5745,0.25,0.74, S 
4,0.5005,0.5612,0.26,0.7, S 
4,0.5028,0.5996,0.24,0.75, S 
5,0.5149,0.6216,0.25,0.76, S 
5,0.5013,0.5936,0.28,0.69, S 
5,0.5016,0.5191,0.29,0.76, S 
5,0.5025,0.5366,0.28,0.73, S 
5,0.5037,0.4872,0.3,0.76, S 
5,0.5155,0.4572,0.26,0.73, S 
5,0.5108,0.4807,0.28,0.76, S 
5,0.5113,0.4734,0.27,0.79, FB 
5,0.5126,0.3719,0.27,0.74, FEx0.511y0.473d0.072 
5,0.4951,0.3107,0.26,0.7, S 
5,0.4846,0.2863,0.26,0.72, S 
5,0.4787,0.318,0.27,0.73, S 
6,0.4745,0.336,0.26,0.7, S 
6,0.4836,0.3333,0.25,0.69, FB 
6,0.4544,0.3518,0.25,0.67, FEx0.484y0.333d0.102 
6,0.4189,0.4202,0.25,0.67, S 
6,0.4255,0.3981,0.25,0.69, S 
6,0.4406,0.3867,0.24,0.68, S 
6,0.4377,0.3218,0.23,0.66, S 
6,0.449,0.2779,0.23,0.65, S 
6,0.4617,0.2341,0.24,0.65, S 
7,0.4634,0.2653,0.23,0.66, S 
7,0.4667,0.3163,0.21,0.61, S 
7,0.4738,0.3739,0.2,0.57, S 
7,0.48,0.4269,0.17,0.51, BE 
7,0.5065,0.3449,0.19,0.56, S 
7,0.5004,0.3529,0.21,0.6, S 
7,0.5,0.3491,0.19,0.53, S 
8,0.7387,0.3118,0.19,0.54, S 
8,0.754,0.312,0.19,0.52, S 
8,0.7697,0.3172,0.2,0.54, S 
8,0.4902,0.3865,0.18,0.5, S 
8,0.5,0.4002,0.18,0.49, S 
8,0.5004,0.4155,0.18,0.45, S 
8,0.5001,0.6829,0.19,0.47, S 
8,0.5308,0.4777,0.2,0.57, S 
8,0.5351,0.4738,0.21,0.62, S 
8,0.5302,0.4669,0.21,0.64, S 
9,0.5184,0.4674,0.23,0.63, S 
9,0.4951,0.4173,0.24,0.7, S 
9,0.494,0.3833,0.24,0.66, S 
9,0.4989,0.3737,0.24,0.67, S 
9,0.4892,0.3781,0.26,0.69, S 
9,0.4788,0.3903,0.25,0.72, S 
9,0.4762,0.4163,0.23,0.74, S 
9,0.4915,0.4358,0.25,0.73, S 
9,0.4806,0.4111,0.24,0.7, S 
9,0.514,0.3842,0.24,0.69, S 
