 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4762,0.5151,0.66,0.52, NA 
1,0.4695,0.5136,0.66,0.52, NA 
1,0.4732,0.5115,0.75,0.62, NA 
1,0.4804,0.5078,0.76,0.62, NA 
1,0.4722,0.5023,0.77,0.62, FEx0.476y0.516d0.727 
1,0.4909,0.5093,0.83,0.81, FB 
1,0.5013,0.5137,0.83,0.8, NA 
1,0.5062,0.5092,0.9,0.84, NA 
2,0.5281,0.5039,0.84,0.81, FEx0.500y0.511d0.463 
2,0.5388,0.5014,0.84,0.79, FB 
2,0.5393,0.514,0.86,0.77, NA 
2,0.5435,0.5143,0.88,0.73, FEx0.539y0.508d0.365 
2,0.5517,0.5094,0.78,0.71, FB 
2,0.5617,0.5139,0.85,0.7, FEx0.552y0.509d0.206 
3,0.5786,0.4925,0.67,0.56, S 
3,0.585,0.4763,0.67,0.58, FB 
3,0.6035,0.5008,0.61,0.65, FEx0.585y0.476d0.241 
3,0.6121,0.5131,0.59,0.65, FB 
3,0.6201,0.5033,0.64,0.65, FEx0.612y0.513d0.203 
4,0.6248,0.5109,0.62,0.65, FB 
4,0.6313,0.5179,0.63,0.65, NA 
4,0.6358,0.5145,0.54,0.66, NA 
4,0.6234,0.5012,0.55,0.64, FEx0.631y0.514d0.541 
4,0.6367,0.4957,0.47,0.41, S 
5,0.6535,0.4957,0.47,0.41, FB 
5,0.655,0.5016,0.37,0.37, NA 
5,0.6533,0.5045,0.37,0.38, NA 
5,0.5023,0.5388,0.54,0.33, FEx0.654y0.501d0.498 
5,0.4315,0.5148,0.7,0.4, S 
5,0.4327,0.5102,0.72,0.53, S 
6,0.4134,0.5247,0.75,0.61, S 
6,0.4262,0.5207,0.76,0.71, S 
6,0.4403,0.5255,0.78,0.27, S 
6,0.4474,0.5294,0.72,0.58, S 
6,0.4478,0.5369,0.66,0.64, S 
7,0.4603,0.5255,0.65,0.64, S 
7,0.4631,0.5327,0.67,0.59, S 
7,0.4856,0.5165,0.78,0.73, S 
7,0.4898,0.5093,0.71,0.6, FB 
7,0.4913,0.5055,0.72,0.66, NA 
8,0.4957,0.506,0.71,0.66, NA 
8,0.4984,0.5061,0.71,0.56, NA 
8,0.5304,0.5256,0.79,0.73, FEx0.494y0.507d0.601 
8,0.5315,0.5291,0.79,0.76, FB 
8,0.5245,0.5334,0.82,0.83, NA 
9,0.5263,0.5215,0.77,0.74, FEx0.528y0.531d0.499 
9,0.5381,0.5085,0.71,0.71, S 
9,0.5431,0.5266,0.71,0.6, FB 
9,0.5525,0.5262,0.64,0.5, FEx0.543y0.527d0.221 
9,0.5585,0.5145,0.61,0.59, FB 
