 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6187,0.4216,0.5,0.37, S 
1,0.651,0.4695,0.51,0.32, S 
1,0.6962,0.4953,0.56,0.29, S 
1,0.6962,0.4953,0.49,0.34, S 
1,0.5666,0.364,0.48,0.36, S 
1,0.6311,0.3945,0.44,0.33, S 
1,0.7345,0.3693,0.44,0.26, S 
2,0.6644,0.3852,0.46,0.31, S 
2,0.7098,0.4402,0.49,0.28, S 
2,0.714,0.5051,0.47,0.3, S 
2,0.7127,0.4125,0.5,0.27, S 
2,0.727,0.3474,0.48,0.26, S 
2,0.7569,0.4126,0.53,0.28, S 
2,0.7824,0.4539,0.57,0.29, S 
3,0.7942,0.532,0.59,0.27, S 
3,0.8096,0.5995,0.67,0.34, S 
3,0.1961,0.4007,0.56,0.34, S 
3,0.0992,0.4392,0.69,0.32, S 
3,0.5062,0.4745,0.61,0.33, S 
3,0.4459,0.4997,0.59,0.33, S 
4,0.4196,0.5235,0.62,0.33, S 
4,0.3858,0.6402,0.65,0.34, S 
4,0.3433,0.7058,0.61,0.34, S 
4,0.3041,0.7784,0.46,0.35, S 
4,0.5664,0.4419,0.42,0.28, S 
4,0.5758,0.3673,0.42,0.31, S 
4,0.6876,0.3083,0.4,0.33, S 
4,0.6547,0.3147,0.45,0.31, S 
5,0.5529,0.4088,0.45,0.3, S 
5,0.5562,0.4862,0.48,0.28, S 
5,0.5762,0.5174,0.5,0.32, S 
5,0.5778,0.4846,0.51,0.33, S 
5,0.5548,0.4823,0.51,0.28, S 
5,0.5682,0.4871,0.49,0.27, FB 
5,0.6281,0.4612,0.48,0.34, FEx0.568y0.487d0.189 
5,0.6789,0.4321,0.46,0.32, S 
6,0.7246,0.407,0.51,0.27, S 
6,0.7246,0.407,0.57,0.29, S 
6,0.3433,0.4458,0.59,0.28, S 
6,0.2955,0.4615,0.51,0.34, S 
6,0.5724,0.5225,0.5,0.37, S 
6,0.5536,0.5266,0.56,0.4, S 
6,0.526,0.5221,0.59,0.36, S 
6,0.5292,0.514,0.56,0.33, S 
6,0.5254,0.4667,0.53,0.33, S 
6,0.5297,0.4742,0.51,0.34, FB 
7,0.5493,0.4682,0.49,0.33, FEx0.530y0.474d0.123 
7,0.5634,0.4563,0.49,0.32, FB 
7,0.5388,0.496,0.54,0.34, FEx0.563y0.456d0.099 
7,0.5371,0.5198,0.52,0.33, S 
7,0.5388,0.5353,0.52,0.3, FB 
7,0.5376,0.5373,0.57,0.33, NA 
7,0.5501,0.5597,0.55,0.34, NA 
7,0.5588,0.5681,0.52,0.36, NA 
7,0.569,0.5634,0.52,0.36, FEx0.546y0.550d0.302 
8,0.563,0.5696,0.53,0.33, FB 
8,0.5481,0.5749,0.53,0.33, NA 
8,0.5447,0.5873,0.51,0.33, NA 
8,0.548,0.5951,0.51,0.33, NA 
8,0.5523,0.5955,0.51,0.33, NA 
8,0.5552,0.594,0.51,0.34, NA 
8,0.5441,0.6014,0.5,0.29, FEx0.552y0.586d0.478 
8,0.532,0.6078,0.5,0.29, S 
8,0.5198,0.5587,0.48,0.29, S 
8,0.5115,0.5198,0.5,0.27, S 
8,0.5092,0.4305,0.49,0.29, S 
9,0.4683,0.4713,0.45,0.28, S 
9,0.4555,0.4474,0.47,0.27, FB 
9,0.467,0.4652,0.44,0.27, NA 
9,0.4682,0.4562,0.47,0.27, NA 
9,0.4745,0.4534,0.46,0.28, NA 
9,0.48,0.4634,0.47,0.25, FEx0.466y0.456d0.378 
9,0.4805,0.5188,0.52,0.29, S 
9,0.4617,0.5218,0.51,0.28, S 
