 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4779,0.572,0.55,0.49, NA 
1,0.4539,0.5381,0.55,0.55, S 
1,0.449,0.5405,0.54,0.55, S 
1,0.4621,0.4935,0.54,0.51, S 
1,0.4618,0.4089,0.5,0.56, S 
1,0.4688,0.4271,0.48,0.56, S 
1,0.4741,0.4247,0.49,0.56, FB 
1,0.4754,0.4238,0.5,0.56, NA 
1,0.4746,0.4442,0.5,0.57, FEx0.475y0.424d0.063 
1,0.4827,0.4374,0.49,0.56, S 
1,0.4892,0.4512,0.49,0.54, S 
1,0.4891,0.4589,0.47,0.53, S 
1,0.4915,0.4846,0.48,0.52, S 
1,0.4991,0.495,0.49,0.51, S 
2,0.505,0.4958,0.5,0.5, S 
2,0.4849,0.497,0.51,0.48, S 
2,0.4947,0.5119,0.49,0.5, S 
2,0.5554,0.4176,0.51,0.51, S 
2,0.6008,0.3517,0.39,0.36, S 
2,0.6008,0.3517,0.28,0.45, S 
2,0.8375,0.3649,0.3,0.38, S 
2,0.8471,0.2785,0.35,0.41, S 
2,0.8954,0.1823,0.27,0.48, S 
2,0.8812,0.2111,0.26,0.42, S 
2,0.7872,0.1799,0.34,0.43, S 
2,0.7499,0.1264,0.36,0.44, S 
2,0.747,0.1261,0.32,0.39, S 
2,0.6721,0.1266,0.34,0.36, S 
2,0.6377,0.1324,0.34,0.39, S 
2,0.6645,0.1492,0.31,0.36, S 
3,0.3821,0.6021,0.4,0.44, S 
3,0.3786,0.5369,0.47,0.5, FB 
3,0.3837,0.5497,0.45,0.51, FEx0.377y0.532d0.076 
3,0.3797,0.5998,0.39,0.53, FB 
3,0.3754,0.6016,0.39,0.53, NA 
3,0.3724,0.6048,0.39,0.53, NA 
3,0.379,0.6088,0.39,0.51, NA 
3,0.3849,0.6146,0.39,0.51, NA 
3,0.387,0.6206,0.38,0.54, NA 
4,0.3877,0.6235,0.38,0.54, NA 
4,0.3871,0.6257,0.38,0.54, NA 
4,0.3869,0.6296,0.38,0.55, NA 
4,0.391,0.6216,0.43,0.57, NA 
4,0.4034,0.5823,0.44,0.58, FEx0.383y0.615d0.323 
4,0.4026,0.5835,0.46,0.59, S 
4,0.4195,0.5084,0.54,0.55, S 
4,0.4257,0.5239,0.57,0.53, S 
4,0.433,0.5129,0.54,0.54, S 
4,0.4531,0.5666,0.46,0.6, S 
4,0.4565,0.566,0.48,0.59, FB 
4,0.4489,0.5727,0.48,0.59, S 
4,0.473,0.4747,0.56,0.59, FEx0.514y0.529d0.103 
4,0.4418,0.49,0.57,0.57, S 
5,0.4498,0.5117,0.56,0.55, FB 
5,0.4515,0.4948,0.56,0.56, NA 
5,0.4549,0.4952,0.57,0.58, NA 
5,0.4643,0.5022,0.55,0.56, NA 
5,0.444,0.4482,0.55,0.57, FEx0.455y0.501d0.218 
5,0.4411,0.4606,0.51,0.54, S 
5,0.5579,0.4403,0.53,0.57, FEx0.434y0.459d0.092 
5,0.5463,0.4395,0.52,0.55, S 
5,0.5484,0.4306,0.52,0.55, FB 
5,0.5247,0.4369,0.5,0.56, FEx0.548y0.431d0.044 
5,0.4123,0.4557,0.49,0.46, S 
5,0.4131,0.4425,0.49,0.5, S 
5,0.4223,0.455,0.48,0.5, FB 
5,0.4346,0.454,0.48,0.5, NA 
5,0.426,0.4676,0.49,0.5, NA 
5,0.4216,0.4739,0.5,0.5, NA 
5,0.4245,0.4723,0.48,0.51, FEx0.426y0.462d0.115 
5,0.4995,0.4662,0.56,0.61, S 
8,0.734,0.3927,0.59,0.61, S 
8,0.6644,0.3037,0.55,0.64, S 
8,0.6514,0.1556,0.62,0.59, S 
8,0.6343,0.1551,0.48,0.56, S 
8,0.6359,0.1652,0.5,0.53, S 
8,0.6497,0.1608,0.49,0.58, S 
8,0.6568,0.1098,0.42,0.54, S 
8,0.6708,0.1297,0.43,0.47, S 
8,0.6833,0.1226,0.42,0.46, FB 
8,0.6806,0.1254,0.4,0.47, FEx0.683y0.123d0.028 
8,0.8136,0.3167,0.45,0.48, S 
8,0.8617,0.4422,0.44,0.49, S 
9,0.6818,0.5758,0.32,0.44, S 
9,0.7326,0.2049,0.33,0.44, S 
9,0.7172,0.0952,0.36,0.47, S 
9,0.7086,0.0983,0.36,0.45, S 
9,0.7292,0.1192,0.35,0.49, FB 
9,0.7315,0.1117,0.35,0.5, NA 
9,0.7095,0.1242,0.34,0.49, NA 
