 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5079,0.6348,0.5,0.58, S 
1,0.5099,0.6384,0.51,0.6, S 
1,0.5174,0.5741,0.49,0.55, S 
1,0.523,0.5455,0.51,0.51, S 
1,0.5245,0.6226,0.5,0.61, S 
1,0.5272,0.6704,0.28,0.45, S 
2,0.4915,0.7057,0.47,0.62, S 
2,0.4552,0.6911,0.44,0.55, S 
2,0.4865,0.5764,0.4,0.45, S 
2,0.4552,0.5285,0.43,0.48, S 
2,0.4985,0.3736,0.42,0.48, S 
2,0.5037,0.3921,0.42,0.5, S 
2,0.498,0.3429,0.43,0.5, S 
2,0.5267,0.4959,0.44,0.46, S 
3,0.5358,0.4805,0.41,0.5, S 
3,0.5464,0.4487,0.43,0.49, S 
3,0.552,0.4431,0.43,0.51, S 
3,0.5475,0.4579,0.43,0.51, S 
3,0.5344,0.4825,0.44,0.51, FB 
3,0.5417,0.4847,0.49,0.51, FEx0.534y0.483d0.117 
3,0.5013,0.5357,0.48,0.48, S 
3,0.5029,0.5606,0.47,0.47, S 
3,0.4894,0.4925,0.45,0.49, S 
4,0.4761,0.4991,0.46,0.52, S 
4,0.4996,0.5024,0.45,0.52, S 
4,0.4902,0.5423,0.45,0.53, FB 
4,0.4834,0.5663,0.46,0.53, NA 
4,0.502,0.5467,0.48,0.54, NA 
4,0.5006,0.5645,0.47,0.53, FEx0.492y0.552d0.314 
4,0.4931,0.6587,0.46,0.54, S 
4,0.5155,0.714,0.5,0.7, S 
4,0.5468,0.7909,0.57,0.51, S 
5,0.5737,0.863,0.54,0.49, BE 
5,0.5119,0.5092,0.49,0.52, S 
5,0.521,0.4967,0.49,0.51, S 
5,0.5197,0.4904,0.49,0.54, S 
5,0.5521,0.2885,0.46,0.54, S 
5,0.522,0.264,0.46,0.54, S 
5,0.4586,0.319,0.47,0.52, S 
5,0.42,0.38,0.44,0.48, S 
6,0.3782,0.4312,0.44,0.45, S 
6,0.4029,0.5191,0.43,0.45, S 
6,0.3924,0.5195,0.45,0.46, S 
6,0.4004,0.5036,0.47,0.48, FB 
6,0.4072,0.5345,0.49,0.49, FEx0.400y0.504d0.109 
6,0.4085,0.5469,0.49,0.5, S 
6,0.4393,0.5372,0.49,0.52, S 
6,0.5109,0.6969,0.48,0.59, S 
6,0.5022,0.6601,0.49,0.59, S 
7,0.5229,0.6927,0.46,0.6, S 
7,0.4515,0.5872,0.51,0.5, S 
7,0.4638,0.5797,0.48,0.53, S 
7,0.4891,0.5886,0.49,0.51, S 
7,0.5043,0.6246,0.51,0.54, S 
7,0.4844,0.538,0.49,0.54, S 
7,0.496,0.5146,0.52,0.55, FB 
7,0.5,0.5098,0.51,0.53, FEx0.496y0.515d0.117 
7,0.508,0.5016,0.51,0.55, FB 
8,0.5052,0.5354,0.51,0.54, FEx0.508y0.502d0.115 
8,0.4887,0.3708,0.53,0.56, S 
8,0.5014,0.4739,0.49,0.56, S 
8,0.4906,0.608,0.46,0.53, S 
8,0.4843,0.7182,0.41,0.56, S 
8,0.546,0.8821,0.32,0.42, S 
9,0.546,0.8821,0.48,0.57, S 
9,0.546,0.8821,0.46,0.49, S 
9,0.9081,0.3815,0.46,0.45, S 
9,0.7776,0.4569,0.47,0.56, S 
9,0.7014,0.4996,0.39,0.53, S 
9,0.556,0.3594,0.39,0.53, S 
9,0.5207,0.3456,0.41,0.45, S 
