 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5537,0.6208,0.2,0.46, S 
1,0.5514,0.6068,0.2,0.45, S 
1,0.5416,0.6982,0.2,0.52, S 
1,0.5235,0.503,0.17,0.43, S 
1,0.5081,0.3765,0.18,0.34, S 
1,0.4845,0.281,0.18,0.31, S 
1,0.4754,0.3435,0.19,0.37, S 
1,0.5093,0.4039,0.19,0.44, S 
1,0.5122,0.5338,0.21,0.5, S 
1,0.5257,0.6399,0.22,0.54, S 
2,0.5321,0.6768,0.22,0.55, S 
2,0.5418,0.6833,0.22,0.58, S 
2,0.5222,0.6484,0.21,0.55, S 
2,0.5567,0.6843,0.18,0.43, S 
2,0.5445,0.6642,0.17,0.42, S 
2,0.5507,0.567,0.18,0.45, S 
2,0.5359,0.5722,0.2,0.45, S 
3,0.5471,0.6119,0.21,0.5, S 
3,0.5308,0.5524,0.22,0.51, S 
3,0.515,0.5637,0.22,0.53, S 
3,0.513,0.5656,0.21,0.5, S 
3,0.519,0.5583,0.22,0.48, S 
3,0.5296,0.535,0.21,0.49, S 
3,0.5444,0.4142,0.18,0.41, S 
3,0.5715,0.2538,0.19,0.42, S 
4,0.5562,0.2751,0.19,0.37, S 
4,0.5392,0.2768,0.17,0.38, FB 
4,0.535,0.2776,0.16,0.36, FEx0.539y0.277d0.169 
4,0.5567,0.2849,0.16,0.31, S 
4,0.5708,0.2901,0.15,0.34, S 
4,0.5489,0.3645,0.12,0.28, S 
4,0.5697,0.2625,0.13,0.26, S 
5,0.5755,0.2574,0.14,0.29, FB 
5,0.5572,0.2362,0.12,0.27, FEx0.575y0.257d0.100 
5,0.5592,0.2253,0.13,0.26, FB 
5,0.5626,0.2268,0.13,0.25, FEx0.559y0.225d0.088 
5,0.5704,0.2325,0.14,0.26, FB 
5,0.5672,0.264,0.14,0.31, FEx0.570y0.232d0.086 
5,0.5807,0.3448,0.14,0.3, S 
5,0.587,0.3252,0.15,0.32, S 
5,0.5782,0.3384,0.14,0.28, S 
5,0.5815,0.3769,0.12,0.25, S 
6,0.5864,0.3782,0.12,0.25, S 
6,0.6135,0.3385,0.1,0.25, S 
6,0.6343,0.312,0.12,0.29, S 
6,0.5762,0.5498,0.11,0.29, S 
6,0.5413,0.4976,0.12,0.24, S 
6,0.5558,0.6382,0.14,0.25, S 
6,0.5551,0.6488,0.16,0.29, S 
7,0.5023,0.6091,0.17,0.39, S 
7,0.5048,0.633,0.18,0.41, S 
7,0.5496,0.6182,0.18,0.39, S 
7,0.5834,0.6211,0.16,0.38, S 
7,0.5603,0.6249,0.17,0.41, S 
7,0.5906,0.6825,0.19,0.44, S 
8,0.588,0.7295,0.2,0.47, S 
8,0.5434,0.7248,0.18,0.46, S 
8,0.5254,0.6248,0.18,0.42, S 
8,0.5531,0.614,0.18,0.44, S 
8,0.5451,0.6433,0.18,0.43, S 
8,0.5304,0.6379,0.18,0.45, S 
9,0.5077,0.6532,0.19,0.46, S 
9,0.5104,0.6733,0.2,0.44, S 
9,0.5248,0.6981,0.2,0.47, S 
9,0.5333,0.7334,0.19,0.5, S 
9,0.5463,0.7114,0.19,0.46, S 
9,0.5498,0.7062,0.19,0.5, S 
9,0.5547,0.6662,0.19,0.48, S 
9,0.4962,0.6721,0.2,0.46, S 
