 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.6043,0.4548,0.59,0.42, NA 
1,0.6013,0.4629,0.62,0.39, FEx0.607y0.446d0.550 
1,0.5984,0.4559,0.62,0.39, FB 
1,0.6169,0.4494,0.7,0.51, FEx0.598y0.456d0.185 
1,0.6094,0.4413,0.73,0.57, FB 
1,0.6336,0.4434,0.74,0.64, FEx0.609y0.441d0.227 
2,0.629,0.4442,0.64,0.58, FB 
2,0.6504,0.4493,0.65,0.47, FEx0.629y0.444d0.177 
2,0.6106,0.4601,0.6,0.48, S 
2,0.5857,0.4689,0.77,0.48, S 
2,0.3988,0.4652,0.78,0.57, S 
3,0.4218,0.4579,0.72,0.62, S 
3,0.4455,0.4587,0.59,0.5, S 
3,0.4322,0.4567,0.59,0.5, S 
3,0.4658,0.447,0.57,0.44, S 
3,0.4658,0.4449,0.56,0.5, S 
4,0.4659,0.4422,0.53,0.45, FB 
4,0.4671,0.439,0.47,0.35, FEx0.466y0.442d0.173 
4,0.4688,0.4407,0.47,0.35, FB 
4,0.4913,0.448,0.39,0.29, FEx0.469y0.441d0.140 
4,0.4991,0.4385,0.46,0.35, FB 
5,0.4995,0.4316,0.41,0.33, NA 
5,0.5063,0.4418,0.48,0.38, FEx0.499y0.435d0.332 
5,0.5252,0.4468,0.54,0.36, S 
5,0.532,0.4329,0.6,0.48, FB 
5,0.5373,0.4368,0.66,0.5, NA 
5,0.5551,0.4592,0.56,0.43, FEx0.535y0.435d0.365 
6,0.5743,0.4632,0.61,0.49, S 
6,0.5761,0.4588,0.61,0.49, S 
6,0.5773,0.4555,0.64,0.52, FB 
6,0.5771,0.4536,0.64,0.53, FEx0.577y0.455d0.101 
6,0.5806,0.4532,0.61,0.43, FB 
6,0.5747,0.4555,0.61,0.42, FEx0.581y0.453d0.171 
6,0.5667,0.4597,0.61,0.42, FB 
7,0.5602,0.4567,0.61,0.41, NA 
7,0.5826,0.4592,0.46,0.42, FEx0.563y0.458d0.291 
7,0.6015,0.4569,0.47,0.41, FB 
7,0.6026,0.4544,0.47,0.41, NA 
7,0.61,0.4552,0.47,0.33, NA 
7,0.6162,0.45,0.48,0.32, NA 
7,0.617,0.4464,0.48,0.32, NA 
7,0.6223,0.4483,0.47,0.39, NA 
7,0.6267,0.4503,0.57,0.35, FEx0.612y0.452d0.649 
8,0.4083,0.453,0.57,0.46, S 
8,0.4058,0.4714,0.62,0.48, S 
8,0.4354,0.4606,0.63,0.49, S 
8,0.4226,0.4677,0.63,0.53, FB 
8,0.4478,0.4412,0.51,0.5, FEx0.423y0.468d0.174 
8,0.4592,0.449,0.47,0.45, FB 
9,0.4679,0.4355,0.52,0.44, FEx0.459y0.449d0.219 
9,0.4653,0.423,0.52,0.44, S 
9,0.4649,0.4225,0.45,0.33, FB 
9,0.4698,0.4255,0.45,0.32, NA 
9,0.4723,0.4357,0.47,0.32, NA 
9,0.4709,0.4374,0.48,0.32, NA 
