 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4205,0.1498,0.31,0.33, S 
1,0.4295,0.1605,0.28,0.32, S 
1,0.5561,0.2679,0.31,0.29, S 
1,0.5442,0.286,0.34,0.32, S 
1,0.5538,0.3247,0.35,0.36, S 
1,0.5609,0.3405,0.35,0.42, S 
1,0.5517,0.2706,0.4,0.33, S 
2,0.5025,0.337,0.43,0.38, S 
2,0.494,0.3404,0.44,0.33, S 
2,0.495,0.3524,0.43,0.38, S 
2,0.4914,0.3645,0.36,0.37, BE 
2,0.5032,0.3648,0.4,0.42, S 
2,0.4889,0.3757,0.44,0.43, S 
2,0.5087,0.4119,0.42,0.43, S 
2,0.5032,0.4373,0.45,0.48, S 
2,0.4879,0.447,0.42,0.46, S 
3,0.4948,0.4182,0.43,0.4, S 
3,0.4817,0.4287,0.41,0.4, FB 
3,0.4725,0.4319,0.32,0.36, S 
3,0.4725,0.4319,0.37,0.36, BE 
4,0.4725,0.4319,0.35,0.18, S 
4,0.4725,0.4319,0.31,0.34, S 
4,0.4989,0.3475,0.32,0.35, S 
4,0.4897,0.335,0.35,0.34, S 
4,0.4863,0.3024,0.32,0.32, S 
4,0.6383,0.2025,0.31,0.31, S 
5,0.6179,0.2343,0.33,0.32, S 
5,0.6325,0.2364,0.42,0.48, BE 
5,0.5679,0.4627,0.38,0.43, S 
5,0.4555,0.2657,0.41,0.42, S 
6,0.3829,0.1772,0.44,0.35, S 
6,0.4062,0.2304,0.37,0.36, S 
6,0.4425,0.2762,0.41,0.38, S 
6,0.4683,0.3128,0.4,0.38, BE 
6,0.4884,0.3105,0.42,0.4, S 
6,0.4875,0.3062,0.42,0.42, S 
6,0.469,0.3246,0.43,0.44, S 
6,0.4397,0.3677,0.45,0.49, S 
7,0.4424,0.3673,0.43,0.45, S 
7,0.4234,0.3381,0.44,0.44, S 
7,0.4032,0.3185,0.41,0.41, S 
7,0.4347,0.3185,0.42,0.44, S 
7,0.4528,0.3133,0.19,0.29, S 
7,0.4528,0.3133,0.38,0.28, S 
7,0.8392,0.3235,0.4,0.34, S 
7,0.8045,0.3316,0.43,0.38, S 
7,0.7948,0.3527,0.39,0.38, S 
7,0.7652,0.3491,0.43,0.4, S 
8,0.876,0.35,0.44,0.39, S 
8,0.8954,0.3082,0.49,0.41, S 
8,0.8811,0.2598,0.54,0.34, S 
8,0.9916,0.2338,0.42,0.39, S 
8,0.9084,0.3596,0.48,0.38, S 
8,0.8712,0.2558,0.42,0.3, S 
8,0.8375,0.2562,0.43,0.35, S 
8,0.8357,0.306,0.36,0.28, S 
8,0.8197,0.2771,0.3,0.25, S 
9,0.7896,0.2856,0.28,0.26, S 
9,0.802,0.2558,0.3,0.3, S 
9,0.7369,0.1987,0.29,0.25, S 
9,0.8358,0.1136,0.24,0.26, S 
9,0.8039,0.1544,0.24,0.22, S 
9,0.7785,0.1851,0.21,0.22, S 
9,0.7025,0.194,0.22,0.23, S 
9,0.8289,0.1978,0.18,0.24, S 
9,0.774,0.1741,0.22,0.22, S 
9,0.698,0.1566,0.25,0.24, S 
