 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.243,0.7629,0.34,0.21, FB 
1,0.3165,0.7832,0.35,0.28, FEx0.243y0.763d0.148 
1,0.3587,0.7979,0.31,0.4, BE 
1,0.8277,0.6506,0.32,0.36, S 
1,0.8991,0.6637,0.18,0.18, S 
2,0.9929,0.6478,0.37,0.23, BE 
2,0.2433,0.7448,0.37,0.2, S 
2,0.2792,0.7238,0.28,0.28, S 
2,0.2692,0.7405,0.27,0.31, FB 
2,0.3497,0.8078,0.42,0.31, FEx0.269y0.741d0.183 
3,0.5533,1.1821,0.39,0.35, BE 
3,0.5028,0.7733,0.39,0.31, S 
3,0.5417,0.7532,0.34,0.29, S 
4,0.5806,0.7181,0.19,0.17, S 
4,0.3911,0.6983,0.32,0.23, S 
4,0.387,0.7171,0.32,0.21, FB 
4,0.2437,0.7201,0.28,0.18, FEx0.387y0.717d0.159 
5,0.2599,0.6976,0.22,0.15, S 
5,0.2558,0.6802,0.22,0.14, FB 
5,0.3601,0.7176,0.26,0.22, FEx0.256y0.680d0.096 
5,0.3443,0.7366,0.3,0.2, FB 
5,0.3927,0.7102,0.32,0.23, FEx0.344y0.737d0.094 
5,0.4429,0.7477,0.28,0.25, S 
5,0.4894,0.7732,0.25,0.24, BE 
6,0.5288,0.7743,0.18,0.24, S 
6,0.4549,0.7556,0.24,0.25, S 
6,0.5563,0.6367,0.16,0.14, S 
6,0.5407,0.6099,0.17,0.14, S 
7,0.6199,0.5932,0.18,0.08, S 
7,0.7205,0.5382,0.09,0.0, S 
7,0.8112,0.5022,0.13,0.06, S 
7,0.9016,0.4633,0.23,0.11, S 
7,0.2761,0.6283,0.2,0.12, S 
7,0.2602,0.6779,0.19,0.14, S 
8,0.3196,0.6762,0.22,0.18, S 
8,0.3274,0.7009,0.21,0.21, FB 
8,0.4081,0.7109,0.33,0.23, FEx0.327y0.701d0.178 
8,0.4307,0.7043,0.3,0.25, FB 
8,0.5281,0.6973,0.31,0.24, FEx0.431y0.704d0.192 
8,0.526,0.6893,0.3,0.2, S 
9,0.5692,0.6918,0.31,0.19, S 
9,0.6087,0.6922,0.21,0.17, BE 
9,0.7286,0.6637,0.22,0.15, S 
9,0.7741,0.71,0.2,0.21, S 
